new2kid,ha_2031,urban_ha,ha_change
"102756",8.81250011734664,8.8125,0
"102757",10.499999858439,10.5,-0
"102758",11.8125000968575,11.8125,0
"102759",19.6875002235174,19.6875,0
"102760",43.750000372529,43.75,0
"102761",34.1874994337559,34.1875,-0
"102762",25.0625001266599,25.0625,0
"102763",26.1249993462116,26.125,-0
"102764",54.1249997913837,54.125,-0
"102765",43.0000003194436,43,0
"102766",22.9999996721745,23,-0
"102767",29.7500001266599,29.75,0
"102768",9.00000031106174,9,0
"102769",3.43750007450581,3.4375,0
"102770",20.2499996870756,20.25,-0
"102771",14.1249995678663,14.125,-0
"102772",25.6875005550683,25.6875,0
"102840",0.999999977648258,1,-0
"102841",0,0,0
"102842",0,0,0
"102843",0,0,0
"102939",45.7500010728836,45.75,0
"102940",17.1874986845069,17.1875,-0
"102941",6.50000013411045,6.5,0
"102942",0,0,0
"102943",3.18749994039536,3.1875,-0
"102944",4.81249988079071,4.8125,-0
"102945",0,0,0
"102946",0,0,0
"102947",0,0,0
"102948",0,0,0
"102949",0,0,0
"102950",1.06250001117587,1.0625,0
"102951",2.99999990966171,3,-0
"102952",0,0,0
"102953",0,0,0
"102954",0,0,0
"102955",0,0,0
"102956",0.124999997206032,0.125,-0
"102957",0,0,0
"102958",1.37499999254942,1.375,-0
"102959",1.25000001862645,1.25,0
"102960",0,0,0
"102961",0,0,0
"102962",0.812499970197678,0.8125,-0
"102963",0,0,0
"102964",1.5625,1.5625,0
"102965",2.12500002235174,2.125,0
"102966",0,0,0
"102967",2.25000008940697,2.25,0
"102968",0,0,0
"102969",3.24999989243224,3.25,-0
"102970",7.81250004656613,7.8125,0
"102971",2.43750008521602,2.4375,0
"102972",11.3749998621643,11.375,-0
"102973",2.00000002514571,2,0
"102974",0,0,0
"102975",26.0000001639128,26,0
"102976",2.87500005215406,2.875,0
"102979",3.43750007450581,3.4375,0
"103394",3.93749997019768,3.9375,-0
"103395",3.43750003958121,3.4375,0
"103396",1.87500007450581,1.875,0
"103397",6.25,6.25,0
"103398",3.49999996833503,3.5,-0
"103399",12.1875001117587,12.1875,0
"103400",2.24999999627471,2.25,-0
"103401",11.2499998882413,11.25,-0
"103402",5.24999992921948,5.25,-0
"103403",13.1249993341044,13.125,-0
"103404",7.75000011781231,7.75,0
"103405",18.8125004991889,18.8125,0
"103406",15.4999997466803,15.5,-0
"103407",5.50000006332994,5.5,0
"103408",33.937500230968,33.9375,0
"103409",2.31250002980232,2.3125,0
"103410",38.1875010207295,38.1875,0
"103411",78.7336419336498,29.125,49.6086
"103412",119.062497839332,66.3125,52.75
"103413",37.8124987706542,37.8125,-0
"103414",13.8125001918525,13.8125,0
"103415",12.3125002253801,12.3125,0
"103416",2.37499997019768,2.375,-0
"103417",12.9374996991828,12.9375,-0
"103418",8.68749991059303,8.6875,-0
"103419",51.062498986721,51.0625,-0
"103420",5.74999992968515,5.75,-0
"103421",25.3124998882413,25.3125,-0
"103422",12.5625003129244,12.5625,0
"103489",0,0,0
"103490",1.49999996647239,1.5,-0
"103491",0,0,0
"103492",0,0,0
"103493",0,0,0
"103584",275.062495470047,270.625,4.4375
"103585",169.3124987185,157.5,11.8125
"103586",35.1249989122152,35.125,-0
"103587",6.31249994039536,6.3125,-0
"103591",0,0,0
"103592",16.1250001750886,16.125,0
"103593",0,0,0
"103594",1.5625,1.5625,0
"103595",0,0,0
"103596",0,0,0
"103597",0,0,0
"103598",0,0,0
"103599",0,0,0
"103600",0,0,0
"103601",0,0,0
"103602",0.187499995809048,0.1875,-0
"103603",0.874999968800694,0.875,-0
"103604",0.500000000465661,0.5,0
"103605",0,0,0
"103606",3.75000014901161,3.75,0
"103607",0.999999977648258,1,-0
"103608",0,0,0
"103609",0,0,0
"103610",0,0,0
"103611",1.24999992549419,1.25,-0
"103612",0,0,0
"103613",0,0,0
"103614",0,0,0
"103615",1.06250001117587,1.0625,0
"103616",0,0,0
"103617",0.68749999627471,0.6875,-0
"103618",0,0,0
"103619",7.68750011920929,7.6875,0
"103620",4.93749994784594,4.9375,-0
"103621",2.31250002980232,2.3125,0
"103622",0.87500000372529,0.875,0
"103623",9.06249983236194,9.0625,-0
"103624",6.12499993294477,6.125,-0
"103625",9.87500017508864,9.875,0
"103626",8.1874999217689,8.1875,-0
"103627",8.49999994970858,8.5,-0
"103629",20.2500004321337,20.25,0
"103630",0.999999977648258,1,-0
"104044",2.62499991804361,2.625,-0
"104045",1.93750001490116,1.9375,0
"104046",3.12499995343387,3.125,-0
"104047",0.187499995809048,0.1875,-0
"104048",3.87500007636845,3.875,0
"104049",4.12499990779907,4.125,-0
"104050",3.68749994086102,3.6875,-0
"104051",3.87500002980232,3.875,0
"104052",4.37499992549419,4.375,-0
"104053",16.499999910593,16.5,-0
"104054",3.49999991012737,3.5,-0
"104055",6.75000001210719,6.75,0
"104056",31.0000006109476,31,0
"104057",18.6874995008111,18.6875,-0
"104058",2.43750000372529,2.4375,0
"104059",23.9374998956919,23.9375,-0
"104060",105.937498062849,38.875,67.0625
"104061",272.312492877245,191.875,80.4375
"104062",359.999996423721,210.375,149.625
"104063",139.749999344349,86.9375,52.8125
"104064",34.3749998137355,34.375,-0
"104065",12.0624999515712,12.0625,-0
"104066",12.750000320375,12.75,0
"104067",16.3125012535602,16.3125,0
"104068",5.3124999627471,5.3125,-0
"104069",12.1875001117587,12.1875,0
"104070",38.6249996721745,38.625,-0
"104071",17.3749996349216,17.375,-0
"104072",33.1875007599592,33.1875,0
"104124",0,0,0
"104138",0,0,0
"104139",0.749999983236194,0.75,-0
"104140",0,0,0
"104141",0,0,0
"104142",0,0,0
"104143",0,0,0
"104144",0,0,0
"104161",0,0,0
"104162",0.749999983236194,0.75,-0
"104163",1.12500004470348,1.125,0
"104164",3.37500006426126,3.375,0
"104193",129.999995650724,130,-0
"104234",275.312495231628,260,15.3125
"104235",330.215907096863,273.75,56.4659
"104236",73.312500026077,73.3125,0
"104237",9.81250014156103,9.8125,0
"104238",23.2499995268881,23.25,-0
"104239",0.999999977648258,0.75,0.25
"104242",1.62499994039536,1.625,-0
"104243",8.99999991524965,9,-0
"104244",0.812499970197678,0.8125,-0
"104245",0.999999977648258,1,-0
"104246",0,0,0
"104247",0,0,0
"104248",0,0,0
"104249",0,0,0
"104250",0,0,0
"104251",0.68749999627471,0.6875,-0
"104252",0.187499995809048,0.1875,-0
"104253",13.2499996572733,13.25,-0
"104254",0,0,0
"104255",0,0,0
"104256",0,0,0
"104257",0,0,0
"104258",0,0,0
"104259",4.18750010430813,4.1875,0
"104260",0,0,0
"104261",0,0,0
"104262",0,0,0
"104263",1.99999995529652,2,-0
"104264",2.56249997764826,2.5625,-0
"104265",0,0,0
"104266",3.06249996647239,3.0625,-0
"104267",0,0,0
"104268",0,0,0
"104269",5.75000010430813,5.75,0
"104270",3.24999997392297,3.25,-0
"104271",10.8750002458692,10.875,0
"104272",7.06249997019768,7.0625,-0
"104273",2.49999994412065,2.5,-0
"104274",0.999999977648258,1,-0
"104275",0,0,0
"104276",2.93750008568168,2.9375,0
"104277",13.4375005960464,13.4375,0
"104278",0,0,0
"104279",15.1875001378357,15.1875,0
"104280",4.87499982118607,4.875,-0
"104694",53.8333316644033,40.375,13.4583
"104695",97.7499977685511,48.0625,49.6875
"104696",0.187499995809048,0.1875,-0
"104697",0.437500001862645,0.4375,0
"104698",8.12499988824129,8.125,-0
"104699",4.56250007264316,4.5625,0
"104700",1.31250000558794,1.3125,0
"104701",8.06250013411045,8.0625,0
"104702",2.81250001862645,2.8125,0
"104703",10.9999998472631,11,-0
"104704",1.99999995529652,2,-0
"104705",0.937500037252903,0.9375,0
"104706",10.0624999962747,10.0625,-0
"104707",6.68749995529652,6.6875,-0
"104708",5.56249988730997,5.5625,-0
"104709",18.3124996721745,18.3125,-0
"104710",18.7500000931323,18.75,0
"104711",271.625004708767,145,126.625
"104712",372.312498092651,370.5,1.8125
"104713",286.562499403954,211.25,75.3125
"104714",27.5624993722886,27.5625,-0
"104715",7.00000002980232,7,0
"104716",19.0625007729977,19.0625,0
"104717",5.49999997019768,5.5,-0
"104718",18.7500006984919,18.75,0
"104719",24.3124993517995,24.3125,-0
"104720",30.2499990910292,30.25,-0
"104721",20.4374998807907,20.4375,-0
"104722",12.8124998882413,12.8125,-0
"104770",14.1875002533197,14.1875,0
"104771",53.8750004023314,53.875,0
"104772",11.8749999441206,11.875,-0
"104773",1.06250001117587,1.0625,0
"104774",0,0,0
"104775",0,0,0
"104776",0,0,0
"104788",1.25000001862645,1.25,0
"104789",1.37499999254942,1.375,-0
"104790",0,0,0
"104791",0,0,0
"104792",1.5625,1.5625,0
"104793",0,0,0
"104794",0,0,0
"104796",0,0,0
"104798",9.24999993294477,9.25,-0
"104799",0,0,0
"104810",8.75000022351742,8.75,0
"104811",0,0,0
"104812",0,0,0
"104813",0,0,0
"104814",0,0,0
"104815",0,0,0
"104816",0,0,0
"104842",51.5624992549419,51.5625,-0
"104843",167.687496542931,167.6875,-0
"104844",98.5625021159649,98.5625,0
"104883",26.2499999254942,26.25,-0
"104884",14.6875001490116,14.6875,0
"104885",6.49999994784594,6.5,-0
"104886",10.8749998733401,10.875,-0
"104887",32.8125007450581,32.8125,0
"104888",10.0000001490116,10,0
"104889",9.375,9.375,0
"104890",0.187499995809048,0.1875,-0
"104891",11.375000141561,11.375,0
"104892",1.1875000083819,1.1875,0
"104893",1.12499999813735,1.125,-0
"104894",0.749999983236194,0.75,-0
"104895",0.124999997206032,0.125,-0
"104896",0,0,0
"104897",0,0,0
"104898",0.68749999627471,0.6875,-0
"104899",6.06249989941716,6.0625,-0
"104900",0.249999994412065,0.25,-0
"104901",0.437500001862645,0.4375,0
"104902",3.50000006146729,3.5,0
"104903",19.8124997783452,19.8125,-0
"104904",16.8124999850988,16.8125,-0
"104905",0,0,0
"104906",1.31249995902181,1.3125,-0
"104907",0.187499995809048,0.1875,-0
"104908",0.249999994412065,0.25,-0
"104909",4.87499991431832,4.875,-0
"104910",0,0,0
"104911",17.9375001462176,17.9375,0
"104912",9.81250014156103,9.8125,0
"104913",19.8125001043081,19.8125,0
"104914",0,0,0
"104915",1.81250004097819,1.8125,0
"104916",5.43749984353781,5.4375,-0
"104917",1.31249995902181,1.3125,-0
"104918",0,0,0
"104919",8.31249989569187,8.3125,-0
"104920",0.87500000372529,0.875,0
"104921",4.56250011920929,4.5625,0
"104922",9.81250023469329,9.8125,0
"104923",2.74999998509884,2.75,-0
"104924",2.18750000931323,2.1875,0
"104925",4.00000007357448,4,0
"104926",0,0,0
"104927",35.812499281019,35.8125,-0
"104928",10.6249999022111,10.625,-0
"104929",4.74999996367842,4.75,-0
"104930",6.24999981373549,6.25,-0
"105345",193.624995648861,138.875,54.75
"105346",83.3749971352518,83.375,-0
"105347",28.7499999627471,28.75,-0
"105348",10.8749998733401,10.875,-0
"105349",7.62500017881393,7.625,0
"105350",7.31249996460974,7.3125,-0
"105351",1.43750002607703,1.4375,0
"105352",7.93749974109232,7.9375,-0
"105353",0.999999977648258,1,-0
"105354",6.8749998928979,6.875,-0
"105355",13.0000000819564,13,0
"105356",12.0624997653067,12.0625,-0
"105357",9.62500013411045,9.625,0
"105358",6.12500002607703,6.125,0
"105359",15.4374996083789,15.4375,-0
"105360",1.43750002607703,1.4375,0
"105361",110.749998874962,81.75,29
"105362",359.999996423721,237.375,122.625
"105363",126.749997958541,71.25,55.5
"105364",10.062500089407,10.0625,0
"105365",5.37499996135011,5.375,-0
"105366",26.1874992400408,26.1875,-0
"105367",48.4375022351742,48.4375,0
"105368",19.750000257045,19.75,0
"105369",49.8749997466803,49.875,-0
"105370",35.4374993592501,35.4375,-0
"105371",58.9375004172325,58.9375,0
"105372",8.12499970197678,8.125,-0
"105416",0,0,0
"105417",0,0,0
"105418",0,0,0
"105419",0,0,0
"105420",7.18749985098839,7.1875,-0
"105421",5.87499986868352,5.875,-0
"105422",11.3125002011657,11.3125,0
"105423",3.06250005960464,3.0625,0
"105424",0.249999994412065,0.25,-0
"105425",1.87500007450581,1.875,0
"105426",0,0,0
"105427",1.87499998137355,1.875,-0
"105428",3.56249995529652,3.5625,-0
"105437",4.06249994412065,4.0625,-0
"105438",0.68749999627471,0.6875,-0
"105439",0,0,0
"105440",0,0,0
"105441",1.43750002607703,1.4375,0
"105442",0,0,0
"105443",0,0,0
"105444",0,0,0
"105446",1.18749998509884,1.1875,-0
"105447",3.74999998603016,3.75,-0
"105448",0.999999977648258,1,-0
"105449",0.999999977648258,1,-0
"105450",0.124999997206032,0.125,-0
"105460",4.37500006519258,4.375,0
"105461",17.5625000149012,17.5625,0
"105462",11.1875000409782,11.1875,0
"105463",12.0000001043081,12,0
"105464",2.00000004842877,2,0
"105465",0,0,0
"105466",1.06249998789281,1.0625,-0
"105467",0,0,0
"105468",0.937500037252903,0.9375,0
"105491",38.249999564141,38.25,-0
"105492",99.7500021010637,99.75,0
"105493",143.874998390675,142.4375,1.4375
"105494",183.937500417233,183.9375,0
"105495",91.9375009834766,91.9375,0
"105534",4.74999994039536,4.75,-0
"105535",6.31249994039536,6.3125,-0
"105536",3.31250010058284,3.3125,0
"105537",8.87499991804361,8.875,-0
"105538",12.6874998211861,12.6875,-0
"105539",2.62499991804361,2.625,-0
"105540",0,0,0
"105541",27.4375006556511,27.4375,0
"105542",24.9375000596046,24.9375,0
"105543",0,0,0
"105544",0,0,0
"105545",0,0,0
"105546",0.937500037252903,0.9375,0
"105547",12.5,12.5,0
"105548",3.37499994784594,3.375,-0
"105549",4.87500000745058,4.875,0
"105550",6.68749997857958,6.6875,-0
"105551",8.56249970383942,8.5625,-0
"105552",7.87500012665987,7.875,0
"105553",17.1250000596046,17.125,0
"105554",0.124999997206032,0.125,-0
"105555",0,0,0
"105556",6.12500002607703,6.125,0
"105557",3.31249982118607,3.3125,-0
"105558",4.31249989196658,4.3125,-0
"105559",2.06250001210719,2.0625,0
"105560",4.68749995343387,4.6875,-0
"105561",10.9375,10.9375,0
"105562",8.24999986216426,8.25,-0
"105563",7.8125,7.8125,0
"105564",0,0,0
"105565",0,0,0
"105566",0,0,0
"105567",0,0,0
"105568",0,0,0
"105569",2.99999993294477,3,-0
"105570",7.37500004470348,7.375,0
"105571",0.812499970197678,0.8125,-0
"105572",4.37499997206032,4.375,-0
"105573",34.0625009965152,34.0625,0
"105574",135.249998047948,99.4375,35.8125
"105575",9.68749988824129,9.6875,-0
"105576",0.937499990686774,0.9375,-0
"105577",1.12500004470348,1.125,0
"105578",0,0,0
"105579",0.68749999627471,0.6875,-0
"105580",23.9374996162951,23.9375,-0
"105995",2.43749995715916,2.4375,-0
"105996",5.50000006332994,5.5,0
"105997",31.1250001192093,31.125,0
"105998",14.812500262633,14.8125,0
"105999",18.9374998211861,18.9375,-0
"106000",2.56249997764826,2.5625,-0
"106001",8.68749972432852,8.6875,-0
"106002",2.06250003539026,2.0625,0
"106003",4.06249985098839,4.0625,-0
"106004",9.75000001490116,9.75,0
"106005",2.18750005587935,2.1875,0
"106006",11.0625000670552,11.0625,0
"106007",9.12499986588955,9.125,-0
"106008",16.3125003222376,16.3125,0
"106009",67.3750028014183,67.375,0
"106010",11.4375003613532,11.4375,0
"106011",39.8125000298023,39.8125,0
"106012",95.1875001192093,95.1875,0
"106013",39.0624990686774,39.0625,-0
"106014",12.7499997615814,12.75,-0
"106015",0,0,0
"106016",20.9374994039536,20.9375,-0
"106017",28.812500834465,28.8125,0
"106018",91.5000011678785,34.0625,57.4375
"106019",9.87500014016405,9.875,0
"106020",9.74999973550439,9.75,-0
"106021",21.9375004991889,21.9375,0
"106022",2.74999998509884,2.75,-0
"106065",0,0,0
"106066",0,0,0
"106067",0,0,0
"106068",0,0,0
"106069",0,0,0
"106070",0,0,0
"106071",0.812499970197678,0.8125,-0
"106072",1.12500004470348,1.125,0
"106073",9.5625001937151,9.5625,0
"106074",5.87499989196658,5.875,-0
"106075",1.5625,1.5625,0
"106076",0.249999994412065,0.25,-0
"106077",12.9374999552965,12.9375,-0
"106078",0.68749999627471,0.6875,-0
"106079",0.87500000372529,0.875,0
"106080",10.2500000037253,10.25,0
"106086",4.18750010430813,4.1875,0
"106087",1.31249995902181,1.3125,-0
"106088",0,0,0
"106089",0,0,0
"106090",0,0,0
"106091",0.874999980442226,0.875,-0
"106092",1.18749998509884,1.1875,-0
"106093",0,0,0
"106094",0,0,0
"106096",9.56249954178929,9.5625,-0
"106097",9.93749983608723,9.9375,-0
"106098",0.749999983236194,0.75,-0
"106099",4.12500016391277,4.125,0
"106100",0.749999983236194,0.75,-0
"106101",1.06250001117587,1.0625,0
"106102",0,0,0
"106109",26.2499997392297,26.25,-0
"106110",28.6250006407499,28.625,0
"106111",27.8125007171184,27.8125,0
"106112",45.3125016763806,45.3125,0
"106113",14.0625001862645,14.0625,0
"106114",61.4618913270533,20.6875,40.7744
"106115",0.68749999627471,0.6875,-0
"106116",5.62499994412065,5.625,-0
"106117",6.31249992875382,6.3125,-0
"106118",3.31250008894131,3.3125,0
"106139",28.125000372529,28.125,0
"106140",215.437500178814,211.4375,4
"106141",246.000003814697,245.6875,0.3125
"106142",155.062498152256,155.0625,-0
"106143",179.25000153482,179.25,0
"106144",265.99999666214,259.625,6.375
"106145",190.312492847443,190.3125,-0
"106153",2.06250008195639,2.0625,0
"106185",9.62499994784594,9.625,-0
"106186",4.2499999050051,4.25,-0
"106187",2.43749991059303,2.4375,-0
"106188",8.68749988730997,8.6875,-0
"106189",0,0,0
"106190",0,0,0
"106191",0,0,0
"106192",0.625000009313226,0.625,0
"106193",0,0,0
"106194",0,0,0
"106195",0,0,0
"106196",0,0,0
"106197",0.499999988824129,0.5,-0
"106198",15.8749997615814,15.875,-0
"106199",1.37499999254942,1.375,-0
"106200",2.81250001862645,2.8125,0
"106201",1.87499993480742,1.875,-0
"106202",1.4374999795109,1.4375,-0
"106203",0,0,0
"106204",0,0,0
"106205",0,0,0
"106206",0,0,0
"106207",0,0,0
"106208",0,0,0
"106209",4.00000009685755,4,0
"106210",0.374999991618097,0.375,-0
"106211",69.500000635162,69.5,0
"106212",8.68749991059303,8.6875,-0
"106213",0,0,0
"106214",0,0,0
"106215",0,0,0
"106216",0,0,0
"106217",0,0,0
"106218",0,0,0
"106219",3.68749981280416,3.6875,-0
"106220",2.74999998509884,2.75,-0
"106221",1.25000001862645,1.25,0
"106222",4.87500000745058,4.875,0
"106223",16.2500002305023,16.25,0
"106224",13.6874997871928,13.6875,-0
"106225",5.68749997764826,5.6875,-0
"106226",7.56250023841858,7.5625,0
"106227",7.06250015646219,7.0625,0
"106228",0.124999997206032,0.125,-0
"106229",7.8749998472631,7.875,-0
"106645",25.1874998211861,25.1875,-0
"106646",5.81249978858978,5.8125,-0
"106647",2.87499995902181,2.875,-0
"106648",98.0624977499247,32.0625,66
"106649",96.6875037178397,63.375,33.3125
"106650",6.93749999627471,6.9375,-0
"106651",8.0000001937151,8,0
"106652",4.937499971129,4.9375,-0
"106653",17.625000141561,17.625,0
"106654",14.1249999403954,14.125,-0
"106655",5.75000010430813,5.75,0
"106656",5.250000115484,5.25,0
"106657",12.7500001341105,12.75,0
"106658",9.31250012945384,9.3125,0
"106659",18.0624995147809,18.0625,-0
"106660",11.5000002551824,11.5,0
"106661",17.7499998360872,17.75,-0
"106662",10.4374997317791,10.4375,-0
"106663",2.81249999534339,2.8125,-0
"106664",17.875000461936,17.875,0
"106665",7.12500021327287,7.125,0
"106666",73.3124986290932,73.3125,-0
"106667",92.6874976605177,35.25,57.4375
"106668",359.999996423721,191.75,168.25
"106669",15.5624997802079,15.5625,-0
"106670",14.750000089407,14.75,0
"106671",18.6875004321337,18.6875,0
"106672",0,0,0
"106676",24.1875007748604,24.1875,0
"106714",0,0,0
"106715",0,0,0
"106716",1.37499999254942,1.375,-0
"106717",2.06250008195639,2.0625,0
"106718",0,0,0
"106719",0,0,0
"106720",0,0,0
"106721",17.3749998211861,17.375,-0
"106722",2.81249992549419,2.8125,-0
"106723",10.0000001490116,10,0
"106724",1.6875000204891,1.6875,0
"106725",7.12500009685755,7.125,0
"106726",6.812500115484,6.8125,0
"106727",2.75000003166497,2.75,0
"106728",36.8124998640269,36.8125,-0
"106729",0,0,0
"106730",13.812499854248,13.8125,-0
"106731",1.43750002607703,1.4375,0
"106736",183.249999769032,70.0625,113.1875
"106737",5.99999986588955,6,-0
"106738",0,0,0
"106739",0,0,0
"106740",9.93750002235174,9.9375,0
"106741",2.25000008940697,2.25,0
"106742",4.56250007264316,4.5625,0
"106743",0,0,0
"106744",0,0,0
"106745",0,0,0
"106747",1.81249994784594,1.8125,-0
"106748",2.06249998882413,2.0625,-0
"106749",0.312500004656613,0.3125,0
"106750",2.37500007497147,2.375,0
"106751",7.43750003166497,7.4375,0
"106752",0,0,0
"106753",0,0,0
"106754",0,0,0
"106755",2.49999994412065,2.5,-0
"106759",4.68750017462298,4.6875,0
"106760",0.124999997206032,0.125,-0
"106761",6.06250008568168,6.0625,0
"106762",8.81249997764826,8.8125,-0
"106763",18.8124991953373,18.8125,-0
"106764",359.999990463257,224.8125,135.1875
"106765",147.437506285496,67.75,79.6875
"106766",3.75000010244548,3.75,0
"106767",28.249999973923,28.25,-0
"106768",59.6875004470348,59.6875,0
"106786",0,0,0
"106787",5.43750002980232,5.4375,0
"106788",223.687501996756,208.1875,15.5
"106789",87.2500019147992,87.25,0
"106790",93.8749998807907,93.875,-0
"106791",41.8124996125698,41.8125,-0
"106792",41.1250006407499,41.125,0
"106793",258.750000596046,254.875,3.875
"106794",242.999997735024,243,-0
"106795",185.687497258186,185.6875,-0
"106796",189.437498897314,185.75,3.6875
"106802",8.81249979138374,8.8125,-0
"106803",286.937499046326,286.9375,-0
"106804",97.6250022649765,97.625,0
"106805",0,0,0
"106836",2.5000000372529,2.5,0
"106837",0.999999977648258,1,-0
"106838",105.812498554587,105.8125,-0
"106839",75.3125027287751,75.3125,0
"106840",0,0,0
"106841",0,0,0
"106842",0,0,0
"106843",2.12499999906868,2.125,-0
"106844",1.06250001117587,1.0625,0
"106845",0,0,0
"106846",0,0,0
"106847",0.749999983236194,0.75,-0
"106848",1.62499998696148,1.625,-0
"106849",12.1249996125698,12.125,-0
"106850",4.43750000558794,4.4375,0
"106851",1.06250001117587,1.0625,0
"106852",4.87500010058284,4.875,0
"106853",0,0,0
"106854",0,0,0
"106855",0,0,0
"106856",0,0,0
"106857",0,0,0
"106858",0,0,0
"106859",0,0,0
"106860",0,0,0
"106861",4.37500006519258,4.375,0
"106862",0.437500001862645,0.4375,0
"106863",0,0,0
"106864",0,0,0
"106865",0,0,0
"106866",0,0,0
"106867",0,0,0
"106868",0,0,0
"106869",0,0,0
"106870",0,0,0
"106871",5.56249991059303,5.5625,-0
"106872",8.68749995715916,8.6875,-0
"106873",1.25000001862645,1.25,0
"106874",3.31249982118607,3.3125,-0
"106875",5.74999977834523,5.75,-0
"106876",6.81249989429489,6.8125,-0
"106877",3.7499998928979,3.75,-0
"106878",0,0,0
"106879",1.75000000745058,1.75,0
"107295",15.5625002924353,15.5625,0
"107296",1.812499971129,1.8125,-0
"107297",9.87500003539026,9.875,0
"107298",17.8125001490116,17.8125,0
"107299",180.250001186505,51.8125,128.4375
"107300",14.3125004135072,14.3125,0
"107301",9.00000017136335,9,0
"107302",16.7499997653067,16.75,-0
"107303",6.18750010617077,6.1875,0
"107304",208.312495052814,79.375,128.9375
"107305",32.875001244247,32.875,0
"107306",2.18750000931323,2.1875,0
"107307",23.3750000596046,23.375,0
"107308",17.7500000223517,17.75,0
"107309",12.4375004321337,12.4375,0
"107310",23.6874993890524,23.6875,-0
"107311",15.6249997206032,15.625,-0
"107312",35.5625001713634,35.5625,0
"107313",2.81250011175871,2.8125,0
"107314",12.2499996679835,12.25,-0
"107315",3.31250000745058,3.3125,0
"107316",5.62499989755452,5.625,-0
"107317",132.749997079372,81.5625,51.1875
"107318",359.999996423721,296.4375,63.5625
"107319",201.750000566244,87.4375,114.3125
"107320",39.062499627471,39.0625,-0
"107321",23.8124995492399,23.8125,-0
"107322",36.3750003278255,36.375,0
"107323",182.687507546507,77.4375,105.25
"107324",328.68749499321,189.9375,138.75
"107325",188.9374951832,82.8125,106.125
"107326",2.37499997019768,2.375,-0
"107327",0,0,0
"107328",21.6249999590218,21.625,-0
"107362",0,0,0
"107363",2.43749991059303,2.4375,-0
"107364",1.06250001117587,1.0625,0
"107365",5.43750002980232,5.4375,0
"107366",0.187499995809048,0.1875,-0
"107367",1.18749998509884,1.1875,-0
"107368",0,0,0
"107369",0,0,0
"107370",6.25,6.25,0
"107371",5.49999983049929,5.5,-0
"107372",0.812499970197678,0.8125,-0
"107373",4.49999992270023,4.5,-0
"107374",27.5625005364418,27.5625,0
"107375",8.75000022351742,8.75,0
"107376",4.5625003054738,4.5625,0
"107377",5.75000001117587,5.75,0
"107378",27.0624991389923,27.0625,-0
"107379",16.4375014603138,16.4375,0
"107380",4.37499992549419,4.375,-0
"107381",5.12499995529652,5.125,-0
"107382",4.37499992549419,4.375,-0
"107383",0.625000009313226,0.625,0
"107384",0,0,0
"107386",0,0,0
"107387",0,0,0
"107388",0.437500001862645,0.4375,0
"107389",0,0,0
"107390",8.37500032503158,8.375,0
"107391",7.43749989196658,7.4375,-0
"107392",0.999999977648258,1,-0
"107393",3.81249994970858,3.8125,-0
"107394",5.31250014901161,5.3125,0
"107395",2.68750004470348,2.6875,0
"107396",0.749999983236194,0.75,-0
"107398",2.81249992549419,2.8125,-0
"107399",3.18750003352761,3.1875,0
"107400",3.43750005122274,3.4375,0
"107401",0,0,0
"107402",6.81250002235174,6.8125,0
"107403",0,0,0
"107404",2.87500005215406,2.875,0
"107405",9.2499999795109,9.25,-0
"107406",15.125000057742,15.125,0
"107407",0.749999983236194,0.75,-0
"107408",1.06250001117587,1.0625,0
"107409",4.87499991431832,4.875,-0
"107410",4.62500005960464,4.625,0
"107411",0.999999977648258,1,-0
"107412",7.93749975273386,7.9375,-0
"107413",14.1249999403954,14.125,-0
"107414",181.562495231628,83.3125,98.25
"107415",106.31249807775,37.0625,69.25
"107416",63.4374991059303,63.4375,-0
"107417",29.7500002663583,29.75,0
"107418",13.1249998696148,13.125,-0
"107419",4.62500005960464,4.625,0
"107436",31.6249994561076,31.625,-0
"107437",27.3749992251396,27.375,-0
"107438",58.5625007748604,58.5625,0
"107439",23.7499995157123,23.75,-0
"107440",26.749999448657,26.75,-0
"107441",25.6250002421439,25.625,0
"107442",116.062501072884,116.0625,0
"107443",354.364323616028,337.9375,16.4268
"107444",332.437497377396,325.625,6.8125
"107445",314.562493562698,309.875,4.6875
"107446",279.187497496605,271.25,7.9375
"107449",195.687504857779,195.6875,0
"107450",101.812498271465,101.8125,-0
"107451",32.6875004917383,32.6875,0
"107452",14.1249999403954,14.125,-0
"107453",146.187495812774,146.1875,-0
"107454",88.6249970644712,88.625,-0
"107455",154.937502741814,154.9375,0
"107456",112.31249794364,112.3125,-0
"107457",14.1249999403954,14.125,-0
"107465",217.978779226542,138.8125,79.1663
"107466",317.37499833107,305.75,11.625
"107467",284.874996542931,283.75,1.125
"107468",285.249999165535,282.5,2.75
"107469",247.249993681908,188.8125,58.4375
"107470",251.000002026558,169.75,81.25
"107471",326.625001430511,155.4375,171.1875
"107472",321.375012397766,79.6875,241.6875
"107473",340.749990940094,107.5625,233.1875
"107488",43.9166653901339,32.9375,10.9792
"107489",3.7499999627471,3.75,-0
"107490",0,0,0
"107491",9.43750009173527,9.4375,0
"107492",1.06250001117587,1.0625,0
"107493",0.87500000372529,0.875,0
"107494",0.68749999627471,0.6875,-0
"107495",0,0,0
"107496",0,0,0
"107497",0.87500000372529,0.875,0
"107498",13.0625002086163,13.0625,0
"107499",0,0,0
