new2kid,rec,rec_ha
85273,0,0
85274,0,0
85275,0,0
85276,0,0
85277,0,0
85278,0,0
85279,0,0
85280,7439.95607584192,20.9650047927916
85281,0,0
85282,1501.08850873975,5.14622158556588
85283,3080.56612694688,15.9770042240357
85284,0,0
85285,0,0
85286,11005.3251363072,31.3040359432739
85287,24785.8366935107,88.5801624070071
85288,0,0
85289,0,0
85290,21901.4527651181,71.7639246860312
85291,48501.6458041096,190.71671979989
85292,21777.1613475742,72.7420838332332
85293,10224.7617954271,31.0783033295658
85294,36841.3876105941,126.466895895624
85295,0,0
85296,0,0
85298,18641.5460311602,147.000855839608
85299,0,0
85300,11179.2565854008,114.14684452228
85301,6425.64704870555,46.1032972104434
85302,495.670242642428,2.62259387641496
85303,0,0
85304,36.6031821765201,30.8237323591748
85305,0,0
85306,28222.1767204267,379.139233859637
85308,45003.4396165006,975.684327729011
85309,0,0
85310,0,0
85311,2399.09643835752,156.0387927387
85312,0,0
85313,7709.36956155322,153.420289782154
85314,563.264896109867,63.9165839557296
85315,123.315734496681,4.47404025384783
85316,6202.6949420316,486.4858778064
85317,25221.207831546,454.436177144973
85318,-37325.5837253914,-236.331357184908
85319,-20156.8494615913,-278.265393775203
85320,0,0
85321,3868.61079697378,29.6587315532249
85322,13318.924330961,202.761930823384
85323,421.591027612871,25.4545526105884
85324,25826.2786906971,278.82622068229
85325,1212.45857073048,15.0733000246213
85326,0,0
85327,0,0
85328,-64.1979133401563,-6.37991685368013
85329,0,0
85330,0,0
85331,1572.761238362,70.0952083949638
85332,2967.15510912957,221.843372645202
85333,152139.70563741,4233.45267860619
85334,130078.401129048,1740.17927931837
85335,0,0
85423,0,0
85424,0,0
85425,0,0
85426,0,0
85427,0,0
85428,0,0
85429,0,0
85430,0,0
85431,0,0
85432,0,0
85433,0,0
85434,0,0
85435,0,0
85436,0,0
85437,0,0
85438,0,0
85439,0,0
85440,0,0
85441,0,0
85442,0,0
85443,0,0
85444,0,0
85445,0,0
85446,0,0
85447,0,0
85448,0,0
85449,0,0
85450,0,0
85451,0,0
85452,0,0
85453,0,0
85454,0,0
85455,0,0
85456,0,0
85457,0,0
85458,0,0
85459,0,0
85460,0,0
85461,0,0
85462,0,0
85463,0,0
85464,0,0
85465,0,0
85466,0,0
85467,0,0
85468,0,0
85469,0,0
85470,0,0
85471,0,0
85472,0,0
85473,0,0
85474,0,0
85475,0,0
85476,0,0
85477,0,0
85478,0,0
85479,0,0
85480,0,0
85481,0,0
85482,0,0
85483,0,0
85484,0,0
85485,0,0
85486,0,0
85487,0,0
85488,0,0
85489,0,0
85490,0,0
85491,0,0
85492,0,0
85493,0,0
85494,0,0
85495,0,0
85496,0,0
85497,0,0
85498,0,0
85499,0,0
85500,0,0
85501,0,0
85502,0,0
85503,0,0
85504,0,0
85505,0,0
85506,0,0
85507,0,0
85508,0,0
85509,0,0
85510,0,0
85511,0,0
85512,0,0
85513,0,0
85514,0,0
85515,0,0
85516,0,0
85517,0,0
85518,0,0
85519,0,0
85520,0,0
85521,0,0
85522,0,0
85523,0,0
85524,0,0
85525,0,0
85526,0,0
85527,0,0
85528,0,0
85529,0,0
85530,0,0
85531,0,0
85532,0,0
85533,0,0
85534,0,0
85535,0,0
85536,0,0
85537,0,0
85538,0,0
85539,0,0
85540,0,0
85541,0,0
85542,0,0
85543,0,0
85544,0,0
85545,0,0
85546,0,0
85547,0,0
85548,0,0
85549,0,0
85550,0,0
85551,0,0
85552,0,0
85553,0,0
85554,0,0
85555,0,0
85556,0,0
85557,0,0
85558,0,0
85559,0,0
85560,0,0
85561,0,0
85562,0,0
85563,0,0
85564,0,0
85565,0,0
85566,0,0
85567,0,0
85568,0,0
85569,0,0
85570,0,0
85571,0,0
85572,0,0
85574,0,0
85575,0,0
85576,0,0
85577,0,0
85578,0,0
85579,0,0
85580,0,0
85581,0,0
85583,0,0
85584,0,0
85585,0,0
85586,0,0
85587,0,0
85588,0,0
85589,0,0
85590,0,0
85591,0,0
85592,0,0
85593,0,0
85595,0,0
85596,0,0
85597,0,0
85598,0,0
85599,0,0
85600,0,0
85601,0,0
85602,0,0
85603,0,0
85604,0,0
85605,0,0
85606,0,0
85607,0,0
85608,0,0
85609,0,0
85610,0,0
85611,0,0
85612,0,0
85613,0,0
85614,0,0
85615,0,0
85616,0,0
85617,0,0
85618,0,0
85619,0,0
85620,0,0
85621,0,0
85622,0,0
85623,0,0
85624,0,0
85625,0,0
85626,0,0
85627,0,0
85628,0,0
85629,0,0
85630,0,0
85822,366876.461437788,1808.38674769088
85823,406423.622835404,1170.82786556832
85824,108589.760657933,299.557960435678
85825,208170.645332137,631.418071149611
85826,53475.3874261338,171.946583363774
85827,232472.276129387,764.930093929439
85828,2079782.21473689,17672.0740498089
85829,167033.340400145,3965.18315489958
85830,1781.72665957476,47.5920309736164
85831,0,0
85832,0,0
85833,0,0
85834,0,0
85835,0,0
85836,579956.680159798,5640.91603802843
85837,59738.2789087449,1433.00219271352
85838,31170.3653089558,910.083658655643
85839,58825.055179907,533.86323475809
85840,99.3073408962591,45.3976415525756
85841,0,0
85842,5864.78244677317,4265.29632492594
85843,3626.08362549867,214.87902965918
85844,10291.0436960992,762.299533044387
85845,18328.1773061469,455.358442388742
85846,3226884.09629259,14068.1595478696
85847,25676.409403713,91.1318878570116
85848,0,0
85849,0,0
85850,0,0
85851,208594.909356218,578.526356335497
85852,8799.71055002185,25.5991579636999
85853,0,0
85854,0,0
85855,8874.46543303686,24.9151512420758
85856,0,0
85857,0,0
85858,0,0
85859,0,0
85860,0,0
85861,0,0
85862,0,0
85863,0,0
85864,0,0
85865,0,0
85866,0,0
85867,0,0
85868,172550.600164557,496.191517367525
85869,104341.67078682,300.534065272568
85870,49060.4004278864,157.813913720583
85871,70683.0837107946,199.881466838585
85872,26414.6108693692,86.006058996725
85873,22489.6354280021,91.6308038828707
85874,120165.825361987,1050.63016709934
85896,0,0
85897,0,0
85898,0,0
85899,0,0
85900,-395341.760598725,-1481.72128591698
85901,22718.6332183058,120.363619699633
85902,3386.31455013079,26.1744119816873
85903,0,0
85904,0,0
85905,0,0
85906,-40450.925039146,-161.239362388225
85907,10897.2246306608,60.9208924145955
85908,0,0
85909,6776.46047056665,19.6525951656818
85910,0,0
85911,0,0
85912,25384.5397816662,90.2561414459242
85913,20666.8336570004,71.8065881676451
85914,2272.33737199859,7.58710307845941
85915,2602.33926379638,7.92791854926544
85916,5355.75604213351,16.2974698885767
85917,3460.26949363058,10.3137689825054
85918,4664.15348289913,13.1477194725839
85919,5485.63448560698,15.3123084036482
85920,0,0
85921,0,0
85922,0,0
85923,0,0
85924,0,0
85925,0,0
85926,0,0
85927,0,0
85928,0,0
85929,0,0
85930,14367.5959227638,38.0787700454234
85931,0,0
85932,675.524083384614,2.16731207823418
85933,0,0
85934,0,0
85935,0,0
85936,3083.46459628764,11.3180622942423
85937,27295.0771322586,80.0148834950784
85938,0,0
85939,2105.78643999277,6.19690694130665
85940,4918.41345420215,13.131088814823
85941,74906.1980069214,201.53004340184
85942,0,0
85943,0,0
85944,42299.7639841395,141.323078669082
85945,0,0
85946,993.924866020542,3.56644939590237
85948,13002.0152837714,129.938940999589
85949,3842.85730240173,40.3449585553987
85950,0,0
85951,0,0
85952,-7113.30064553261,-33.454676757355
85953,9576.34379350644,39.9847340021146
85954,3753.49350451264,21.1464422789444
85955,368.048426453554,23.184152847468
85956,3903.83232737452,44.936199451793
85957,-4311.07128671301,-44.5301101274423
85959,0,0
85960,2103.5830280953,49.9366890942504
85961,0,0
85962,0,0
85963,4724.76705447788,234.044188457108
85964,0,0
85965,-9.68157934138747,-2.24500390524927
85966,0,0
85967,0,0
85968,8934.33040542986,264.231583155042
85969,1461.14335354241,26.9957201578274
85970,0,0
85971,0,0
85972,243.978398103667,13.323052456173
85973,42.7961460386328,18.5064415302196
85974,603.209061563647,76.5979760715742
85975,457.624354223432,33.4337427743147
85976,483.96205557693,5.5309949208792
85977,-1737.2009407044,-112.988679070205
85978,-7.95421708897663,-0.141094759893155
85979,-0.587624084660616,-0.102195492984455
85980,-198.003488391689,-9.31781121843241
85981,1.39890413958778,0.104104494108858
85982,0,0
85983,0,0
85984,0,0
85985,87859.4425979268,2772.68457902727
85986,131461.192993395,766.817020741638
86073,0,0
86074,0,0
86075,0,0
86076,0,0
86077,0,0
86078,0,0
86079,0,0
86080,0,0
86081,0,0
86082,0,0
86083,0,0
86084,0,0
86085,0,0
86086,0,0
86087,0,0
86088,0,0
86089,0,0
86090,0,0
86091,0,0
86092,0,0
86093,0,0
86094,0,0
86095,0,0
86096,0,0
86097,0,0
86098,0,0
86099,0,0
86100,0,0
86101,0,0
86102,0,0
86103,0,0
86104,0,0
86105,0,0
86106,0,0
86107,0,0
86108,0,0
86109,0,0
86110,0,0
86111,0,0
86112,0,0
86113,0,0
86114,0,0
86115,0,0
86116,0,0
86117,0,0
86118,0,0
86119,0,0
86120,0,0
86121,0,0
86122,0,0
86123,0,0
86124,0,0
86125,0,0
86126,0,0
86127,0,0
86128,0,0
86129,0,0
86130,0,0
86131,0,0
86132,0,0
86133,0,0
86134,0,0
86135,0,0
86136,0,0
86137,0,0
86138,0,0
86139,0,0
86140,0,0
86141,0,0
86142,0,0
86143,0,0
86144,0,0
86145,0,0
86146,0,0
86147,0,0
86148,0,0
86149,0,0
86150,0,0
86151,0,0
86152,0,0
86153,0,0
86154,0,0
86155,0,0
86156,0,0
86157,0,0
86158,0,0
86159,0,0
86160,0,0
86161,0,0
86162,0,0
86163,0,0
86164,0,0
86165,0,0
86166,0,0
86167,0,0
86168,0,0
86169,0,0
86170,0,0
86171,0,0
86172,0,0
86173,0,0
86174,0,0
86175,0,0
86176,0,0
86177,0,0
86178,0,0
86179,0,0
86180,0,0
86181,0,0
86182,0,0
86183,0,0
86184,0,0
86185,0,0
86186,0,0
86187,0,0
86188,0,0
86189,0,0
86190,0,0
86191,0,0
86192,0,0
86193,0,0
86194,0,0
86195,0,0
86196,0,0
86197,0,0
86198,0,0
86199,0,0
86200,0,0
86201,0,0
86202,0,0
86203,0,0
86204,0,0
86205,0,0
86206,0,0
86207,0,0
86208,0,0
86209,0,0
86210,0,0
86211,0,0
86212,0,0
86213,0,0
86214,0,0
86215,0,0
86216,0,0
86217,0,0
86218,0,0
86219,0,0
86220,0,0
86221,0,0
86222,0,0
86224,0,0
86225,0,0
86226,0,0
86227,0,0
86228,0,0
86229,0,0
86230,0,0
86231,0,0
86232,0,0
86234,0,0
86235,0,0
86236,0,0
86237,0,0
86238,0,0
86239,0,0
86240,0,0
86241,0,0
86242,0,0
86243,0,0
86244,0,0
86245,0,0
86246,0,0
86247,0,0
86248,0,0
86249,0,0
86250,0,0
86251,0,0
86252,0,0
86253,0,0
86254,0,0
86255,0,0
86256,0,0
86257,0,0
86258,0,0
86259,0,0
86260,0,0
86261,0,0
86262,0,0
86263,0,0
86264,0,0
86265,0,0
86266,0,0
86267,0,0
86268,0,0
86269,0,0
86270,0,0
86271,0,0
86272,0,0
86273,0,0
86274,0,0
86275,0,0
86276,0,0
86277,0,0
86278,0,0
86279,0,0
86280,0,0
86281,0,0
86471,245112.105205887,1370.77723987913
86472,264755.523493871,1054.54029771021
86473,362273.758764249,1115.76133594379
86474,0,0
86475,156896.297660214,453.539433164124
86476,72483.4962447517,215.724691204618
86477,88758.26243971,253.233273722425
86478,40431.5084441498,150.61795927972
86479,245301.814451819,2738.88976359323
86480,161285.972359063,1631.21084560367
86481,0,0
86482,0,0
86483,0,0
86484,2333.80239410886,172.077595878994
86485,8464.44126399542,501.596519347877
86486,138398.444920354,1437.90592125043
86487,119396.784590197,1117.81659066305
86488,24228.6701050394,279.897993993235
86489,21922.1219977121,345.911195230171
86490,0,0
86491,-3854.13595924917,-2569.42397283278
86492,91438.9082231456,1282.22833617032
86493,15326.7949813916,113.112878091451
86494,-8766.67754727148,-34.7023356646075
86495,4442.01838116793,15.8998420802432
86496,0,0
86497,0,0
86498,8991.12137409021,28.9336166503305
86499,3762.71797694593,10.9222582785078
86500,194755.578951649,546.970205937577
86501,98294.2404938156,333.271423585728
86502,0,0
86503,33540.4648800826,98.7937109869884
86504,0,0
86505,1778.60214668164,7.93575971748639
86506,0,0
86507,65235.0028910429,217.858494313648
86508,0,0
86509,0,0
86510,0,0
86511,0,0
86512,0,0
86513,21191.7677144959,71.2029154623969
86514,27277.6466591558,87.9746717489402
86515,0,0
86516,14248.0270566924,42.0994335931816
86517,0,0
86518,0,0
86519,0,0
86520,9601.25272840497,27.734255940509
86521,59007.4372150745,179.14971450497
86522,61072.9333040764,179.42837548021
86523,94423.967580085,268.918383994546
86524,243579.321003406,1358.88045190185
86546,0,0
86547,67806.8982259453,1612.05107223644
86548,0,0
86549,-45739.6010805151,-18764.9645458523
86550,414108.868815822,1687.65713220916
86551,-98301.2838531958,-342.066233503944
86552,3987.12426737086,27.6883629678532
86553,0,0
86554,0,0
86555,57194.816113486,865.768266618521
86556,15024.8274958625,74.2883930574166
86557,13123.5503113032,105.569032167346
86558,15001.5482634393,164.965479185587
86559,34030.6206924237,112.265965170882
86560,744.704423349769,3.28787824878485
86561,0,0
86562,0,0
86563,2321.06407829502,7.0109543614726
86564,0,0
86565,588.247812794736,1.86597244344088
86566,663.47405114424,2.09711276537097
86567,0,0
86568,342.575112255839,0.979660732098914
86569,0,0
86570,0,0
86571,0,0
86572,1622.30077458071,5.29190874480966
86573,0,0
86574,0,0
86575,41.3600720878943,4.86589083386992
86576,0,0
86577,0,0
86578,0,0
86579,0,0
86580,0,0
86581,0,0
86582,510.34975674611,1.57272652310049
86583,2749.74290032637,9.24866226723184
86584,2690.72064808809,11.3025808268337
86585,1235.98276404298,4.87687403814739
86586,9506.56063589212,37.7712863606342
86587,0,0
86588,0,0
86589,13072.2729440878,49.2016859810409
86590,6106.88096897341,20.7364379252068
86591,834.09658111913,2.54977938439169
86592,0,0
86593,13665.5701984444,73.1267970485321
86594,23699.8828527336,100.609744134714
86595,0,0
86596,0,0
86597,731.161709836329,4.18404411923507
86598,0,0
86599,11216.4122803526,68.0814098959189
86600,1940.85246840909,27.8757984690713
86601,0,0
86602,0,0
86603,7810.74434835922,57.3792054975884
86604,13032.3897913515,59.7302310689271
86605,713.876670725703,17.626584462363
86606,176.047129267289,34.3506593692272
86607,2560.2189325275,49.2349794716826
86608,169.074289171618,4.59284996051933
86609,2023.94009025907,37.7424725456238
86610,912.714119602157,32.6698566300548
86611,0,0
86612,0,0
86613,0,0
86614,0,0
86615,0,0
86616,0,0
86617,0,0
86618,1175.10696722983,447.659797039935
86619,7799.25149097206,120.918627767009
86620,1023.45476281456,6.32006028754647
86621,376.42936617586,107.551247478817
86622,7.66691218111178,5.11127478740785
86623,24.4010696627076,3.42471153160809
86624,0,0
86625,0,0
86626,0.428936680994083,0.980426699415046
86627,0,0
86628,0,0
86629,-42.8891842942029,-6.79432622482423
86630,0,0
86631,0,0
86632,0,0
86633,20.5877692219694,6.86258974065648
86634,-0.490716423446324,-2.6171542583804
86635,0,0
86636,602633.569502445,4053.02106432918
86725,0,0
86726,0,0
86727,0,0
86728,0,0
86729,0,0
86730,0,0
86731,0,0
86732,0,0
86733,0,0
86734,0,0
86735,0,0
86736,0,0
86737,0,0
86738,0,0
86739,0,0
86740,0,0
86741,0,0
86742,0,0
86743,0,0
86744,0,0
86745,0,0
86746,0,0
86747,0,0
86748,0,0
86749,0,0
86750,0,0
86751,0,0
86752,0,0
86753,0,0
86754,0,0
86755,0,0
86756,0,0
86757,0,0
86758,0,0
86759,0,0
86760,0,0
86761,0,0
86762,0,0
86763,0,0
86764,0,0
86765,0,0
86766,0,0
86767,0,0
86768,0,0
86769,0,0
86770,0,0
86771,0,0
86772,0,0
86773,0,0
86774,0,0
86775,0,0
86776,0,0
86777,0,0
86778,0,0
86779,0,0
86780,0,0
86781,0,0
86782,0,0
86783,0,0
86784,0,0
86785,0,0
86786,0,0
86787,0,0
86788,0,0
86789,0,0
86790,0,0
86791,0,0
86792,0,0
86793,0,0
86794,0,0
86795,0,0
86796,0,0
86797,0,0
86798,0,0
86799,0,0
86800,0,0
86801,0,0
86802,0,0
86803,0,0
86804,0,0
86805,0,0
86806,0,0
86807,0,0
86808,0,0
86809,0,0
86810,0,0
86811,0,0
86812,0,0
86813,0,0
86814,0,0
86815,0,0
86816,0,0
86817,0,0
86818,0,0
86819,0,0
86820,0,0
86821,0,0
86822,0,0
86823,0,0
86824,0,0
86825,0,0
86826,0,0
86827,0,0
86828,0,0
86829,0,0
86830,0,0
86831,0,0
86832,0,0
86833,0,0
86834,0,0
86835,0,0
86836,0,0
86837,0,0
86838,0,0
86839,0,0
86840,0,0
86841,0,0
86842,0,0
86843,0,0
86844,0,0
86845,0,0
86846,0,0
86847,0,0
86848,0,0
86849,0,0
86850,0,0
86851,0,0
86852,0,0
86853,0,0
86854,0,0
86855,0,0
86856,0,0
86857,0,0
86858,0,0
86859,0,0
86860,0,0
86861,0,0
86862,0,0
86863,0,0
86864,0,0
86865,0,0
86866,0,0
86867,0,0
86868,0,0
86869,0,0
86870,0,0
86871,0,0
86872,0,0
86873,0,0
86875,0,0
86876,0,0
86877,0,0
86878,0,0
86879,0,0
86880,0,0
86881,0,0
86882,0,0
86884,0,0
86885,0,0
86886,0,0
86887,0,0
86888,0,0
86889,0,0
86890,0,0
86891,0,0
86892,0,0
86893,0,0
86894,0,0
86895,0,0
86896,0,0
86897,0,0
86898,0,0
86899,0,0
86900,0,0
86901,0,0
86902,0,0
86903,0,0
86904,0,0
86905,0,0
86906,0,0
86907,0,0
86908,0,0
86909,0,0
86910,0,0
86911,0,0
86912,0,0
86913,0,0
86914,0,0
86915,0,0
86916,0,0
86917,0,0
86918,0,0
86919,0,0
86920,0,0
86921,0,0
86922,0,0
86923,0,0
86924,0,0
86925,0,0
86926,0,0
86927,0,0
86928,0,0
86929,0,0
86930,0,0
86931,0,0
87119,278205.688030086,973.811202905575
87120,207222.424802169,611.388308470348
87121,222977.491690193,719.282231258686
87122,315701.647735948,884.318340997053
87123,162965.72861762,552.07530338385
87124,93158.8042339724,296.507035556706
87125,0,0
87126,35290.0577637751,104.466405961221
87127,78415.4467031125,211.326789161159
87128,105719.614086676,312.375591022495
87129,29784.5100672052,108.43052584193
87130,120167.850159894,389.601945807153
87131,23481.0450880487,119.877703065979
87132,83240.44138642,2190.53793122158
87133,782402.622159495,4265.22724175534
87134,221327.585147513,1910.05467225469
87135,74105.0729799221,1200.08215352101
87136,59531.1471441903,653.291052336794
87137,10563.5685608102,100.306882476536
87138,11620.0356299656,53.1353444068161
87139,2306.71961055085,18.9463623043191
87140,1069.22160487243,1069.22160487243
87141,-1985.47355059657,-67.4470845213271
87142,39900.3816194256,173.338611433834
87143,47139.3978349165,204.786957740609
87144,32308.8550318661,107.921018895586
87145,0,0
87146,0,0
87147,15250.5795295676,54.3935070158451
87148,8459.97966727965,27.7092476308033
87149,2430.40635740029,7.84318308156607
87150,0,0
87151,0,0
87152,0,0
87153,16069.1278185694,50.7212556908877
87154,-44849.7236668427,-159.78525465809
87155,7444.06886263674,32.3479363938587
87156,0,0
87157,31058.7554995636,102.822281811094
87158,11382.6682733492,35.7383619257432
87159,13894.6591047759,40.1000262764095
87160,0,0
87161,0,0
87162,0,0
87163,0,0
87164,30484.8264357663,102.98927849921
87165,40694.652889407,130.614733446442
87166,11574.2981643979,41.32755425806
87167,3001.48759376218,9.24779539768822
87168,10893.986957271,34.0038609669014
87169,0,0
87170,99405.475434351,305.451816199273
87171,6543.87517064737,36.1789919593496
87172,13082.0002275158,41.6956182550305
87173,17276.6910122855,51.4761743382808
87174,329429.45037885,2161.96521987761
87196,825.653530095952,107.402085215734
87197,0,0
87198,-14437.4910952093,-8884.6099047442
87199,-1592369.15640006,-11213.8672985919
87200,-195807.231079499,-2037.00630511832
87201,-246385.983144854,-1081.23305823304
87202,-19604.5228029225,-95.0234367908999
87203,0,0
87204,79684.2934396246,599.411704294308
87205,95523.5814260932,1043.97356749829
87206,118968.718478496,696.232441717607
87207,14621.8021970099,131.950837649272
87208,188.544437008133,26.2322694967837
87209,21948.2981965281,138.039611298919
87210,3173.25594313832,9.07454782666903
87211,19116.7617093243,68.8117406859816
87212,27156.0989986762,102.282858752076
87213,8289.94892157788,22.2698426368781
87214,1098.22922943847,4.10744919846085
87215,10965.3508316973,35.0821062401834
87216,1485.54699834442,4.89471828120071
87217,1592.50670853989,5.63843933096664
87218,208.655139040354,0.75960915236534
87219,589.321784903645,2.13232667536371
87220,40922.4383667422,492.300010426974
87221,592.977368740759,2.28783166140635
87222,1696.60523556351,8.41726628496627
87223,596.517715947065,11.7830659940161
87224,75.3810572990131,2.49193577847977
87225,4.97937600949068,1.37362096813536
87226,5.87579762841762,1.01088991456647
87227,0,0
87228,1019.55762087062,11.2658300648687
87229,12529.8358212758,38.2371491780304
87230,0,0
87231,0,0
87232,758.966814086232,4.69222141629819
87233,6833.08029595477,21.0653727813635
87234,16589.2545304933,55.962064618995
87235,154.023325631792,0.745649987930004
87236,1113.93585993218,5.66708227628452
87237,0,0
87238,0,0
87239,25026.8924078322,110.008318276185
87240,40099.7731227896,148.20890967074
87241,51786.3145111589,272.201390334606
87242,1542.92323745675,7.86954791179725
87243,6706.84337124047,21.8954282676693
87244,472.457843554433,2.48989640871902
87245,0,0
87246,172.413898647495,3.79452871851433
87247,1109.45889276537,8.2144110524044
87248,192.359938236756,2.17355862414413
87249,828.532255444848,3.13170708412889
87250,2491.50038749307,11.2451357404483
87251,194.837055425195,18.1243772488553
87252,48.6040542560323,45.7449922409716
87253,0,0
87254,3305.10928530133,50.7015805990616
87255,-34.3897268274953,-6.71019060048689
87256,9.82151285313775,5.418765712076
87257,-20298.8954519315,-154.437625882503
87258,4214.84512979778,94.0551214459755
87259,3420.87949409497,27.8403214168462
87260,5333.75357147207,49.3010151031503
87261,365.34724253003,41.7539705748605
87262,0,0
87263,0,0
87264,0,0
87265,0,0
87266,-220.487177370291,-21.6429131161022
87267,0,0
87268,2615.88100177671,510.415805224724
87269,-3970.34139262088,-41.7655899289507
87270,9499.83711453057,57.0989458424076
87271,2492.37804950218,44.5564790972457
87272,5396.05057442639,215.303763568135
87273,-628.994181473989,-324.642158180123
87274,66.0006399447117,19.5557451688035
87275,3336.67939883368,46.3025762197215
87276,0,0
87277,7.80590547983907,0.264606965418274
87278,65.113262535912,4.18398474126342
87279,0,0
87280,0,0
87281,0,0
87282,0,0
87283,0,0
87284,0,0
87285,321.884036884684,1030.02891803099
87286,110605.78548493,5727.16041345915
87287,-107.121288188221,-0.95060488686164
87372,0,0
87373,0,0
87374,0,0
87375,0,0
87376,0,0
87377,0,0
87378,0,0
87379,0,0
87380,0,0
87381,0,0
87382,0,0
87383,0,0
87384,0,0
87385,0,0
87386,0,0
87387,0,0
87388,0,0
87389,0,0
87390,0,0
87391,0,0
87392,0,0
87393,0,0
87394,0,0
87395,0,0
87396,0,0
87397,0,0
87398,0,0
87399,0,0
87400,0,0
87401,0,0
87402,0,0
87403,0,0
87404,0,0
87405,0,0
87406,0,0
87407,0,0
87408,0,0
87409,0,0
87410,0,0
87411,0,0
87412,0,0
87413,0,0
87414,0,0
87415,0,0
87416,0,0
87417,0,0
87418,0,0
87419,0,0
87420,0,0
87421,0,0
87422,0,0
87423,0,0
87424,0,0
87425,0,0
87426,0,0
87427,0,0
87428,0,0
87429,0,0
87430,0,0
87431,0,0
87432,0,0
87433,0,0
87434,0,0
87435,0,0
87436,0,0
87437,0,0
87438,0,0
87439,0,0
87440,0,0
87441,0,0
87442,0,0
87443,0,0
87444,0,0
87445,0,0
87446,0,0
87447,0,0
87448,0,0
87449,0,0
87450,0,0
87451,0,0
87452,0,0
87453,0,0
87454,0,0
87455,0,0
87456,0,0
87457,0,0
87458,0,0
87459,0,0
87460,0,0
87461,0,0
87462,0,0
87463,0,0
87464,0,0
87465,0,0
87466,0,0
87467,0,0
87468,0,0
87469,0,0
87470,0,0
87471,0,0
87472,0,0
87473,0,0
87474,0,0
87475,0,0
87476,0,0
87477,0,0
87478,0,0
87479,0,0
87480,0,0
87481,0,0
87482,0,0
87483,0,0
87484,0,0
87485,0,0
87486,0,0
87487,0,0
87488,0,0
87489,0,0
87490,0,0
87491,0,0
87492,0,0
87493,0,0
87494,0,0
87495,0,0
87496,0,0
87497,0,0
87498,0,0
87499,0,0
87500,0,0
87501,0,0
87502,0,0
87503,0,0
87504,0,0
87505,0,0
87506,0,0
87507,0,0
87508,0,0
87509,0,0
87510,0,0
87511,0,0
87512,0,0
87513,0,0
87514,0,0
87515,0,0
87516,0,0
87517,0,0
87518,0,0
87519,0,0
87520,0,0
87521,0,0
87522,0,0
87526,0,0
87527,0,0
87528,0,0
87529,0,0
87530,0,0
87531,0,0
87532,0,0
87533,0,0
87534,0,0
87535,0,0
87536,0,0
87537,0,0
87538,0,0
87539,0,0
87540,0,0
87541,0,0
87542,0,0
87543,0,0
87545,0,0
87546,0,0
87547,0,0
87548,0,0
87549,0,0
87550,0,0
87551,0,0
87552,0,0
87553,0,0
87554,0,0
87555,0,0
87556,0,0
87557,0,0
87558,0,0
87559,0,0
87560,0,0
87561,0,0
87562,0,0
87563,0,0
87564,0,0
87565,0,0
87566,0,0
87567,0,0
87568,0,0
87569,0,0
87570,0,0
87571,0,0
87572,0,0
87573,0,0
87574,0,0
87575,0,0
87576,0,0
87577,0,0
87578,0,0
87579,0,0
87580,0,0
87768,206687.773767414,918.86756884652
87769,120810.428879958,374.82390189632
87770,271516.26740307,862.983766080478
87771,287202.12273256,912.295803796102
87772,52874.2733139478,165.296673119024
87773,61474.0532023919,169.87648553338
87774,59275.1314691906,205.682520821308
87775,6036.08216263778,20.5658676750861
87776,0,0
87777,48742.1351001253,140.416665754772
87778,0,0
87779,0,0
87780,90221.5462376654,298.499739413285
87781,87967.5089194143,274.255678626389
87782,0,0
87783,0,0
87784,21869.2939889249,69.3712735572557
87785,41064.8571044969,298.382249623955
87786,0,0
87787,3651.91659517519,17.1049957619447
87788,87538.5556895517,652.663975318186
87789,29113.5894596054,470.0478621127
87790,9891.5480564088,1055.09845935027
87791,140763.367447525,611.848377930018
87792,40646.8839329631,140.222109298708
87793,218480.30053851,774.752838789043
87794,-349777.609075377,-1257.62735847326
87795,0,0
87796,14446.4889129147,46.1918110724692
87797,20840.0249395153,67.3480910992215
87798,0,0
87799,0,0
87800,0,0
87801,0,0
87802,0,0
87803,0,0
87804,5078.31681875233,20.1620518858653
87805,32959.0575606677,113.872796581879
87806,3589.25233024826,12.2788191755339
87807,49718.3465311141,160.73823893672
87808,37997.5537371897,118.211327978813
87809,0,0
87810,0,0
87811,0,0
87812,0,0
87813,0,0
87814,14780.730798353,40.5715719289154
87815,0,0
87816,0,0
87817,8729.68951494476,31.408822181047
87818,39097.8315953859,140.608070471156
87819,0,0
87820,13231.280400255,98.0548802242148
87821,30.0444925642819,2.73131750584381
87822,6295.7300810766,44.8893410415444
87823,13742.5596297332,56.993508054881
87824,786616.899239438,3503.86146654538
87846,3751.59660040424,188.75957737883
87847,0,0
87848,0,0
87849,16816.9004797897,67.2844230249151
87850,18904.354619666,88.9616687984281
87851,69979.510166337,391.630696978451
87852,17660.2232138971,112.440736737904
87853,0,0
87854,6614.67307963446,45.4421508261706
87855,0,0
87856,61787.2273051048,487.954411096583
87857,4869.65365078734,70.0669590041344
87858,0,0
87859,13339.9341921351,321.444197400846
87860,0,0
87861,0,0
87862,3849.39393398766,14.7592386637437
87863,0,0
87864,5718.98015779972,16.7927477564315
87865,16732.8004278096,56.4582047332251
87866,5121.55014970223,17.4573503185419
87867,0,0
87868,280.811029458067,1.3133517893391
87869,636.365887546487,2.84409335216307
87870,13521.3783603526,289.614529806749
