new2kid,percent_frm,percent_grs,percent_wod,percent_urban,percent_water
"125018",0,0.050786,0.07629775,0.87291625,0
"125019",0.20890625,0.17078125,0.13328125,0.48703125,0
"125020",0.48640625,0.268359375,0.214921875,0.0303125,0
"125021",0.4,0.528125,0.071875,0,0
"125022",0.63046875,0.35265625,0.016875,0,0
"125023",0.7459375,0.13890625,0.10765625,0.00515625,0.00234375
"125024",0.65863275,0.154668,0.1612305,0.02546875,0
"125025",0.705625,0.1534375,0.1321875,0.00875,0
"125026",0.86234375,0.05390625,0.06859375,0.01515625,0
"125027",0.84515625,0.07,0.07203125,0.0128125,0
"125028",0.348125,0.31703125,0.25515625,0.0796875,0
"125029",0.19671875,0.79015625,0.00234375,0.01078125,0
"125030",0.205,0.6934375,0.1015625,0,0
"125031",0.1328125,0.8575,0.0096875,0,0
"125032",0,0.9984375,0.0015625,0,0
"125033",0.256875,0.735,0.008125,0,0
"125034",0.130625,0.865,0.004375,0,0
"125035",0.03265625,0.96734375,0,0,0
"125036",0.01515625,0.98484375,0,0,0
"125037",0,0.994375,0.005625,0,0
"125038",0,1,0,0,0
"125039",0.01765625,0.6146875,0.36765625,0,0
"125040",0.0065625,0.62328125,0.37015625,0,0
"125041",0,0.9878125,0.0121875,0,0
"125042",0,0.99296875,0.00703125,0,0
"125043",0.11296875,0.82546875,0.0615625,0,0
"125044",0.23921875,0.696875,0.060625,0.00328125,0
"125045",0.4109375,0.52046875,0.0615625,0.00703125,0
"125046",0.02203125,0.9659375,0.00890625,0.003125,0
"125047",0,1,0,0,0
"125048",0,1,0,0,0
"125049",0,0.9996875,0,0,0.0003125
"125050",0.00890625,0.96453125,0.013125,0,0.0134375
"125051",0,0.97078125,0.02921875,0,0
"125052",0,0.99546875,0.00453125,0,0
"125053",0.06359375,0.93640625,0,0,0
"125054",0.21734375,0.63,0.15265625,0,0
"125055",0.134375,0.693125,0.1725,0,0
"125056",0.3903125,0.472421875,0.128984375,0.00828125,0
"125057",0.16203125,0.83234375,0.005625,0,0
"125058",0,0.99828125,0.00171875,0,0
"125059",0,1,0,0,0
"125060",0,0.998125,0.001875,0,0
"125061",0,1,0,0,0
"125062",0,1,0,0,0
"125063",0,1,0,0,0
"125064",0.0375,0.95953125,0.00296875,0,0
"125065",0.17015625,0.81859375,0.01125,0,0
"125066",0,0.98890625,0.01109375,0,0
"125067",0.0025,0.9975,0,0,0
"125068",0.06765625,0.92328125,0.0090625,0,0
"125069",0.19015625,0.6490625,0.08671875,0,0.0740625
"125070",0.1065625,0.873125,0.0203125,0,0
"125071",0.008125,0.98796875,0.00390625,0,0
"125072",0.05578125,0.7646875,0.17921875,0,0.0003125
"125073",0.1409375,0.81609375,0.03984375,0,0.003125
"125074",0.428125,0.53171875,0.0365625,0,0.00359375
"125075",0.25125,0.69390625,0.05484375,0,0
"125076",0.3709375,0.58953125,0.03953125,0,0
"125077",0.5796875,0.37,0.04546875,0.00484375,0
"125078",0.41963625,0.4455725,0.1249475,0.00984375,0
"125079",0.13046875,0.8659375,0.00359375,0,0
"125080",0.25171875,0.73125,0.01703125,0,0
"125081",0.406875,0.282578125,0.306484375,0.0040625,0
"125082",0.68390625,0.07953125,0.09734375,0.11578125,0.0234375
"125083",0.8403125,0.0696875,0.07640625,0.01359375,0
"125084",0.52109375,0.33578125,0.11796875,0.01640625,0.00875
"125085",0.2740625,0.709375,0.0165625,0,0
"125086",0.3788805,0.48274725,0.13305975,0.0053125,0
"125087",0.45296875,0.333125,0.2115625,0.00234375,0
"125088",0.5925,0.191015625,0.194453125,0.02203125,0
"125089",0.46703125,0.195546875,0.320234375,0.00578125,0.01140625
"125090",0.51484375,0.2975,0.18765625,0,0
"125091",0.3596875,0.3928125,0.2171875,0.0303125,0
"125092",0.36828125,0.56453125,0.06421875,0.00296875,0
"125093",0.0634375,0.79578125,0.14078125,0,0
"125094",0.0596875,0.91078125,0.02953125,0,0
"125095",0.02375,0.96546875,0.01078125,0,0
"125096",0.1221875,0.86734375,0.01046875,0,0
"125097",0.19375,0.7696875,0.03234375,0.00421875,0
"125098",0.2065625,0.70375,0.086875,0.0028125,0
"125099",0,0.98265625,0.01734375,0,0
"125100",0,0.8528125,0.14078125,0.00640625,0
"125101",0,0.99671875,0.00328125,0,0
"125102",0.01046875,0.98953125,0,0,0
"125103",0.00578125,0.98765625,0.0065625,0,0
"125104",0.02796875,0.97015625,0.001875,0,0
"125105",0.09515625,0.7740625,0.13078125,0,0
"125106",0.03375,0.96234375,0.00390625,0,0
"125107",0.00671875,0.985625,0.00765625,0,0
"125111",0.01015625,0.94,0.04984375,0,0
"125112",0.246875,0.753125,0,0,0
"125113",0.44421875,0.5359375,0.01,0.00984375,0
"125114",0.5590625,0.2878125,0.11390625,0.02453125,0.0146875
"125115",0.88890625,0.09140625,0.008125,0.0115625,0
"125116",0.7653125,0.113125,0.1171875,0.004375,0
"125117",0.85765625,0.11296875,0.029375,0,0
"125118",0.93203125,0.0478125,0.0125,0.004375,0.00328125
"125119",0.76046875,0.11921875,0.04375,0.05140625,0.02515625
"125120",0.77375,0.04578125,0.0925,0.0678125,0.02015625
"125490",0.47359375,0.24546875,0.181875,0.01671875,0.08234375
"125491",0.389375,0.19515625,0.37625,0.03078125,0.0084375
"125492",0.14828125,0.35265625,0.4925,0.00625,0.0003125
"125493",0.6840625,0.085,0.17234375,0.05859375,0
"125494",0.22796875,0.42875,0.24484375,0.07328125,0.02515625
"125495",0.17626875,0.36506875,0.421475,0.0303125,0.006875
"125496",0.355625,0.19796875,0.43109375,0.0153125,0
"125497",0.27328125,0.02703125,0.67203125,0.02765625,0
"125498",0.93,0.01578125,0.03015625,0.0240625,0
"125499",0.98234375,0.0171875,0.00046875,0,0
"125500",0.86625,0.05,0.08125,0.0025,0
"125501",0.81828125,0.110625,0.06390625,0.0071875,0
"125502",0.6334375,0.1784375,0.18640625,0.00171875,0
"125503",0.6784375,0.03421875,0.25203125,0.0325,0.0028125
"125504",0.811875,0.09078125,0.07859375,0.01875,0
"125505",0.73125,0.0959375,0.145,0.02328125,0.00453125
"125506",0.6065625,0.17828125,0.17328125,0.03453125,0.00734375
"125507",0.6775,0.14359375,0.15984375,0.013125,0.0059375
"125508",0.7609375,0.08921875,0.0940625,0.05515625,0.000625
"125509",0.7775,0.0909375,0.115,0.0165625,0
"125510",0.839375,0.02390625,0.12140625,0.0153125,0
"125511",0.277048,0.128125,0.0515625,0.532952,0.0103125
"125512",0.75078125,0.04421875,0.18140625,0.02359375,0
"125513",0.8465625,0.02078125,0.08140625,0.04453125,0.00671875
"125514",0.9315625,0.0265625,0.02265625,0.01921875,0
"125515",0.551875,0.12,0.29484375,0.03328125,0
"125516",0.81875,0.0365625,0.0553125,0.089375,0
"125517",0.943125,0.01265625,0.03359375,0.010625,0
"125518",0.82578125,0.12921875,0.0403125,0.0046875,0
"125519",0.80609375,0.0984375,0.02921875,0.06625,0
"125520",0.72484375,0.09703125,0.1075,0.07,0.000625
"125521",0.45234375,0.0859375,0.37296875,0.08875,0
"125522",0.0290625,0.02953125,0.04140625,0.9,0
"125523",0.7240625,0.1246875,0.09828125,0.05296875,0
"125524",0.7615625,0.078125,0.135625,0.0246875,0
"125525",0,0.0303485,0.05887025,0.9,0.01078125
"125526",0.46046875,0.09046875,0.12421875,0.3175,0.00734375
"125527",0.52421875,0.107578125,0.263828125,0.104375,0
"125528",0.5390625,0.07140625,0.10296875,0.2865625,0
"125529",0.3903125,0.0434375,0.0371875,0.5290625,0
"125530",0.82203125,0.01921875,0.069375,0.089375,0
"125531",0.769375,0.058125,0.0396875,0.1328125,0
"125532",0.8475,0.0390625,0.03171875,0.08171875,0
"125533",0.8659375,0.04140625,0.0521875,0.04046875,0
"125534",0.345625,0.06671875,0.07609375,0.5115625,0
"125535",0.4575,0.0609375,0.07046875,0.40859375,0.0025
"125536",0.7953125,0.04390625,0.09671875,0.0640625,0
"125537",0.72455275,0.0907705,0.152958,0.03171875,0
"125538",0.69875,0.161484375,0.086640625,0.053125,0
"125539",0.78078125,0.14265625,0.06234375,0.01421875,0
"125540",0.83328125,0.02390625,0.0590625,0.08375,0
"125541",0.89453125,0.01625,0.07640625,0.0128125,0
"125542",0.8678125,0.059375,0.03140625,0.04140625,0
"125543",0.7521875,0.13109375,0.08625,0.0284375,0.00203125
"125544",0.6615625,0.25234375,0.05515625,0.0309375,0
"125545",0.78734375,0.1628125,0.03359375,0.01625,0
"125546",0.784375,0.14515625,0.06578125,0.0046875,0
"125547",0.85765625,0.0528125,0.0821875,0.00734375,0
"125548",0.83421875,0.049453125,0.103984375,0.01234375,0
"125549",0.61390625,0.05171875,0.30578125,0.01796875,0.010625
"125550",0.52953125,0.0615625,0.20171875,0.2071875,0
"125551",0.455625,0.13875,0.26359375,0.13953125,0.0025
"125552",0.67828125,0.12859375,0.08890625,0.10390625,0.0003125
"125553",0.62046875,0.07984375,0.27734375,0.02234375,0
"125554",0.61625,0.081875,0.18046875,0.12140625,0
"125555",0.60984375,0.08640625,0.220625,0.083125,0
"125556",0.62046875,0.099375,0.26125,0.01890625,0
"125557",0.32953125,0.2621875,0.105,0.30046875,0.0028125
"125558",0.01296875,0.06921875,0.0178125,0.9,0
"125559",0.57078125,0.0478125,0.06640625,0.315,0
"125560",0.02546875,0.06265625,0.011875,0.9,0
"125561",0.8640625,0.0484375,0.045625,0.041875,0
"125562",0.7671875,0.1175,0.04234375,0.06796875,0.005
"125563",0.7528125,0.11453125,0.0478125,0.08484375,0
"125564",0.69859375,0.15109375,0.1015625,0.02703125,0.02171875
"125565",0.755625,0.0725,0.04859375,0.07125,0.05203125
"125566",0.7509375,0.1421875,0.09671875,0.0065625,0.00359375
"125567",0.8278125,0.0784375,0.065625,0.0084375,0.0196875
"125568",0.75078125,0.108125,0.04984375,0.06296875,0.02828125
"125569",0.749375,0.12953125,0.0315625,0.05984375,0.0296875
"125570",0.63984375,0.120546875,0.130234375,0.0978125,0.0115625
"125571",0.865,0.0603125,0.0465625,0.028125,0
"125572",0.86921875,0.029375,0.07875,0.0125,0.01015625
"125573",0.7928125,0.058125,0.10046875,0.02375,0.02484375
"125574",0.7175,0.14171875,0.11171875,0.0290625,0
"125575",0.550614,0.117421875,0.121171875,0.21079225,0
"125576",0.291875,0.131015625,0.142734375,0.434375,0
"125577",0.05703125,0.04921875,0.1575,0.73625,0
"125578",0.08953125,0.073125,0.02015625,0.8171875,0
"125579",0.30042825,0.148535875,0.165879625,0.38515625,0
"125580",0.71703125,0.12671875,0.085,0.07125,0
"125581",0.66546875,0.09921875,0.180625,0.02453125,0.03015625
"125582",0.75328125,0.066875,0.16625,0.010625,0.00296875
"125583",0.74203125,0.0921875,0.15328125,0.0125,0
"125584",0.6190625,0.17734375,0.12859375,0.075,0
"125585",0.74703125,0.14546875,0.04921875,0.051875,0.00640625
"125586",0.7859375,0.0721875,0.05421875,0.07859375,0.0090625
"125587",0.6746875,0.08078125,0.1284375,0.114375,0.00171875
"125588",0.62265625,0.08703125,0.2121875,0.0753125,0.0028125
"125589",0.575625,0.13859375,0.2184375,0.06734375,0
"125590",0.66296875,0.153125,0.1271875,0.05671875,0
"125591",0.57171875,0.16359375,0.19015625,0.07125,0.00328125
"125592",0.45515625,0.11578125,0.2,0.22828125,0.00078125
"125593",0.460625,0.07625,0.25703125,0.20609375,0
"125594",0.4096875,0.06375,0.148125,0.3684375,0.01
"125595",0.45234375,0.13484375,0.17046875,0.24234375,0
"125596",0.075,0.09484375,0.0853125,0.74484375,0
"125597",0.59375,0.14140625,0.10171875,0.163125,0
"125598",0.54609375,0.0715625,0.05640625,0.3259375,0
"125599",0.129375,0.0865625,0.03609375,0.74171875,0.00625
"125600",0.4515625,0.03859375,0.11078125,0.385,0.0140625
"125601",0.23609375,0.05140625,0.0265625,0.6859375,0
"125602",0.52625,0.178203125,0.165234375,0.1303125,0
"125603",0.5571875,0.0640625,0.16390625,0.21484375,0
"125604",0.6753125,0.04515625,0.04765625,0.22171875,0.01015625
"125605",0.7665625,0.04375,0.03078125,0.04953125,0.109375
"125606",0.7984375,0.06953125,0.05453125,0.0775,0
"125607",0.86875,0.09671875,0.01328125,0.02125,0
"125608",0.91984375,0.02875,0.039375,0.01203125,0
"125609",0.9303125,0.04609375,0.0034375,0.02015625,0
"125610",0.92109375,0.00453125,0.00015625,0.07421875,0
"125611",0.9675,0.01375,0.00734375,0.01140625,0
"125612",0.86921875,0.020625,0.0840625,0.02609375,0
"125613",0.82921875,0.06640625,0.04359375,0.06078125,0
"125614",0.80375,0.08328125,0.05109375,0.061875,0
"125615",0.87140625,0.05921875,0.0125,0.056875,0
"125616",0.6646875,0.1115625,0.0484375,0.1753125,0
"125617",0.8715625,0.06390625,0.0434375,0.02109375,0
"125618",0.651875,0.1396875,0.16875,0.0396875,0
"125619",0.6084375,0.089375,0.1865625,0.091875,0.02375
"125620",0.26984375,0.06921875,0.16328125,0.46171875,0.0359375
"125621",0.3290625,0.13109375,0.01515625,0.5246875,0
"125622",0,0.05447075,0.03834175,0.90234375,0.00484375
"125623",0,0.08348475,0.01651525,0.9,0
"125624",0,0.14720625,0.0270125,0.81828125,0.0075
"125625",0.23453125,0.0784375,0.015,0.67203125,0
"125626",0.40203125,0.1184375,0.03421875,0.4415625,0.00375
"125627",0.67796875,0.11921875,0.00671875,0.19609375,0
"125628",0.68671875,0.10359375,0.0303125,0.179375,0
"125629",0.75125,0.09078125,0.1353125,0.02,0.00265625
"125630",0.75140625,0.06515625,0.02703125,0.15640625,0
"125631",0.1103125,0.039375,0.10671875,0.74359375,0
"125632",0.6625,0.04015625,0.0678125,0.22109375,0.0084375
"125633",0.8628125,0.07421875,0.05359375,0.009375,0
"125634",0.79078125,0.13765625,0.051875,0.0196875,0
"125635",0.78453125,0.15890625,0.04046875,0.00859375,0.0075
"125636",0.7565625,0.04546875,0.1603125,0.03765625,0
"125637",0.64015625,0.08953125,0.18984375,0.0746875,0.00578125
"125638",0.6178125,0.14046875,0.191875,0.048125,0.00171875
"125639",0.6815625,0.15828125,0.09640625,0.06375,0
"125640",0.6034375,0.16109375,0.07984375,0.155625,0
"125641",0.4415625,0.1815625,0.14375,0.233125,0
"125642",0.11578125,0.14265625,0.07625,0.6653125,0
"125643",0.1084375,0.15421875,0.07265625,0.6646875,0
"125644",0,0.141433,0.0795045,0.7790625,0
"125645",0,0.15543775,0.05956225,0.785,0
"125646",0,0.19050975,0.02355275,0.7859375,0
"125647",0,0.07332775,0.02417225,0.9025,0
"125648",0,0.0533205,0.0466795,0.9,0
"125649",0,0.05716825,0.0595505,0.88328125,0
"125650",0,0.04452525,0.05547475,0.9,0
"125651",0,0.04340925,0.0545595,0.9,0.00203125
"125652",0,0.076631,0.117119,0.8053125,0.0009375
"125653",0,0.10820725,0.128199,0.76359375,0
"125654",0.21453125,0.40609375,0.14921875,0.22875,0.00140625
"125655",0.13828125,0.24296875,0.114375,0.499375,0.005
"125656",0.02765625,0.21890625,0.20015625,0.55328125,0
"125657",0.0953125,0.26078125,0.1371875,0.50671875,0
"125658",0.088125,0.79,0.03203125,0.06375,0.02609375
"125659",0.03078125,0.93859375,0,0.02640625,0.00421875
"125660",0.05625,0.84453125,0.02859375,0.070625,0
"125661",0.155,0.45375,0.08828125,0.30296875,0
"125662",0.2821875,0.62390625,0.08140625,0.0125,0
"125663",0.05328125,0.885,0.05546875,0.00625,0
"125664",0.40203125,0.361875,0.15375,0.08234375,0
"125665",0.62609375,0.131015625,0.135859375,0.10703125,0
"125666",0.53109375,0.133125,0.15171875,0.1746875,0.009375
"125667",0.30328125,0.338359375,0.145546875,0.2128125,0
"125668",0.27984375,0.195625,0.07765625,0.4421875,0.0046875
"125669",0,0.14207025,0.099961,0.7521875,0.00578125
"125670",0.42359375,0.228359375,0.205078125,0.12875,0.01421875
"125671",0.51921875,0.375703125,0.055234375,0.01734375,0.0325
"125672",0.37171875,0.569375,0.03640625,0.0225,0
"125673",0.39921875,0.1284375,0.12671875,0.345625,0
"125674",0.52109375,0.250859375,0.203828125,0.02421875,0
"125675",0.56625,0.243125,0.18828125,0.00234375,0
"125676",0.6821875,0.185234375,0.124453125,0.008125,0
"125677",0.55328125,0.211484375,0.223046875,0.0090625,0.003125
"125678",0.5,0.281875,0.20609375,0.01203125,0
"125679",0.4759375,0.374296875,0.146171875,0.00359375,0
"125680",0.15984375,0.8078125,0.03234375,0,0
"125681",0,0.98234375,0.01765625,0,0
"125682",0,1,0,0,0
"125683",0.18859375,0.81140625,0,0,0
"125684",0,1,0,0,0
"125685",0,0.97828125,0.02,0,0.00171875
"125686",0.0128125,0.98609375,0.00109375,0,0
"125687",0.01734375,0.97203125,0.010625,0,0
"125688",0.12640625,0.86734375,0.00625,0,0
"125689",0,0.77703125,0.22296875,0,0
"125690",0.0690625,0.79515625,0.13578125,0,0
"125691",0.00703125,0.9859375,0.00703125,0,0
"125692",0,0.998125,0.001875,0,0
"125693",0.0753125,0.91953125,0.00515625,0,0
"125694",0.54125,0.3290625,0.0528125,0.076875,0
"125695",0.62484375,0.26859375,0.08359375,0.02296875,0
"125696",0.05203125,0.938125,0.00984375,0,0
"125697",0,0.99953125,0.00046875,0,0
"125698",0,0.99859375,0.00140625,0,0
"125699",0,1,0,0,0
"125700",0.1146875,0.81625,0.0690625,0,0
"125701",0.010625,0.9415625,0.0478125,0,0
"125702",0.00453125,0.97671875,0.01875,0,0
"125703",0,1,0,0,0
"125704",0,0.97765625,0.02234375,0,0
"125705",0,0.96640625,0.03359375,0,0
"125706",0.08359375,0.91640625,0,0,0
"125707",0,1,0,0,0
"125708",0,0.9890625,0.0109375,0,0
"125709",0,1,0,0,0
"125710",0.02328125,0.97671875,0,0,0
"125711",0,1,0,0,0
"125712",0,0.99625,0.00375,0,0
"125713",0.0390625,0.955,0.0059375,0,0
"125714",0.23015625,0.72953125,0.0403125,0,0
"125715",0.1459375,0.8540625,0,0,0
"125716",0,1,0,0,0
"125717",0.03171875,0.96828125,0,0,0
"125718",0.1025,0.83953125,0.05796875,0,0
"125719",0.45625,0.45765625,0.08609375,0,0
"125720",0.00703125,0.98515625,0.0078125,0,0
"125721",0,1,0,0,0
"125722",0.0225,0.9084375,0.0690625,0,0
"125723",0.01484375,0.96953125,0.015625,0,0
"125724",0.0284375,0.9715625,0,0,0
"125725",0,0.9946875,0.0053125,0,0
"125726",0,0.9528125,0.0471875,0,0
"125727",0.07375,0.91984375,0.00640625,0,0
"125728",0.00203125,0.93859375,0.059375,0,0
"125729",0.08515625,0.88671875,0.028125,0,0
"125730",0.40046875,0.5715625,0.02796875,0,0
"125731",0.449375,0.31703125,0.21703125,0.0165625,0
"125732",0.54875,0.16078125,0.260625,0.02984375,0
"125733",0.67171875,0.08203125,0.18484375,0.0478125,0.01359375
"125734",0.444375,0.351796875,0.201484375,0.00234375,0
"125735",0.55265625,0.345234375,0.102109375,0,0
"125736",0.570625,0.14390625,0.28546875,0,0
"125737",0.60953125,0.127265625,0.251953125,0.00421875,0.00703125
"125738",0.63953125,0.13359375,0.1653125,0.02171875,0.03984375
"125739",0.54609375,0.234296875,0.215859375,0.00203125,0.00171875
"125740",0.45703125,0.153125,0.37609375,0.00578125,0.00796875
"125741",0.475625,0.334609375,0.189765625,0,0
"125742",0.3573165,0.462748,0.16509175,0.01484375,0
"125743",0.05453125,0.9121875,0.03125,0.00203125,0
"125744",0,0.79140625,0.20859375,0,0
"125745",0.32375,0.64,0.03625,0,0
"125746",0.69296875,0.200390625,0.102109375,0.00453125,0
"125747",0.2378125,0.70515625,0.05703125,0,0
"125748",0.099375,0.8665625,0.0340625,0,0
"125749",0.1265625,0.83125,0.0421875,0,0
"125750",0.17046875,0.81296875,0.01015625,0.00640625,0
"125751",0.04671875,0.9453125,0.00796875,0,0
"125752",0.02296875,0.97703125,0,0,0
"125753",0.0175,0.96515625,0.01734375,0,0
"125754",0.09890625,0.89421875,0.006875,0,0
"125755",0.09171875,0.89765625,0.010625,0,0
"125756",0,0.80984375,0.19015625,0,0
"125757",0,0.72921875,0.27078125,0,0
"125758",0.00765625,0.9484375,0.04390625,0,0
"125760",0.0159375,0.9790625,0.005,0,0
"125761",0.01828125,0.96234375,0.019375,0,0
"125762",0.00546875,0.8503125,0.12140625,0,0.0228125
"125763",0.121875,0.606328125,0.270859375,0.0009375,0
"125764",0.27921875,0.460390625,0.226796875,0.02921875,0.004375
"125765",0.7971875,0.16140625,0.00453125,0.03359375,0.00328125
"125766",0.9271875,0.05703125,0.0146875,0.00109375,0
"125767",0.79609375,0.100625,0.10109375,0.0021875,0
"125768",0.92359375,0.03578125,0.03984375,0.00078125,0
"125769",0.96171875,0.02015625,0.0075,0.010625,0
"125770",0.85796875,0.09453125,0.0425,0,0.005
"125771",0.63203125,0.129453125,0.188984375,0.01265625,0.036875
"125772",0.7084375,0.11515625,0.1490625,0.01203125,0.0153125
"126140",0.71609375,0.10140625,0.1778125,0.0046875,0
"126141",0.27203125,0.4871875,0.2315625,0.00921875,0
"126142",0.18109375,0.49875,0.24203125,0.078125,0
"126143",0.61796875,0.090625,0.241875,0.04953125,0
"126144",0.5090625,0.11421875,0.3278125,0.04296875,0.0059375
"126145",0.22890625,0.4015625,0.3503125,0.00984375,0.009375
"126146",0.15328125,0.32421875,0.47859375,0.03625,0.00765625
"126147",0.7790625,0.0353125,0.15828125,0.02734375,0
"126148",0.93421875,0.00296875,0.03671875,0.02609375,0
"126149",0.90578125,0.03859375,0.05234375,0.00328125,0
"126150",0.87015625,0.061953125,0.063359375,0.00453125,0
"126151",0.78609375,0.12171875,0.04953125,0.04265625,0
"126152",0.4421875,0.1746875,0.1465625,0.2365625,0
"126153",0,0.0347585,0.0646165,0.9,0.000625
"126154",0.780625,0.1496875,0.03265625,0.03703125,0
"126155",0.59640625,0.35,0.0425,0.01109375,0
"126156",0.55703125,0.14171875,0.2803125,0.0209375,0
"126157",0.565,0.11078125,0.30796875,0.009375,0.006875
"126158",0.48515625,0.1753125,0.26484375,0.036875,0.0378125
"126159",0.7146875,0.1728125,0.10484375,0,0.00765625
"126160",0.798125,0.11578125,0.07,0.01609375,0
"126161",0.7390625,0.0615625,0.1840625,0.0153125,0
"126162",0.685625,0.01546875,0.2815625,0.01140625,0.0059375
"126163",0.8809375,0.00078125,0.1084375,0.00984375,0
"126164",0.88671875,0.02421875,0.071875,0.0171875,0
"126165",0.7928125,0.04546875,0.1375,0.02421875,0
"126166",0.95109375,0.03671875,0.008125,0.0040625,0
"126167",0.83765625,0.088515625,0.061015625,0.0128125,0
"126168",0.7759375,0.1525,0.06875,0.0028125,0
"126169",0.6671875,0.2590625,0.06875,0.005,0
"126170",0.6778125,0.17890625,0.11453125,0.02875,0
"126171",0.604375,0.04703125,0.31109375,0.0375,0
"126172",0.13171875,0.05453125,0.129375,0.684375,0
"126173",0.72484375,0.146875,0.10296875,0.0253125,0
"126174",0.4146875,0.51046875,0.07484375,0,0
"126175",0.43640625,0.3175,0.21671875,0.029375,0
"126176",0.7890625,0.06875,0.051875,0.088125,0.0021875
"126177",0.93046875,0.02578125,0.03984375,0.00390625,0
"126178",0.84421875,0.0075,0.1296875,0.013125,0.00546875
"126179",0.8190625,0.086328125,0.055546875,0.0390625,0
"126180",0.8159375,0.0478125,0.0628125,0.0734375,0
"126181",0.80921875,0.050625,0.03796875,0.1021875,0
"126182",0.81546875,0.031875,0.0321875,0.12046875,0
"126183",0.81921875,0.06578125,0.0259375,0.0890625,0
"126184",0.84109375,0.055,0.068125,0.03578125,0
"126185",0.84421875,0.021875,0.08625,0.03875,0.00890625
"126186",0.44875,0.0453125,0.05078125,0.45515625,0
"126187",0.7115625,0.125078125,0.151796875,0.0115625,0
"126188",0.7259375,0.19859375,0.0703125,0.00515625,0
"126189",0.67171875,0.10265625,0.19234375,0.03328125,0
"126190",0.8025,0.045,0.11765625,0.03234375,0.0025
"126191",0.7540625,0.13796875,0.05953125,0.0484375,0
"126192",0.76171875,0.16953125,0.066875,0.001875,0
"126193",0.78375,0.10671875,0.09640625,0.013125,0
"126194",0.7478125,0.1784375,0.0484375,0.0253125,0
"126195",0.79484375,0.0715625,0.12640625,0.0071875,0
"126196",0,0.0637795,0.0362205,0.9,0
"126197",0.361875,0.0884375,0.07109375,0.47859375,0
"126198",0.81844775,0.063588625,0.092494875,0.02546875,0
"126199",0.7975,0.10875,0.0871875,0.0065625,0
"126200",0.81859375,0.0796875,0.08234375,0.019375,0
"126201",0.43078125,0.10453125,0.24734375,0.21734375,0
"126202",0.6603125,0.108125,0.17515625,0.05515625,0.00125
"126203",0.808125,0.03625,0.145625,0.00375,0.00625
"126204",0.6509375,0.04328125,0.265625,0.04015625,0
"126205",0.66671875,0.07625,0.2384375,0.01859375,0
"126206",0.5328125,0.0625,0.38234375,0.02234375,0
"126207",0.56515625,0.0953125,0.2603125,0.07640625,0.0028125
"126208",0.3246875,0.07859375,0.0296875,0.56703125,0
"126209",0.73359375,0.081875,0.09828125,0.08625,0
"126210",0.595625,0.18109375,0.06359375,0.1596875,0
"126211",0.73140625,0.14421875,0.04296875,0.08140625,0
"126212",0.84703125,0.04953125,0.08796875,0.009375,0.00609375
"126213",0.7615625,0.06359375,0.10171875,0.073125,0
"126214",0.7834375,0.1075,0.06609375,0.04296875,0
"126215",0.581837,0.15796875,0.0409375,0.217538,0.00171875
"126216",0.3484375,0.07109375,0.039375,0.4909375,0.05015625
"126217",0.75859375,0.105,0.0528125,0.04890625,0.0346875
"126218",0.669375,0.20421875,0.07359375,0.0528125,0
"126219",0.7890625,0.076875,0.09125,0.03703125,0.00578125
"126220",0.77953125,0.13796875,0.05296875,0.02953125,0
"126221",0.76921875,0.066875,0.09640625,0.06484375,0.00265625
"126222",0.729375,0.08640625,0.14734375,0.03421875,0.00265625
"126223",0.69890625,0.1359375,0.15375,0.01140625,0
"126224",0.7990625,0.056015625,0.117578125,0.02734375,0
"126225",0.77984375,0.08625,0.09015625,0.04375,0
"126226",0.69234375,0.1265625,0.13015625,0.0378125,0.013125
"126227",0.69234375,0.07640625,0.1259375,0.09828125,0.00703125
"126228",0.60015625,0.093125,0.10359375,0.203125,0
"126229",0.73640625,0.12140625,0.096875,0.0453125,0
"126230",0.48015625,0.145625,0.1003125,0.27171875,0.0021875
"126231",0,0.11236,0.04575325,0.8223555,0.01953125
"126232",0.32328125,0.066875,0.1196875,0.48328125,0.006875
"126233",0.77671875,0.118125,0.0725,0.03265625,0
"126234",0.64328125,0.2278125,0.11109375,0.01546875,0.00234375
"126235",0.6940625,0.200625,0.09703125,0.0078125,0.00046875
"126236",0.64203125,0.139453125,0.113046875,0.09671875,0.00875
"126237",0.5315625,0.188046875,0.164140625,0.11625,0
"126238",0.55140625,0.1359375,0.15296875,0.1453125,0.014375
"126239",0.42,0.121875,0.24390625,0.20859375,0.005625
"126240",0.3915625,0.08375,0.15421875,0.37046875,0
"126241",0.0909375,0.1284375,0.065625,0.71265625,0.00234375
"126242",0,0.05709075,0.107753,0.83078125,0.004375
"126243",0.0159375,0.0453125,0.0271875,0.9115625,0
"126244",0.02578125,0.02046875,0.02484375,0.92546875,0.0034375
"126245",0.30703125,0.1175,0.2534375,0.30375,0.01828125
"126246",0.47828125,0.06421875,0.2275,0.22578125,0.00421875
"126247",0.30796875,0.1321875,0.0321875,0.52765625,0
"126248",0.0375,0.0303125,0.01109375,0.92109375,0
"126249",0.05875,0.04078125,0.060625,0.83765625,0.0021875
"126250",0.22515625,0.0753125,0.0203125,0.67921875,0
"126251",0.514375,0.08984375,0.07546875,0.3203125,0
"126252",0.676875,0.142578125,0.127109375,0.0534375,0
"126253",0.79640625,0.0146875,0.0659375,0.11203125,0.0109375
"126254",0.70890625,0.060390625,0.035703125,0.195,0
