new2kid,tot_es,tot_es_ha
131384,1490846.21442803,5107.82428926091
131385,1891659.10769155,5212.97721720027
131386,2425026.30441644,6746.72499970146
131387,2228793.46047365,6355.49639693125
131388,2458829.41931111,7167.29185191188
131389,2429792.02849423,7402.26055900756
131390,2320434.90788067,7617.34889743348
131391,2920506.99053417,8012.36485743257
131392,2166928.45572903,7411.46970749561
131393,2423774.97321161,7286.80938958771
131394,2461841.11576047,7362.51548638644
131395,2602583.67683656,7363.6309351866
131396,2031480.0737641,6739.3066118143
131397,1087449.38081907,6117.85868252641
131398,851830.49176173,5365.86136542822
131399,2165999.42797062,7123.53240466682
131400,2462898.69111912,7560.70204487835
131401,2432551.33838605,7302.21790134649
131402,1840949.03202265,6777.53900422512
131403,2030402.53465325,6122.58585647417
131404,1893048.46136608,5442.72615052585
131405,1576993.34089246,4834.62149580037
131406,720365.077653215,4463.9199234901
131407,1467591.9544745,5563.01038170662
131408,1703966.57609535,5514.4549388199
131409,1735286.65518597,5599.95693484782
131410,1535434.00623853,4671.4090820858
131411,1251295.04982958,4482.92001730256
131412,1371816.31042865,5484.52298022449
131413,1563563.65392318,5523.73902490168
131414,1698495.67276655,6113.8190940854
131415,2161551.42512751,7235.31857783268
131416,2478447.95187354,7758.78713029679
131417,2641222.56043593,8265.11917756298
131418,2799869.70231346,8362.49926208998
131419,2836783.15309587,8485.42225858967
131420,2997427.65719411,9018.21032627037
131421,334208.313189782,7295.12575025364
131422,1053253.64052992,7388.01066991237
131423,2213244.39024374,7955.94335635702
131424,1881519.11919969,6798.62373694559
131425,2161863.3937278,6429.33351294514
131426,2519447.15769685,7179.18945321427
131427,1946961.8678943,7115.43853044971
131428,1628558.44159423,6766.27620163251
131429,1749347.99701318,6737.97976702236
131430,1693578.89410594,6448.65833072227
131431,994123.547860148,6248.02093304637
131432,386894.872252264,6482.00290097791
131433,0,0
131434,923694.517610248,6119.7132033099
131435,1341747.95332743,6090.20209392261
131436,1636149.87439448,6512.03930107257
131437,1427981.54015511,5859.88713890024
131438,1029596.79535341,5759.98207190719
131439,0,0
131440,0,0
131441,0,0
131442,-26251.0099452024,-4375.16832420039
131443,0,0
131444,12415.2148181871,2309.80740803482
131445,0,0
131446,0,0
131447,222429.682828331,5264.60787759363
131448,1001475.78995086,5042.04299534731
131449,704413.02140759,5079.13667382249
131450,0,0
131451,99357.2727402425,4478.06417293674
131452,120709.723172681,3886.02105019326
131453,825353.687650232,5850.97666000105
131454,0,0
131455,804104.728755027,5735.92111963599
131456,728751.036254032,5285.59228470739
131457,498912.50954878,4402.97663011537
131458,-153480.241450722,-19803.9021226738
131459,732198.54403916,5097.98812211774
131460,2208795.03457243,6458.46501336967
131461,1951267.3692584,6090.57313853579
131462,1063605.91773184,6161.36664870004
131463,2289541.16094424,6190.04031346871
131464,2113748.63423187,6055.50103908846
131465,2328480.47303031,6043.09533398356
131466,2360697.37764901,6213.38264051291
131467,2585889.23320186,6550.7010340769
131468,2424301.31848336,6105.59046297204
131469,2224809.48050043,6064.21664190918
131470,1858327.8007641,5524.57168566063
131471,1058346.15218709,4904.00651948687
131472,701998.503976713,4121.82486831835
131473,1124841.37078681,4472.5303013392
131474,942610.848971119,3483.08858742215
131475,898678.445334565,3110.95956844505
131476,679855.22578712,3141.11495804272
131477,496672.784837658,4323.59333917439
131478,-1365.03022752536,-21823.0252202296
131479,18248.9157484348,1748.39073809801
131480,404069.2107575,2662.72956018122
131481,443145.994205661,2688.78792425492
131482,208693.312356077,2944.52645299579
131483,22937.1419305024,3058.28559073366
131484,0,0
131485,0,0
131486,0,0
131487,0,0
131488,-13138.9889988821,-1100.64368307418
131489,492056.313451263,3675.49067003745
131490,397745.581381865,3113.46834741186
131491,753917.257308104,4425.0462644643
131492,257632.126737333,4122.11402779733
131493,-2432403.92633168,-15143.3707475902
131494,-62401.8519127077,-124803.703825415
131495,0,0
131496,-501562.502721722,-5248.52573232634
131497,0,0
131498,13018.3279822303,484.402901664382
131499,-32952.3253704821,-8643.11953167358
131500,0,0
131501,0,0
131502,0,0
131503,0,0
131504,-75734.8037895915,-6028.61710318299
131505,-2983.34209872631,-102.873865473321
131506,61978.9680819207,1204.9362398077
131507,361363.673319141,2659.5302544187
131508,330284.76446141,3929.03575327431
131509,467793.044688989,3457.12976873903
131510,468264.217122013,3663.6794831338
131511,237569.556896768,2515.62600784082
131512,615923.802342822,4163.40410087109
131513,640648.916686646,3428.22162775463
131514,118742.670113933,1972.87761528644
131515,-4486.42800958207,-1176.75256969274
131516,11596.1984568622,662.639911820697
131517,250709.685082895,3059.76545653238
131518,659198.353805157,3996.65421127667
131519,20892.3438201506,868.251445509747
131520,0,0
131521,140228.062003073,2664.66626134105
131522,67785.3497987369,267.727815995442
131523,963343.388282362,4879.23086708867
131524,1390335.9103982,4845.4303398011
131525,1226312.64217181,4933.61788480127
131526,1476602.08453228,4574.17806257
131527,777820.614906115,4542.01818923279
131528,362280.706240642,4397.94484055408
131529,770509.262564807,3941.22384943635
131530,1128529.90491603,4235.62634064164
131531,457583.976032666,4306.67271560156
131532,48712.6471612748,2865.44983301616
131533,0,0
131534,0,0
131535,0,0
131536,0,0
131537,0,0
131538,0,0
131539,0,0
131540,89454.920667601,884.597484970097
131541,779154.41305433,4144.43836731027
131542,214702.181436207,2728.54068319838
131543,97563.2323039413,2812.62966983662
131544,1243955.19982421,4499.95016894128
131545,1651310.91409992,5596.47747265766
131546,222616.169361105,2995.67393880448
131547,0,0
131548,183631.814606985,3264.56559301307
131549,580814.363716775,2731.63721912651
131550,89792.8420274601,2873.37094487872
131551,120395.046416153,2986.54008283161
131552,2422.60032174177,2279.98712695099
131553,19948.1094362366,2553.34166645162
131554,212992.759177421,3170.12242859609
131555,1394112.18604922,4828.09415081981
131556,1771412.36950859,5001.34002312784
131557,1134504.62608178,3832.78589892495
131558,0,0
131559,1705056.49676007,5217.2307849257
131560,1378582.94972121,4247.51084104192
131561,1505729.54176517,4913.65872676235
131562,369518.8554468,3216.7038559025
131563,224026.062219504,3270.45346305846
131564,13907.6390644567,3224.92239265788
131565,-8109.24607082526,-3017.33775030242
131566,0,0
131567,422794.98226781,3692.53259622542
131568,1265144.66577366,4288.62598567342
131569,474758.177850592,3941.94483240976
131570,97131.4077038588,3071.34886020107
131571,72820.905490475,3082.3663699672
131572,148807.002759789,3013.81271412231
131573,74267.7286458346,3366.23502930688
131574,693507.730617824,4721.75476165327
131575,1531673.6062682,4944.8703995745
131576,1314695.78823396,5032.32837601516
