new2kid,tot_es,tot_es_ha
147026,117443.409512516,418.879748595686
147027,157724.969246622,480.045486762328
147028,170714.173781781,556.298733301119
147029,188179.342045509,538.23194006581
147030,180381.844283116,628.371218339403
147031,494018.871618513,1307.36056002253
147032,154534.9443982,456.528639285671
147033,235380.694375741,805.925629204226
147034,262470.809166057,709.500317461846
147035,392574.304669585,1188.26879960525
147036,113672.321717345,643.352187051916
147037,48516.2519986575,419.826769127693
147038,67808.6638088181,419.380860238269
147039,48621.1003502837,317.784969609697
147040,131689.53617022,422.251017780265
147041,133975.197031755,419.081684700435
147042,30304.9439908934,420.901999873519
147043,127568.599507707,425.228665025691
147044,250623.870688847,829.022383254837
147045,267540.303255598,984.962000020608
147046,184423.934902981,892.553828931548
147047,284270.511833933,958.147761286016
147048,67365.09492245,332.667135419506
147049,52398.3183780479,401.904647194998
147050,175789.967091871,586.822241604871
147051,101433.528387318,842.64613405872
147052,-66330.8226242153,-834.524222972536
147053,59625.6799644516,761.380902096173
147054,60667.1173872759,377.54709302168
147055,27193.3062980422,276.600559115211
147056,52184.2122209399,273.573851748047
147057,83360.3492369952,335.285467016572
147058,129073.138691309,799.214481060735
147059,5063.36617218761,189.284716717294
147060,36368.7241884148,654.554626963932
147061,219169.391258311,645.327615041034
147062,171912.088080769,568.892027751538
147063,266782.382148087,857.821164463302
147064,148315.186936733,699.599938380818
147065,247804.224042571,919.496193107869
147066,192780.305378518,665.763944192778
147067,12519.6311710838,370.265808733259
147068,4679.46224645104,198.072476040256
147069,24108.2292884288,276.11413580784
147070,2135.10021141877,182.681589504966
147071,1164.7092430745,338.819578791437
147072,0,0
147073,45470.175619075,336.038125207713
147074,5216.91664824305,340.695484961228
147075,56950.1484185039,342.428448234988
147076,3414.42574901651,19.5040329814487
147077,50765.5914010073,235.366350079118
147078,62769.6651362306,235.147378614326
147079,21752.0476346032,230.637891082398
147080,2431.37611550488,145.700004824248
147081,80302.0313573458,840.308586965771
147082,136886.666013141,645.121101653422
147083,40664.3367926365,256.861106669285
147084,144896.950111777,889.961800314393
147085,142943.348638092,534.367658460156
147086,445297.038771876,1835.33040194488
147087,20462.4246592679,196.990851112086
147088,137905.438617318,841.849044028179
147089,155058.675588145,500.79507658666
147090,105867.46134959,421.992870352126
147091,75706.5169597955,344.609956093532
147092,183276.404306919,1423.50605286927
147093,108726.789274675,553.669200634884
147094,208746.803697529,634.36815796124
147095,134547.500486867,503.805196523685
147096,42496.7760901567,303.41284012148
147097,157088.013536425,491.283857815247
147098,143682.50379094,452.18726606118
147099,-339520.979113463,-2132.83626209124
147100,-216206.70933556,-1910.16334690131
147101,265148.231053141,853.080839409931
147102,141871.682344617,418.115045684626
147103,22939.3604059852,349.552158567394
147104,54168.0739838774,349.049095651535
