new2kid,percent_frm,percent_grs,percent_wod,percent_urban,percent_water
"75157",0.01578125,0.93359375,0.050625,0,0
"75158",0,1,0,0,0
"75159",0,0.9909375,0,0,0.0090625
"75160",0,0.9153125,0,0,0.0846875
"75161",0,0.80140625,0.1921875,0,0.00640625
"75162",0,0.56203125,0.43515625,0,0.0028125
"75163",0.1053125,0.49109375,0.3990625,0,0.00453125
"75164",0.09515625,0.27296875,0.6309375,0.0009375,0
"75165",0,0.4109375,0.5878125,0.00125,0
"75166",0.00765625,0.58609375,0.395625,0,0.010625
"75167",0.0040625,0.91453125,0.07875,0,0.00265625
"75168",0,0.9975,0,0,0.0025
"75169",0.01578125,0.8415625,0.0059375,0,0.13671875
"75170",0,1,0,0,0
"75171",0,1,0,0,0
"75172",0,1,0,0,0
"75173",0,0.99,0.00265625,0,0.00734375
"75174",0,1,0,0,0
"75175",0,0.9909375,0,0,0.0090625
"75176",0,0.9790625,0.005,0,0.0159375
"75177",0.145625,0.4675,0.386875,0,0
"75178",0,0.91578125,0.08421875,0,0
"75179",0,0.97046875,0,0,0.02953125
"75180",0.02546875,0.9646875,0.0059375,0,0.00390625
"75181",0.00015625,0.821875,0.15765625,0,0.0203125
"75182",0,0.99515625,0.00078125,0,0.0040625
"75183",0,0.9865625,0.00609375,0,0.00734375
"75184",0,1,0,0,0
"75185",0,0.99328125,0,0,0.00671875
"75186",0,0.590625,0,0,0.409375
"75187",0,0.9878125,0,0,0.0121875
"75188",0,0.9978125,0,0,0.0021875
"75189",0,1,0,0,0
"75190",0,1,0,0,0
"75191",0,0.97546875,0.02453125,0,0
"75192",0,0.948125,0.043125,0,0.00875
"75193",0,0.92125,0.00828125,0,0.07046875
"75194",0,0.955625,0,0,0.044375
"75195",0,1,0,0,0
"75196",0,1,0,0,0
"75197",0,1,0,0,0
"75198",0,1,0,0,0
"75199",0,1,0,0,0
"75200",0,0.9971875,0,0,0.0028125
"75201",0,0.8109375,0.1890625,0,0
"75202",0,0.60375,0.395625,0,0.000625
"75203",0,0.66671875,0.3184375,0,0.01484375
"75204",0,0.51109375,0.48890625,0,0
"75205",0,0.65296875,0.12671875,0,0.2203125
"75206",0,1,0,0,0
"75207",0,1,0,0,0
"75208",0,1,0,0,0
"75209",0,0.9828125,0,0,0.0171875
"75210",0,0.9959375,0,0,0.0040625
"75211",0,0.97421875,0,0,0.02578125
"75212",0,0.886875,0,0,0.113125
"75213",0,0.945625,0,0,0.054375
"75214",0,0.99765625,0,0,0.00234375
"75215",0,0.96,0,0,0.04
"75216",0,0.98671875,0.00203125,0,0.01125
"75217",0,0.97890625,0.02109375,0,0
"75218",0,0.884375,0.065,0,0.050625
"75219",0,0.7109375,0.0259375,0,0.263125
"75220",0.00890625,0.96859375,0.0028125,0,0.0196875
"75221",0.0359375,0.8384375,0.00484375,0,0.12078125
"75222",0,0.98796875,0,0,0.01203125
"75223",0,0.88703125,0,0,0.11296875
"75224",0,0.9903125,0,0,0.0096875
"75225",0,1,0,0,0
"75226",0,0.995,0.0025,0,0.0025
"75227",0,0.9665625,0.004375,0,0.0290625
"75228",0,0.99328125,0,0,0.00671875
"75229",0,1,0,0,0
"75230",0,1,0,0,0
"75231",0,1,0,0,0
"75232",0,0.94453125,0.0046875,0,0.05078125
"75233",0,0.99046875,0.004375,0,0.00515625
"75234",0,1,0,0,0
"75235",0,1,0,0,0
"75236",0,0.56671875,0,0,0.43328125
"75427",0.82328125,0.08140625,0.060625,0.03421875,0.00046875
"75428",0.8225,0.025,0.13390625,0.01859375,0
"75429",0.779375,0.03,0.10015625,0.09,0.00046875
"75430",0.84875,0.0290625,0.1125,0.0096875,0
"75431",0.7759375,0.0965625,0.0725,0.055,0
"75432",0.77984375,0.0853125,0.1175,0.01734375,0
"75433",0.88484375,0.05125,0.05046875,0.0134375,0
"75434",0.5234375,0.05828125,0.4021875,0.01609375,0
"75435",0.935,0.01421875,0.030625,0.02015625,0
"75436",0.9253125,0.01953125,0.0253125,0.02984375,0
"75437",0.93953125,0.03,0.0121875,0.01828125,0
"75438",0.76953125,0.0315625,0.1625,0.03640625,0
"75439",0.80171875,0.11671875,0.05625,0.0253125,0
"75440",0.94296875,0.03078125,0.00828125,0.01796875,0
"75441",0.690625,0.04515625,0.0625,0.20171875,0
"75442",0.55359375,0.1278125,0.03234375,0.28625,0
"75443",0.7334375,0.04296875,0.20828125,0.0153125,0
"75444",0.7778125,0.10578125,0.07828125,0.038125,0
"75445",0.8478125,0.0271875,0.09375,0.03125,0
"75446",0.71125,0.0453125,0.2353125,0.008125,0
"75447",0.679375,0.023125,0.28609375,0.01140625,0
"75448",0.815625,0.028125,0.1428125,0.0134375,0
"75449",0.81890625,0.0353125,0.1303125,0.01546875,0
"75450",0.7303125,0.094375,0.1753125,0,0
"75451",0.86140625,0.06078125,0.0403125,0.0375,0
"75452",0.85921875,0.04375,0.07609375,0.0209375,0
"75453",0.84453125,0.03265625,0.063125,0.0596875,0
"75454",0.87671875,0.0421875,0.071875,0.00921875,0
"75455",0.85859375,0.03265625,0.0659375,0.0428125,0
"75456",0.79875,0.06421875,0.11390625,0.023125,0
"75457",0.73125,0.07578125,0.14828125,0.0446875,0
"75458",0.75015625,0.109375,0.12671875,0.01375,0
"75459",0.8778125,0.0521875,0.06546875,0.00453125,0
"75460",0.87546875,0.06046875,0.024375,0.0396875,0
"75461",0.69625,0.08890625,0.17140625,0.01046875,0.03296875
"75505",0.84515625,0.0421875,0.0440625,0.04578125,0.0228125
"75506",0.8365625,0.04234375,0.08125,0.03609375,0.00375
"75507",0.7984375,0.08984375,0.1003125,0.01140625,0
"75508",0.91015625,0.05171875,0.02046875,0.01765625,0
"75509",0.6484375,0.27125,0.0490625,0.023125,0.008125
"75510",0.54953125,0.41984375,0.019375,0.01125,0
"75511",0.7065625,0.0621875,0.22140625,0.00984375,0
"75512",0.6996875,0.020625,0.2640625,0.015625,0
"75513",0.77484375,0.024375,0.19109375,0.0096875,0
"75514",0.81921875,0.03328125,0.12796875,0.01953125,0
"75515",0.76140625,0.13125,0.094375,0.01296875,0
"75516",0.74671875,0.14171875,0.09359375,0.01796875,0
"75517",0.48671875,0.20359375,0.30359375,0.00609375,0
"75518",0.81078125,0.08640625,0.08703125,0.01578125,0
"75519",0.7696875,0.1121875,0.09265625,0.02546875,0
"75520",0.7746875,0.06140625,0.115625,0.04828125,0
"75521",0.85,0.033125,0.0803125,0.03109375,0.00546875
"75522",0.8284375,0.05046875,0.0984375,0.02265625,0
"75523",0.8059375,0.10953125,0.060625,0.02390625,0
"75524",0.87984375,0.11203125,0.0034375,0.0046875,0
"75525",0.7996875,0.15578125,0.03171875,0.0128125,0
"75526",0.809375,0.0846875,0.064375,0.0415625,0
"75527",0.47109375,0.11796875,0.1084375,0.0378125,0.2646875
"75565",0.26921875,0.3746875,0.0153125,0.02984375,0.3109375
"75566",0.6646875,0.26296875,0.043125,0.013125,0.01609375
"75567",0.61609375,0.3190625,0.0471875,0.01765625,0
"75568",0.59265625,0.12421875,0.2740625,0.0090625,0
"75569",0.7221875,0.11078125,0.16015625,0.006875,0
"75570",0.52671875,0.3578125,0.113125,0.00171875,0.000625
"75585",0.35484375,0.09171875,0.01234375,0.00484375,0.53625
"75586",0.30046875,0.471875,0.00640625,0.03390625,0.18734375
"75587",0.50375,0.463125,0.008125,0.01640625,0.00859375
"75588",0.28609375,0.59171875,0.01296875,0.02765625,0.0815625
"75589",0.78375,0.19375,0.00640625,0.01609375,0
"75590",0.87921875,0.078125,0.00578125,0.036875,0
"75591",0.78875,0.2028125,0.0084375,0,0
"75592",0.67359375,0.283125,0.0140625,0.02921875,0
"75593",0.884375,0.1096875,0.00515625,0.00078125,0
"75594",0.73703125,0.14984375,0.0728125,0.0403125,0
"75595",0.8553125,0.12921875,0.0075,0.00796875,0
"75596",0.5184375,0.10484375,0.0953125,0.041875,0.23953125
"75673",0.89359375,0.06625,0.01921875,0.01984375,0.00109375
"75674",0.59859375,0.221875,0.12734375,0.0053125,0.046875
"75675",0.44453125,0.36515625,0.1715625,0.01875,0
"75676",0.320625,0.21203125,0.46453125,0,0.0028125
"75677",0,0.75984375,0.23171875,0.0084375,0
"75678",0.123125,0.8615625,0.0115625,0.00375,0
"75679",0.256875,0.448125,0.29203125,0.00296875,0
"75680",0.61625,0.2828125,0.06328125,0.03765625,0
"75681",0.30765625,0.61484375,0.0715625,0.0059375,0
"75682",0.13546875,0.7234375,0.1315625,0.00953125,0
"75683",0.130625,0.4903125,0.35109375,0.018125,0.00984375
"75684",0.0353125,0.1840625,0.77375,0.006875,0
"75685",0.02828125,0.2015625,0.76265625,0.0075,0
"75686",0.154375,0.428125,0.41203125,0.00546875,0
"75687",0.0809375,0.74703125,0.13671875,0.005625,0.0296875
"75688",0.1428125,0.57640625,0.2740625,0.00671875,0
"75689",0.08953125,0.33453125,0.560625,0.0153125,0
"75690",0,0.08375,0.91625,0,0
"75691",0,0.22140625,0.77859375,0,0
"75692",0,0.265,0.735,0,0
"75693",0,0.08734375,0.91265625,0,0
"75694",0,0.04171875,0.95828125,0,0
"75695",0.18328125,0.49390625,0.3228125,0,0
"75696",0.05765625,0.7921875,0.15015625,0,0
"75697",0.28828125,0.38859375,0.305625,0.0175,0
"75698",0.3165625,0.6171875,0.06625,0,0
"75699",0.0625,0.6659375,0.2715625,0,0
"75700",0.0171875,0.9128125,0.07,0,0
"75701",0.40390625,0.27640625,0.31515625,0.00453125,0
"75702",0.7875,0.07015625,0.1315625,0.01078125,0
"75703",0.8834375,0.02875,0.04,0.0478125,0
"75704",0.7825,0.15890625,0.05171875,0.0046875,0.0021875
"75705",0.53359375,0.41234375,0.0490625,0.005,0
"75706",0.54265625,0.398125,0.05359375,0.005625,0
"75707",0.53046875,0.24875,0.2115625,0.00921875,0
"75708",0.39515625,0.35796875,0.19140625,0.05546875,0
"75709",0.21140625,0.1028125,0.22859375,0.39421875,0.06296875
"75710",0.08140625,0.0190625,0.01640625,0.464375,0.41875
"75715",0.218125,0.06265625,0.00171875,0.641875,0.075625
"75716",0.28609375,0.095,0.0140625,0.4059375,0.19890625
"75717",0.1628125,0.55078125,0.021875,0.1646875,0.09984375
"75718",0.2159375,0.2846875,0.13453125,0.3525,0.01234375
"75719",0.1296875,0.06078125,0.00609375,0.8034375,0
"75720",0.3159375,0.19015625,0.13265625,0.36125,0
"75721",0.6921875,0.16703125,0.12390625,0.016875,0
"75722",0.6575,0.18671875,0.1275,0.02828125,0
"75723",0.4378125,0.4740625,0.08125,0.006875,0
"75724",0.4478125,0.45671875,0.0921875,0.00328125,0
"75725",0.48578125,0.4696875,0.03609375,0.0065625,0.001875
"75726",0.333125,0.43453125,0.0484375,0.15375,0.03015625
"75727",0.43921875,0.239375,0.0909375,0.045625,0.18484375
"75728",0.6296875,0.30125,0.06640625,0.00265625,0
"75729",0.3259375,0.6115625,0.0625,0,0
"75730",0.13734375,0.80328125,0.059375,0,0
"75731",0.0878125,0.5353125,0.3584375,0,0.0184375
"75732",0.103125,0.51453125,0.38234375,0,0
"75733",0.61421875,0.32875,0.05703125,0,0
"75734",0.66015625,0.2896875,0.04046875,0.0096875,0
"75735",0.53484375,0.43578125,0.029375,0,0
"75736",0.22109375,0.4471875,0.0746875,0.25703125,0
"75739",0.396875,0.30234375,0.1290625,0.01203125,0.1596875
"75740",0.4040625,0.47890625,0.1159375,0.00109375,0
"75741",0.09390625,0.77515625,0.12828125,0,0.00265625
"75742",0.22625,0.34984375,0.42390625,0,0
"75743",0.00671875,0.8253125,0.16796875,0,0
"75744",0.00796875,0.9628125,0,0.00359375,0.025625
"75745",0,0.97484375,0.02296875,0,0.0021875
"75746",0.00015625,0.989375,0.00828125,0,0.0021875
"75747",0.01890625,0.9765625,0.00453125,0,0
"75748",0,0.9615625,0.0384375,0,0
"75749",0.0028125,0.8865625,0.110625,0,0
"75750",0.00140625,0.75734375,0.09203125,0.00265625,0.1465625
"75751",0,0.2390625,0.1696875,0.00453125,0.58671875
"75752",0.001875,0.05109375,0.2709375,0.01515625,0.6609375
"75753",0,0.06375,0.37125,0.00625,0.55875
"75754",0.0109375,0.13734375,0.16859375,0.006875,0.67625
"75755",0.00625,0.39015625,0.18140625,0,0.4221875
"75756",0.0003125,0.44953125,0.21984375,0,0.3303125
"75757",0.02421875,0.5465625,0.07875,0,0.35046875
"75758",0,0.91578125,0.0821875,0,0.00203125
"75759",0.02578125,0.86109375,0.113125,0,0
"75760",0.010625,0.83078125,0.15859375,0,0
"75761",0,1,0,0,0
"75762",0,0.75875,0.24125,0,0
"75763",0,0.59640625,0.40359375,0,0
"75764",0.00953125,0.59359375,0.39046875,0.00640625,0
"75765",0.01234375,0.5134375,0.47421875,0,0
"75766",0,0.85984375,0.14015625,0,0
"75767",0.09609375,0.81140625,0.08796875,0.001875,0.00265625
"75768",0.00171875,0.99484375,0,0,0.0034375
"75769",0,0.99203125,0,0,0.00796875
"75770",0,0.98109375,0,0,0.01890625
"75771",0.08734375,0.9021875,0.004375,0,0.00609375
"75772",0.13046875,0.7775,0.088125,0.00390625,0
"75773",0,1,0,0,0
"75774",0,0.944375,0,0,0.055625
"75775",0,0.73265625,0.01390625,0,0.2534375
"75776",0,0.99609375,0.00390625,0,0
"75777",0,0.9965625,0,0,0.0034375
"75778",0,1,0,0,0
"75779",0,0.98890625,0.00265625,0,0.0084375
"75780",0.03375,0.74953125,0,0,0.21671875
"75781",0,1,0,0,0
"75782",0,1,0,0,0
"75783",0,1,0,0,0
"75784",0,0.77515625,0,0,0.22484375
"75785",0,0.475625,0.0071875,0,0.5171875
"75786",0,0.69953125,0.00078125,0,0.2996875
"75787",0,0.9653125,0.02125,0,0.0134375
"75788",0,0.71875,0.28125,0,0
"75789",0.00796875,0.27921875,0.7128125,0,0
"75790",0.10546875,0.2809375,0.61359375,0,0
"75791",0,0.751875,0.248125,0,0
"75792",0.01453125,0.624375,0.36109375,0,0
"75793",0,0.9721875,0.0278125,0,0
"75794",0.00859375,0.98203125,0.009375,0,0
"75795",0.02046875,0.9715625,0.00796875,0,0
"75796",0,0.99609375,0.00390625,0,0
"75797",0,1,0,0,0
"75798",0,0.9421875,0.0578125,0,0
"75799",0.00484375,0.81,0.18515625,0,0
"75800",0.00609375,0.74640625,0.16875,0,0.07875
"75801",0.03921875,0.2909375,0.52671875,0.004375,0.13875
"75802",0.05078125,0.77546875,0.17375,0,0
"75803",0.01,0.2984375,0.6915625,0,0
"75804",0.00109375,0.1990625,0.79984375,0,0
"75805",0,0.80328125,0.19671875,0,0
"75806",0.03359375,0.55140625,0.415,0,0
"75807",0.11609375,0.55875,0.32515625,0,0
"75808",0,0.9934375,0.0065625,0,0
"75809",0,0.94046875,0,0,0.05953125
"75810",0,0.9584375,0,0,0.0415625
"75811",0,0.998125,0.00015625,0,0.00171875
"75812",0,0.411875,0.58625,0,0.001875
"75813",0,0.76265625,0.203125,0,0.03421875
"75814",0.01390625,0.89140625,0.0934375,0.00125,0
"75815",0.16234375,0.32203125,0.478125,0.0375,0
"75816",0,0.764375,0.235625,0,0
"75817",0,0.99734375,0,0,0.00265625
"75818",0,0.9984375,0.0015625,0,0
"75819",0.0209375,0.75859375,0.20890625,0,0.0115625
"75820",0,0.9984375,0.0015625,0,0
"75821",0,1,0,0,0
"75822",0,1,0,0,0
"75823",0,1,0,0,0
"75824",0,0.980625,0.00671875,0,0.01265625
"75825",0,0.9925,0,0,0.0075
"75826",0,0.825625,0.174375,0,0
"75827",0.01453125,0.5015625,0.48390625,0,0
"75828",0,0.9915625,0,0,0.0084375
"75829",0,0.9265625,0,0,0.0734375
"75830",0,0.8871875,0.01234375,0,0.10046875
"75831",0.02421875,0.4559375,0.10265625,0,0.4171875
"75832",0.0015625,0.986875,0.0115625,0,0
"75833",0,0.871875,0.128125,0,0
"75834",0,0.9815625,0.0184375,0,0
"75835",0,0.76828125,0,0,0.23171875
"75836",0,0.9665625,0,0,0.0334375
"75837",0,0.98578125,0.01421875,0,0
"75838",0,0.92703125,0.07296875,0,0
"75839",0,0.96109375,0,0,0.03890625
"75840",0,0.99953125,0,0,0.00046875
"75841",0,0.9734375,0.02640625,0,0.00015625
"75842",0,0.949375,0,0,0.050625
"75843",0,0.986875,0.006875,0,0.00625
"75844",0,0.95015625,0,0,0.04984375
"75845",0,0.9965625,0.0034375,0,0
"75846",0,0.9959375,0.0040625,0,0
"75847",0,0.99140625,0.00859375,0,0
"75848",0.00828125,0.8675,0.12421875,0,0
"75849",0.00046875,0.98984375,0.00171875,0,0.00796875
"75850",0,0.9725,0,0,0.0275
"75851",0.0084375,0.62828125,0.35734375,0,0.0059375
"75852",0.00859375,0.48203125,0.46703125,0,0.04234375
"75853",0,0.28625,0.71375,0,0
"75854",0,0.5040625,0.4959375,0,0
"75855",0,0.98015625,0.00421875,0,0.015625
"75856",0,1,0,0,0
"75857",0,0.97890625,0,0,0.02109375
"75858",0,0.96328125,0,0,0.03671875
"75859",0,1,0,0,0
"75860",0,1,0,0,0
"75861",0,0.89890625,0.01125,0,0.08984375
"75862",0,0.9390625,0.003125,0,0.0578125
"75863",0,0.98640625,0,0,0.01359375
"75864",0,0.99546875,0,0,0.00453125
"75865",0,1,0,0,0
"75866",0,0.96640625,0.00171875,0,0.031875
"75867",0,0.9340625,0.03015625,0,0.03578125
"75868",0,0.570625,0.05375,0,0.375625
"75869",0,0.9184375,0.02390625,0,0.05765625
"75870",0,1,0,0,0
"75871",0,1,0,0,0
"75872",0,0.94625,0.00765625,0,0.04609375
"75873",0,0.9290625,0,0,0.0709375
"75874",0,0.94796875,0,0,0.05203125
"75875",0,0.95484375,0.008125,0,0.03703125
"75876",0,0.97671875,0.00234375,0,0.0209375
"75877",0,0.9890625,0.0109375,0,0
"75878",0,0.9996875,0.0003125,0,0
"75879",0,0.99515625,0,0,0.00484375
"75880",0,1,0,0,0
"75881",0,1,0,0,0
"75882",0,0.99875,0.000625,0,0.000625
"75883",0,0.888125,0.00125,0,0.110625
"75884",0.005625,0.95046875,0,0,0.04390625
"75885",0,1,0,0,0
"76077",0.803125,0.0965625,0.0690625,0.0303125,0.0009375
"76078",0.63765625,0.040625,0.24015625,0.0815625,0
"76079",0.68796875,0.03109375,0.21890625,0.06203125,0
"76080",0.78125,0.0315625,0.05109375,0.13609375,0
"76081",0.77328125,0.07875,0.1071875,0.04078125,0
"76082",0.5953125,0.01671875,0.38265625,0.0053125,0
"76083",0.66015625,0.035625,0.301875,0.00234375,0
"76084",0.585766703,0.024382273,0.153444773,0.23640625,0
"76085",0.612947828,0.033604211,0.095010461,0.2584375,0
"76086",0.82109375,0.051875,0.1128125,0.01421875,0
"76087",0.83796875,0.03703125,0.04484375,0.08015625,0
"76088",0.7959375,0.0446875,0.09609375,0.06328125,0
"76089",0.8578125,0.06421875,0.065,0.01296875,0
"76090",0.8684375,0.05484375,0.041875,0.03484375,0
"76091",0.8846875,0.04046875,0.03578125,0.0390625,0
"76092",0.8284375,0.1103125,0.02171875,0.03953125,0
"76093",0.883125,0.04390625,0.05984375,0.013125,0
"76094",0.909375,0.038125,0.0390625,0.0134375,0
"76095",0.94546875,0.0196875,0.0315625,0.00328125,0
"76096",0.9103125,0.05859375,0.021875,0.00921875,0
"76097",0.80359375,0.06046875,0.1134375,0.0225,0
"76098",0.8321875,0.0134375,0.12265625,0.03171875,0
"76099",0.85140625,0.06140625,0.073125,0.0140625,0
"76100",0.4965625,0.10578125,0.39578125,0.001875,0
"76101",0.81828125,0.0684375,0.0459375,0.06734375,0
"76102",0.8121875,0.10109375,0.0128125,0.07390625,0
"76103",0.92375,0.00375,0.0609375,0.0115625,0
"76104",0.88328125,0.01859375,0.0746875,0.0234375,0
"76105",0.85671875,0.04546875,0.07953125,0.01828125,0
"76106",0.88859375,0.01234375,0.0859375,0.013125,0
"76107",0.92,0.00796875,0.06015625,0.011875,0
"76108",0.794375,0.08421875,0.10546875,0.0159375,0
"76109",0.8384375,0.0453125,0.10859375,0.00765625,0
"76110",0.899375,0.031875,0.0540625,0.0146875,0
"76111",0.5690625,0.06046875,0.22,0.00765625,0.1428125
"76155",0.72703125,0.05234375,0.03859375,0.02140625,0.160625
"76156",0.9265625,0.0109375,0.0303125,0.0321875,0
"76157",0.88296875,0.05625,0.0540625,0.00671875,0
"76158",0.9028125,0.046875,0.03625,0.0140625,0
"76159",0.75796875,0.15125,0.0715625,0.01921875,0
"76160",0.55953125,0.29734375,0.13203125,0.01109375,0
"76161",0.74875,0.1546875,0.0965625,0,0
"76162",0.895625,0.0146875,0.08765625,0.00203125,0
"76163",0.72265625,0.1175,0.15015625,0.0096875,0
"76164",0.7915625,0.0234375,0.1540625,0.0309375,0
"76165",0.583125,0.10484375,0.276875,0.03515625,0
"76166",0.69484375,0.15875,0.13625,0.01015625,0
"76167",0.74953125,0.145,0.09953125,0.0059375,0
"76168",0.626875,0.1434375,0.1971875,0.0325,0
"76169",0.5884375,0.12359375,0.22515625,0.0628125,0
"76170",0.61984375,0.0453125,0.2903125,0.03890625,0.005625
"76171",0.82375,0.01,0.15328125,0.01296875,0
"76172",0.81,0.0634375,0.098125,0.0284375,0
"76173",0.8121875,0.0396875,0.1078125,0.0403125,0
"76174",0.89796875,0.05265625,0.02328125,0.02609375,0
"76175",0.78390625,0.1696875,0.0134375,0.03296875,0
"76176",0.76765625,0.07890625,0.14203125,0.01140625,0
"76177",0.6753125,0.09296875,0.20890625,0.0203125,0.0025
"76217",0.52,0.31484375,0.14765625,0.0175,0
"76218",0.7278125,0.17421875,0.085625,0.01234375,0
"76219",0.65453125,0.2625,0.06921875,0.01375,0
"76220",0.596875,0.36578125,0.03734375,0,0
"76221",0.13859375,0.8134375,0.02828125,0.00859375,0.01109375
"76222",0.089375,0.33203125,0.13234375,0.0146875,0.4315625
"76234",0.63421875,0.14109375,0.001875,0.0315625,0.19125
"76235",0.94828125,0.05171875,0,0,0
"76236",0.77453125,0.191875,0.023125,0.01046875,0
"76237",0.875,0.1184375,0.0065625,0,0
"76238",0.81921875,0.14015625,0.00375,0.036875,0
"76239",0.90234375,0.06484375,0.0303125,0.0025,0
"76240",0.70921875,0.1428125,0.07703125,0.0203125,0.050625
"76241",0.74546875,0.215,0.02390625,0,0.015625
"76242",0.8471875,0.14390625,0.00375,0.00515625,0
"76243",0.89171875,0.08796875,0.0203125,0,0
"76244",0.63890625,0.17421875,0.06765625,0.0909375,0.02828125
"76245",0.79515625,0.0946875,0.07859375,0.0265625,0.005
"76246",0.56734375,0.17984375,0.1459375,0.06203125,0.04484375
"76321",0.604375,0.059375,0.25,0.02703125,0.05921875
"76322",0.87765625,0.04171875,0.07125,0.00859375,0.00078125
"76323",0.8603125,0.0771875,0.00796875,0.05453125,0
"76324",0.82703125,0.1375,0.033125,0.00234375,0
"76325",0.2525,0.11328125,0.623125,0.01109375,0
"76326",0.19328125,0.11671875,0.69,0,0
"76327",0.21734375,0.58,0.193125,0.00953125,0
"76328",0.33203125,0.52484375,0.08546875,0.03765625,0.02
"76329",0.5778125,0.3353125,0.06984375,0.01703125,0
"76330",0.56828125,0.24515625,0.14671875,0.03984375,0
"76331",0.3775,0.381875,0.2115625,0.0290625,0
"76332",0.120625,0.56796875,0.30578125,0.005625,0
"76333",0.02390625,0.3165625,0.625625,0.01265625,0.02125
"76334",0.00375,0.1365625,0.8209375,0.01375,0.025
"76335",0.00296875,0.27328125,0.71671875,0.0046875,0.00234375
"76336",0.03125,0.8809375,0.0825,0.0053125,0
"76337",0.17765625,0.54796875,0.25875,0.015625,0
"76338",0.13,0.4471875,0.39375,0.0290625,0
"76339",0.060625,0.43046875,0.47875,0.03015625,0
"76340",0,0.254375,0.73578125,0.00984375,0
"76341",0,0.29875,0.70125,0,0
"76342",0,0.17109375,0.72578125,0,0.103125
"76343",0.00140625,0.09640625,0.875625,0,0.0265625
"76344",0,0.08203125,0.91796875,0,0
"76345",0.06140625,0.1253125,0.81328125,0,0
"76346",0.08859375,0.76640625,0.145,0,0
"76347",0.06171875,0.3640625,0.57421875,0,0
"76348",0.0340625,0.31859375,0.64734375,0,0
"76349",0,0.28484375,0.71515625,0,0
"76350",0.07234375,0.4328125,0.49484375,0,0
"76351",0.34265625,0.4525,0.20484375,0,0
"76352",0.72078125,0.1734375,0.09640625,0.009375,0
"76353",0.72640625,0.116875,0.1496875,0.00703125,0
"76354",0.78203125,0.05625,0.10984375,0.04984375,0.00203125
"76355",0.7490625,0.2175,0.030625,0.0028125,0
"76356",0.5159375,0.4115625,0.05390625,0.01859375,0
"76357",0.63375,0.29921875,0.05078125,0.01625,0
"76358",0.6146875,0.3153125,0.05953125,0.01046875,0
"76359",0.2078125,0.14046875,0.1315625,0.52015625,0
"76360",0.081875,0.0625,0.08796875,0.76765625,0
"76361",0.169375,0.0446875,0,0.7809375,0.005
"76362",0.12703125,0.0734375,0.00421875,0.64359375,0.15171875
"76363",0.3334375,0.0421875,0,0.4396875,0.1846875
"76364",0.634375,0.15984375,0,0.2053125,0.00046875
"76365",0.56671875,0.23375,0.014375,0.18515625,0
"76366",0.676875,0.105,0.01640625,0.19421875,0.0075
"76367",0.28125,0.4696875,0.003125,0.24359375,0.00234375
"76368",0.30015625,0.28765625,0.03265625,0.37953125,0
"76369",0.55671875,0.05,0.0590625,0.33421875,0
"76370",0.566875,0.03796875,0.0828125,0.31234375,0
"76371",0.673125,0.2065625,0.1175,0.0028125,0
"76372",0.55453125,0.1996875,0.23890625,0.006875,0
"76373",0.51796875,0.4484375,0.03359375,0,0
"76374",0.67984375,0.2834375,0.0328125,0.00390625,0
"76375",0.4746875,0.49171875,0.02046875,0.013125,0
"76376",0.49109375,0.21125,0.07703125,0.220625,0
"76377",0.37875,0.32328125,0.09625,0.20171875,0
"76378",0.40859375,0.3278125,0.073125,0.18421875,0.00625
"76379",0.31828125,0.32359375,0.15578125,0.158125,0.04421875
"76380",0.48421875,0.379375,0.12875,0.00765625,0
"76381",0.3875,0.44296875,0.14171875,0,0.0278125
"76382",0.485625,0.41125,0.0959375,0.00421875,0.00296875
"76383",0.55078125,0.3590625,0.0834375,0.00671875,0
"76384",0.3690625,0.2428125,0.2803125,0.1078125,0
"76385",0.4075,0.2925,0.248125,0.02828125,0.02359375
"76386",0.35953125,0.33375,0.0875,0.19125,0.02796875
"76388",0.28359375,0.16859375,0.060625,0.0971875,0.39
"76389",0.50765625,0.33296875,0.12921875,0.03015625,0
"76390",0.2675,0.50171875,0.224375,0.00640625,0
"76391",0.0359375,0.500625,0.46140625,0,0.00203125
"76392",0.371875,0.42296875,0.19828125,0,0.006875
"76393",0.3059375,0.38421875,0.17890625,0.00984375,0.12109375
"76394",0.22453125,0.45390625,0.27703125,0.0109375,0.03359375
"76395",0,0.70375,0.2459375,0.00578125,0.04453125
"76396",0.07390625,0.68,0.22625,0.0171875,0.00265625
"76397",0,0.50546875,0.22640625,0,0.268125
"76398",0,0.24663525,0.18466675,0.01479175,0.55390625
"76399",0.00703125,0.136875,0.1228125,0.02296875,0.7103125
"76400",0,0.13484375,0.36515625,0.01578125,0.48421875
"76401",0,0.6628125,0.32125,0,0.0159375
"76402",0,0.66578125,0.27046875,0,0.06375
"76403",0,0.8159375,0.13484375,0,0.04921875
"76404",0.0003125,0.63609375,0.236875,0,0.12671875
"76405",0.005,0.9753125,0.0196875,0,0
"76406",0.01,0.95890625,0.03109375,0,0
"76407",0,0.97125,0.025625,0,0.003125
"76408",0,0.98859375,0.00796875,0,0.0034375
"76409",0,0.988125,0.006875,0,0.005
"76410",0.011875,0.8965625,0.0915625,0,0
"76411",0,0.9915625,0.0084375,0,0
"76412",0,0.62234375,0.37765625,0,0
"76413",0.00703125,0.90734375,0.0834375,0.0021875,0
"76414",0.15578125,0.69953125,0.14265625,0.00203125,0
