new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha
"98503",20.6875,217.125,162.1875,0,0
"98504",12.4375,356.0625,30.5625,0.9375,0
"98505",104.1875,216.4375,79.375,0,0
"98506",264.75,42,76.0625,17.1875,0
"98507",330.5625,44.1875,13.125,12.125,0
"98508",358.125,17.375,11.375,11.0625,2.0625
"98509",241.0625,93.875,34,17.75,13.3125
"98510",112.5,182.875,74.8125,7.75,22.0625
"98511",367.3125,15.875,5.8125,11,0
"98512",325.0625,24.8125,34.125,16,0
"98513",256.75,76.6875,42.4375,24.125,0
"98514",131.375,241.375,25.3125,1,0.9375
"98515",236.1875,100.1875,63.625,0,0
"98516",237.4375,71.4375,91.125,0,0
"98517",287.3125,42,70.6875,0,0
"98518",286.0625,42.9375,71,0,0
"98519",24.375,239.875,135.75,0,0
"98520",9.8125,279.875,86.0625,21.6875,2.5625
"98521",114.4375,194.5,47.3125,28.4375,15.3125
"98522",1.9375,293.9375,104.125,0,0
"98523",2.625,193,198.8125,0,5.5625
"98524",0,51.375,337.0625,0,11.5625
"98525",0,83.75,287.6875,0,28.5625
"98526",0,14.875,385.125,0,0
"98527",0,30.25,347.1875,0,22.5625
"98528",0,7,393,0,0
"98529",13.8125,70.9375,315.25,0,0
"98530",0,317.9375,82.0625,0,0
"98531",41.625,255.3125,102.5,0,0.5625
"98532",12.125,70.375,314.6875,0,2.8125
"98533",0,34.875,365.125,0,0
"98534",0,2.6875,397.3125,0,0
"98535",0,19.5625,380.4375,0,0
"98536",0,0,400,0,0
"98537",0,0,400,0,0
"98538",0,0,400,0,0
"98539",0,0,400,0,0
"98540",0,0,400,0,0
"98541",0,0,400,0,0
"98542",0,0,400,0,0
"98543",0,0,400,0,0
"98544",0,17.875,382.125,0,0
"98545",0,0,400,0,0
"98546",0,53.75,346.25,0,0
"98547",0,0.4375,399.5625,0,0
"98548",0,0,400,0,0
"98549",0,0,400,0,0
"98550",0,0,400,0,0
"98551",0,0,392.375,0,7.625
"98552",0,0,400,0,0
"98553",0,0,400,0,0
"98554",0,6.6875,393.3125,0,0
"98555",0,3.5,396.5,0,0
"98556",0,123.3125,276.6875,0,0
"98557",0,356.6875,43.3125,0,0
"98558",49.6875,124.25,226.0625,0,0
"98559",107.8125,150.9375,141.25,0,0
"98560",21.1875,276.5625,102.25,0,0
"98561",10.5625,277.875,111.5625,0,0
"98562",55.3125,217.375,123,0,4.3125
"98563",48.125,162.9375,102.1875,72.5625,14.1875
"98564",92.5,174.1875,118.125,15.1875,0
"98565",80.5625,192.875,126.5625,0,0
"98566",58.375,168.25,173.375,0,0
"98567",0,57.875,342.125,0,0
"98568",0,6.4375,393.5625,0,0
"98569",0,20.5,379.5,0,0
"98570",4.8125,5,389.5,0,0.6875
"98571",20.375,39.1875,340.4375,0,0
"98572",55.3125,79.875,264.8125,0,0
"98573",105.5625,102.1875,192.25,0,0
"98574",41.1875,97.5,261.3125,0,0
"98575",44.5625,248.3125,107.125,0,0
"98576",69.1875,299.4375,31.375,0,0
"98577",125.8125,236.25,28.25,0,9.6875
"98578",143.4375,158.1875,59.9375,38.4375,0
"98579",138.4375,56.6875,32.125,172.4375,0.3125
"98580",239.4375,47.3125,82.25,3.25,27.75
"98608",94.9375,26.5,271.8125,6.75,0
"98609",0,4.5625,395.4375,0,0
"98610",0,0,400,0,0
"98611",0,7.375,392.625,0,0
"98612",0,4.8125,395.1875,0,0
"98613",0,1.1875,398.8125,0,0
"98614",0,2.8125,397.1875,0,0
"98615",0,0,399.375,0,0.625
"98616",0,0,396.8125,0,3.1875
"98617",0,0,400,0,0
"98618",0,0,400,0,0
"98619",0,0,400,0,0
"98620",0,13.8125,386.1875,0,0
"98621",0,245.6875,144.1875,0,10.125
"98622",2.5,266.3125,116.625,1,13.5625
"98623",0,201.9375,169.375,0,28.6875
"98624",0,1.5,381,0,17.5
"98625",0,0.0625,359.5,0,40.4375
"98626",0,0,387.6875,0,12.3125
"98627",0,4.0625,395.9375,0,0
"98628",19.9375,14.8125,365.25,0,0
"98629",16,104.75,279.1875,0,0.0625
"98630",52.25,73.25,270.8125,0,3.6875
"98631",131.6875,27.75,239.5,0,1.0625
"98632",234.0625,15.875,150.0625,0,0
"98633",322.75,0,77.25,0,0
"98634",281.6875,18.3125,96.5,3.25,0.25
"98841",58.1875,122.34375,102.46875,116.6875,0.3125
"98842",173.25,152.9375,46,27.3125,0.5
"98843",156.4375,65.125,156.6875,21.75,0
"98844",186.1875,115.8125,92.9375,5.0625,0
"98845",238.9375,82.875,58.1875,20,0
"98846",285.4375,27.25,60.6875,26.625,0
"98847",256.25,33.3125,37.1875,73.25,0
"98848",285,12.75,52.1875,50.0625,0
"98849",351.625,5.4375,38.4375,4.5,0
"98850",358.625,13.0625,9.5,18.8125,0
"98851",352.25,14.1875,14.3125,19.25,0
"98852",364.75,9.6875,12.875,12.6875,0
"98853",337.9375,20.8125,18.9375,22.3125,0
"98854",334.6875,12.9375,18.75,33.625,0
"98855",314.375,20.6875,44.9375,20,0
"98856",287.875,42.75,38.25,31.125,0
"98857",335.375,11.8125,26.5,26.3125,0
"98858",318.4375,22.625,24.25,34.6875,0
"98859",324.4375,38.0625,19.6875,17.8125,0
"98860",344.75,27.5625,15.75,11.9375,0
"98861",340.75,45.1875,3.5625,9,1.5
"98862",317.25,63.1875,18.0625,1.5,0
"98863",247.875,125.6875,24.375,2.0625,0
"98864",277.6875,94.625,19.5625,8.125,0
"98865",299.5,57.875,18.5625,0.875,23.1875
"98866",342.5625,31.25,14,7.625,4.5625
"98867",268.5,114.1875,15.9375,1.375,0
"98868",271.6875,80.125,43.4375,4.75,0
"98869",369.8125,12,9,9.1875,0
"98870",325.6875,18.125,15.875,40.3125,0
"98871",252.75,35.3125,4,11.1875,96.75
"98883",307.3125,21.625,14.8125,55.125,1.125
"98884",327.4375,51.3125,12.625,8.625,0
"98885",321.1875,61.0625,7.9375,9.8125,0
"98886",334.4375,48.75,7.5625,9.25,0
"98887",256.1875,76.75,54.8125,12.25,0
"98888",251.1875,99.25,33.25,15.375,0.9375
"98889",253.9375,87.875,21.6875,31.125,5.375
"98890",206.625,99.25,28.375,64.4375,1.3125
"98891",47.9375,114.28125,63.78125,174,0
"98892",162.375,64.625,116.375,56.625,0
"98893",288.125,71,24.1875,16.6875,0
"98894",208.25,119.6875,69.5625,2.5,0
"98895",120.75,180.625,48.875,49.75,0
"98896",288.375,63.9375,45,2.6875,0
"98897",155.875,113.1875,82.375,48.5625,0
"98898",105.6875,94.75,143.4375,52.0625,4.0625
"98899",34.3125,130.375,107.8125,127.5,0
"98900",48.8125,121.875,219.625,9.6875,0
"98901",20.6875,230.75,106.75,41.75,0.0625
"98902",49.5625,103.4375,97,147.75,2.25
"98903",58.875,40.375,76,224.5,0.25
"98904",71.4375,42.125,182.4375,104,0
"98905",75.4375,31.125,292.375,0,1.0625
"98906",0,52.6875,281.625,0,65.6875
"98907",0,79.5,271.625,0,48.875
"98908",0,146.1875,253.8125,0,0
"98909",0,9.1875,390.8125,0,0
"98910",0,5,395,0,0
"98911",29.625,55.6875,314.6875,0,0
"98912",315.125,50.5625,30.125,4.1875,0
"98913",290.5,74.125,22.375,13,0
"98914",164.375,49.28125,36.90625,149.4375,0
"98915",338,35.75,20.5,5.75,0
"98916",326.375,45.625,28,0,0
"98917",184.25,17.6875,198.0625,0,0
"98918",37.0625,99.0625,263.875,0,0
"98919",32.25,268.9375,98.8125,0,0
"98920",52.1875,70.375,277.4375,0,0
"98921",143.5625,38.75,216.3125,1.375,0
"98922",16,11.3125,372.6875,0,0
"98923",3.125,0,396.875,0,0
"98924",239.4375,46.0625,109.0625,5.4375,0
"98925",216.8125,79.6875,51.375,51.125,1
"98926",166.9375,100.125,117.9375,15,0
"98927",249.1875,60.25,82.4375,8.125,0
"98928",269.0625,44.375,70.625,15.9375,0
"98929",284.625,36.125,52.8125,26.4375,0
"98930",253.8125,46.9375,43.0625,56.1875,0
"98931",271.8125,30.5,80.125,17.5625,0
"98932",310,48.6875,40.25,1.0625,0
"98933",237.5625,24.875,137.5625,0,0
"98934",10.625,34.75,354.625,0,0
"98935",53.125,276.375,70.5,0,0
"98936",58.0625,107.625,234.3125,0,0
"98937",2.25,73.0625,324.6875,0,0
"98938",0,123.75,276.25,0,0
"98939",0,0.625,399.375,0,0
"98940",0,69.25,300.4375,30.3125,0
"98941",0,57.4375,326.625,14.75,1.1875
"98942",0,1.8125,398.1875,0,0
"98943",0,1.9375,397.9375,0.125,0
"98944",35.5,65.625,298.875,0,0
"98945",201.5,82.8125,115.6875,0,0
"98946",371.1875,19.625,4,5.1875,0
"98947",319.5,51.125,27.25,2.125,0
"98948",50,15.4375,327.9375,0,6.625
"98949",0.75,4.875,394.125,0,0.25
"98950",193.125,25.3125,177.5625,4,0
"98951",94.5,49.5,256,0,0
"98952",8.3125,19,372.6875,0,0
"98953",123.4375,65.125,209.3125,2.125,0
"98954",143.5,66.625,189.875,0,0
"98955",246.5,67.0625,84.5,1.9375,0
"98956",124.8125,119.0625,156.125,0,0
"98957",254.125,75.625,69.5625,0.6875,0
"98958",136.9375,66.8125,196.25,0,0
"98959",0.4375,91.125,308.4375,0,0
"98960",0,308.6875,91.3125,0,0
"98961",36.1875,110.125,253.6875,0,0
"98962",37.75,203.875,152,3.4375,2.9375
"98963",60.1875,43.1875,295.6875,0.9375,0
"98964",2.3125,11.125,386.5625,0,0
"98965",0,0,400,0,0
"98966",0,0,400,0,0
"98967",0,5.1875,394.8125,0,0
"98968",14.9375,65.1875,319.875,0,0
"98969",167.4375,115.3125,117.25,0,0
"98970",214.875,98.4375,77.75,8.9375,0
"98971",236.9375,58.8125,102.5,1.75,0
"98972",138.625,70.8125,189.5,0,1.0625
"98973",2.8125,13.4375,382.1875,0,1.5625
"98974",32,67.0625,297.1875,2.875,0.875
"98975",0,98.3125,301.6875,0,0
"98976",0,184.5,215.5,0,0
"98977",0.8125,198.75,200.4375,0,0
"98978",86.3125,120.25,192.25,1.1875,0
"98979",57.5625,54,288.4375,0,0
"98980",122.4375,109.75,167.8125,0,0
"98981",313.25,35.4375,51.3125,0,0
"98982",286.8125,77.4375,12.6875,23.0625,0
"98983",217.5,44.1875,35.625,102.6875,0
"98984",334.1875,47.875,15.5,2.4375,0
"98985",295.875,58.5625,11.875,33.6875,0
"98986",309.875,61.8125,17.1875,11.125,0
"98987",337,35.6875,16.875,10.4375,0
"98988",347,49.6875,3.3125,0,0
"98989",281.8125,52.5,35.6875,30,0
"98990",111.5383,90.1996,94.4496,103.8125,0
"98991",0,11.49395,40.49395,217.2621,130.75
"99049",36.4375,27.8125,120.9375,6.875,207.9375
"99050",260.875,2.75,123.625,8.4375,4.3125
"99051",245.4375,22.75,131.8125,0,0
"99052",237.125,65.5,96.5625,0.8125,0
"99053",235.8125,49.5625,114.5,0.125,0
"99054",232.0625,4.3125,163.625,0,0
"99055",166.75,73.625,158.3125,1.3125,0
"99056",81.125,124.875,194,0,0
"99057",217.1875,39.25,139.3125,0,4.25
"99058",258.25,15.625,116.1875,9.9375,0
"99059",316.875,6.375,57.75,16.6875,2.3125
"99060",204.4375,8.5,166.5,20.5625,0
"99061",288.25,30.3125,78.9375,2.5,0
"99062",328,15.4375,45.1875,11.375,0
"99063",332.6875,25.0625,40.125,2.125,0
"99064",280.625,38.0625,54.3125,27,0
"99065",154.5,59.0625,165,21.4375,0
"99066",177.5,54.0625,155.5,12.9375,0
"99067",222.6677,34.2862,65.7862,77.2599,0
"99068",147.8125,62.125,93.8125,96.0625,0.1875
"99082",118.375,5.9375,23.5,7.4375,244.75
"99083",270.0625,17.25,101,11.0625,0.625
"99084",42.0625,205.6875,146.8125,5.4375,0
"99085",110.0625,202.1875,77.8125,4.875,5.0625
"99086",278.6875,53.4375,61.125,6.625,0.125
"99087",355,22.25,18.9375,3.8125,0
"99088",361.4375,1.125,37.4375,0,0
"99089",307.4375,4.5625,88,0,0
"99090",312.375,31.3125,56.3125,0,0
"99091",259.75,53.4375,86,0.8125,0
"99092",338,23.6875,36.1875,2.125,0
"99093",304.9375,6.875,84.625,3.5625,0
"99094",295.1875,24.9375,79.875,0,0
"99095",208.1875,30.5625,160.5,0.75,0
"99096",25.4375,105.8125,266.75,2,0
"99097",9.25,79.625,311.125,0,0
"99098",50.25,91.5625,258.1875,0,0
"99099",85.3125,76.1875,238.5,0,0
"99100",78.8125,159.4375,154.375,7.375,0
"99101",98.8125,124.5625,174.4375,2.1875,0
"99102",41.4375,275.5,77.4375,5.625,0
"99103",32.5625,186,153.25,28.1875,0
"99104",5.4375,296.4375,69.3125,28.8125,0
"99105",4.875,237.4375,156,1.6875,0
"99106",0,283,117,0,0
"99107",0,195.3125,204.6875,0,0
"99108",0,337.75,62.25,0,0
"99109",0,290.875,109.125,0,0
"99110",0,240.75,159.25,0,0
"99111",0,197.0625,202.9375,0,0
"99112",0,12.4375,387.5625,0,0
"99113",0,18,376.125,0,5.875
"99114",0,9,391,0,0
"99115",2.5,12.6875,384.8125,0,0
"99116",73.3125,10,316.6875,0,0
"99117",212.625,12.125,170.5,4.75,0
"99118",318.25,4.9375,37.25,37.9375,1.625
"99119",242.75,20.5625,131.9375,4.75,0
"99120",210.625,27.375,162,0,0
"99121",351.875,5.4375,42.6875,0,0
"99122",303.6875,16.25,79.1875,0.875,0
"99123",213.6875,27.875,158.4375,0,0
"99124",142.375,5.875,251.75,0,0
"99125",0,0,400,0,0
"99126",0,0,400,0,0
"99127",5.3125,12.8125,381.875,0,0
"99128",82,24.0625,284.5625,0,9.375
"99129",0.1875,291.4375,108.375,0,0
"99130",72.4375,200.125,123.25,4.1875,0
"99131",239.875,59.875,87.125,13.125,0
"99132",0,89.6875,73.0625,237.25,0
"99133",0,8.9529,26.2346,360,4.8125
"99134",0,13.4958,26.5042,360,0
"99135",35.125,105.4375,145.4375,114,0
"99136",338.3125,24.0625,22.3125,15.3125,0
"99137",320.1875,33.625,12.0625,34.125,0
"99138",304.4375,43.6875,6.75,45.125,0
"99139",327.6875,37.125,10.8125,6.5625,17.8125
"99142",291.0625,23.5625,33.4375,15.75,36.1875
"99143",283.9375,51.375,20.75,43.9375,0
"99144",303.5,55.875,11.5,29.125,0
"99145",246.0625,61.875,91.3125,0.75,0
"99146",247.5625,9.625,133.6875,9.125,0
"99147",200.75,69.1875,124.875,5.1875,0
"99148",194.6875,98.75,99.25,7.3125,0
"99149",323.9375,13.75,56.5,5.8125,0
"99150",279.6875,25.9375,92,2.375,0
"99151",339.4375,18.1875,34,8.375,0
"99152",317.625,23.9375,51.625,6.8125,0
"99153",80.875,232.75,86.3125,0,0.0625
"99154",46.8125,168.6875,184.5,0,0
"99155",42.125,132.5625,222.6875,2.625,0
"99156",116.8125,92.3125,166.375,23.125,1.375
"99157",308.8125,52,32.5625,5.8125,0.8125
"99158",336.375,33.4375,15.9375,14.25,0
"99159",221.125,102.5,47.125,27.1875,2.0625
"99160",284.4375,67.0625,30.25,17.5,0.75
"99161",330.5625,31.25,29.25,8.9375,0
"99162",218.75,81.1875,95.625,0.75,3.6875
"99163",207.3125,169.6875,21.5625,1.4375,0
"99164",207.5,132.375,55.875,4.25,0
"99165",252.125,77.375,70.5,0,0
"99166",247.25,126.5,26.25,0,0
"99167",318.5625,21.3125,60.125,0,0
"99168",293.0625,53.375,41.6875,11.875,0
"99169",112.1875,239,34.875,0.8125,13.125
"99170",100.375,212.125,79.125,0.875,7.5
"99171",46.5,126.375,183.3125,0,43.8125
"99172",99.3125,148.6875,63.0625,0,88.9375
"99173",40.3125,99.25,260.4375,0,0
"99174",29.9375,85,285.0625,0,0
"99175",0,31.3125,367.8125,0,0.875
"99176",0,33.0625,366.9375,0,0
"99177",0,9.3125,390.6875,0,0
"99178",1.375,9.0625,385.0625,0,4.5
"99179",8.5625,160.875,230.5625,0,0
"99180",0,253.375,144.8125,0,1.8125
"99181",82.5,248.5625,68.9375,0,0
"99182",46.1875,114.5,239.3125,0,0
"99183",0,118.625,275.0625,0,6.3125
"99184",0,2.75,397.25,0,0
"99185",0,0,400,0,0
"99186",0,0.9375,399.0625,0,0
"99187",0,0,400,0,0
"99188",0,0,400,0,0
"99189",0,0,400,0,0
"99190",0,0,400,0,0
"99191",0,0,400,0,0
"99192",0,0,400,0,0
"99193",0,0,400,0,0
"99194",0,33.25,366.75,0,0
"99195",0,24.8125,375.1875,0,0
"99196",0,37.25,362.25,0,0.5
"99197",0,0,400,0,0
"99198",0,0,400,0,0
"99199",0,0,400,0,0
"99200",0,0,400,0,0
"99201",0,0,400,0,0
"99202",0,0,400,0,0
"99203",0,0,400,0,0
"99204",0,0,400,0,0
"99205",0,0,400,0,0
"99206",0,10.9375,389.0625,0,0
"99207",27.875,257.9375,111.5625,0,2.625
"99208",26.875,55.6875,317.4375,0,0
"99209",25.75,78.375,295.875,0,0
"99210",29.3125,24.8125,345.875,0,0
"99211",9.5,65.5,325,0,0
"99212",57.25,118.625,224.125,0,0
"99213",48.3125,129.9375,205.125,0,16.625
"99214",58.5625,230.3125,111.125,0,0
"99215",79.25,223.625,97.125,0,0
"99216",63.625,132.625,203.75,0,0
"99217",21.625,11.5,366.875,0,0
"99218",0,2.125,397.875,0,0
"99219",0.75,2.0625,397.1875,0,0
"99220",6.1875,31.5625,362.25,0,0
"99221",24.6875,39.3125,336,0,0
"99222",40.5625,126.75,232.6875,0,0
"99223",37.125,215.1875,147.6875,0,0
"99224",51.75,170,178.25,0,0
"99225",113.6875,264.3125,22,0,0
"99226",46,349.0625,4.9375,0,0
"99227",126.75,255.125,18.125,0,0
"99228",238.875,131.5,24.75,4.875,0
"99229",165.75,141.25,36.0625,56.3125,0.625
"99230",165.8125,64.25,54.125,14.1875,101.625
"99258",66.8125,38.875,141.625,1.4375,151.25
"99259",0,11.1875,388.8125,0,0
"99260",0,0.75,399.25,0,0
"99261",0,48.9375,351.0625,0,0
"99262",0,0.375,399.625,0,0
"99263",0,0,400,0,0
"99264",6.5625,1.5625,391.875,0,0
"99265",4.125,6.3125,389.5625,0,0
"99266",0,0,400,0,0
"99267",0,0,399.1875,0,0.8125
"99268",0,0,376.75,0,23.25
"99269",0,2.3125,397.6875,0,0
"99270",2.625,0,397.375,0,0
"99271",1.125,89,309.875,0,0
"99272",0,154.125,238.8125,0,7.0625
"99273",0,254.5,100.4375,0,45.0625
"99274",1.4375,10.9375,384,0,3.625
"99275",0,0,389.1875,0,10.8125
"99276",0,20.125,377.0625,0,2.8125
"99277",1.5,6.9375,310.125,0,81.4375
"99278",12.75,34.875,320.5625,0,31.8125
"99279",19.5,74.1875,306.3125,0,0
"99280",16.5625,127.125,252.5625,0,3.75
"99281",208.3125,1.3125,190.375,0,0
"99282",289.8125,0,108.25,1.9375,0
"99283",254.9375,1.3125,143.75,0,0
"99284",296.3125,0.9375,100.25,2.5,0
"99285",159.8125,0.15625,44.90625,1.25,193.875
"99491",49.25,77.5625,76.375,193.3125,3.5
"99492",288.6875,27.3125,30.1875,53.8125,0
"99493",276,52.9375,23.75,44.125,3.1875
"99494",295.5,22.25,33.625,48.625,0
"99495",226.9375,100.375,64.8125,7.875,0
"99496",0,133,70.125,196.875,0
"99497",0,130.59375,70.15625,199.25,0
"99498",329.5,33.5,19.1875,17.8125,0
"99499",269.8125,26.3125,55.0625,48.8125,0
"99500",336.875,11.75,24.3125,27.0625,0
"99501",347.3125,11.0625,17.5,24.125,0
"99502",314,44.9375,6.6875,34.375,0
"99503",299.1875,33.9375,26.5625,40.3125,0
"99504",315.3125,4.875,29.625,50.1875,0
"99505",280.0625,51.5625,26,42.375,0
"99506",230.9375,26.375,57.6875,85,0
"99507",284.0625,14.5625,44.75,56.625,0
"99508",292,18.875,25.875,63.25,0
"99509",336.0625,28.3125,17.4375,18.1875,0
"99510",361.3125,21,6.25,11.4375,0
"99511",382.0625,12.9375,2.5,2.5,0
"99512",347.1875,14.8125,27.625,10.375,0
"99513",337.3125,15.8125,27.625,19.25,0
"99514",330.0625,15.625,34.5625,19.75,0
"99515",322.8125,60.625,10.8125,5.75,0
"99516",306.5,62,31.4375,0.0625,0
"99517",189.0625,166.4375,39.5625,4.9375,0
"99518",218.4375,122.3125,42.75,16.5,0
"99519",337.4375,33.375,15.5625,13.625,0
"99520",309.375,14.75,14,61.875,0
"99521",163.6875,9.125,14.3125,95.9375,116.9375
"99533",308.5625,23.4375,10,53.375,4.625
"99534",311.75,79.1875,2.4375,6.625,0
"99535",308.9375,63.625,6.625,20.8125,0
"99536",309.1875,64.5,15.875,10.4375,0
"99537",304.4375,48.3125,25.75,21.5,0
"99538",297.25,53.5625,26.625,22.5625,0
"99539",291.3125,67.8125,11.6875,29.1875,0
"99540",277.0625,64.25,8.8125,49.875,0
"99541",249.4375,106.3125,28.4375,15.8125,0
"99542",0,64.9375,69.9375,264.125,1
"99543",173,85.71875,105.09375,36.1875,0
"99544",136.375,85.125,79.4375,99.0625,0
"99545",0,102.0625,105.1875,190.625,2.125
"99546",32.125,124.65625,91.21875,152,0
"99547",98.75,160.4375,99.6875,41.125,0
"99548",80.5,136.125,125.8125,57.5625,0
"99549",56.125,158.6875,121.75,63.4375,0
"99550",73.25,102,169.75,55,0
"99551",55.25,22.875,211.25,110.625,0
"99552",39.5,32.9375,280.1875,47.375,0
"99553",31.375,1.75,260.0625,106.8125,0
"99554",17.0625,0,307.1875,75,0.75
"99555",2.8125,2.8125,391.75,0,2.625
"99556",0,6.875,378.125,0,15
"99557",0,93.625,306.375,0,0
"99558",32.9375,142.1875,224.875,0,0
"99559",0,48.5625,351.4375,0,0
"99560",0,0,400,0,0
"99561",6,38.8125,355.1875,0,0
"99562",266.375,74.5,52.5625,6.5625,0
"99563",293.8125,62.875,17.625,24.5,1.1875
"99564",311.875,51.75,17.9375,18.4375,0
"99565",348.25,27.75,18.75,5.25,0
"99566",317.5625,64.9375,16.875,0.625,0
"99567",187.9375,59.4375,151.25,1.375,0
"99568",33.75,44.6875,321.5625,0,0
"99569",179.125,79.8125,141.0625,0,0
"99570",121.6875,26.75,251.5625,0,0
"99571",275.5625,74.3125,46.25,3.875,0
"99572",154.8125,55.3125,168.0625,8.9375,12.875
"99573",198.8125,117.625,80.125,3.4375,0
"99574",188.6875,62.25,138.4375,10.625,0
"99575",207.8125,63.6875,122.0625,3,3.4375
"99576",221.4375,60.5625,117.6875,0.3125,0
"99577",71.9375,25.6875,300.4375,1.875,0.0625
"99578",179.1875,63.1875,156.25,1.375,0
"99579",248.4375,33.6875,115.6875,2.1875,0
"99580",138.5,48.375,157.25,49.3125,6.5625
"99581",258.3125,51.5,64.9375,25.25,0
"99582",346.875,35.25,15.75,2.125,0
"99583",326,52.5625,19.5,1.9375,0
"99584",251.125,36.9375,110.625,1.3125,0
"99585",181.4375,69.125,148.125,1.3125,0
"99586",139.5,91.625,167.5,1.375,0
"99587",15.5625,4.875,379.5625,0,0
"99588",0,63.0625,335.25,0,1.6875
"99589",0,5.625,394.375,0,0
"99590",0,3.5625,396.4375,0,0
"99591",0,12.875,386.1875,0.9375,0
"99592",2.4375,4.75,392.8125,0,0
"99593",59.75,126.125,213.4375,0,0.6875
"99594",196.5625,75,128.4375,0,0
"99595",202.4375,85.25,107.5,4.8125,0
"99596",234.3125,123.875,40.6875,1.125,0
"99597",218.0625,80.4375,101.5,0,0
"99598",41.875,88.4375,268.5,1.1875,0
"99599",97.5625,52.625,249.8125,0,0
"99600",304.8125,45.75,49.4375,0,0
"99601",176.875,61.1875,161.9375,0,0
"99602",39.375,35.5625,324.4375,0.625,0
"99603",230.3125,98.0625,70.375,1.25,0
"99604",359.1875,27.5625,13.25,0,0
"99605",274.5625,72.1875,53.25,0,0
"99606",149.8125,122.625,127.5625,0,0
"99607",175.75,50.125,174.125,0,0
"99608",39.125,32.5625,324.375,1.375,2.5625
"99609",2.75,4.6875,392.5625,0,0
"99610",1,97.25,301.75,0,0
"99611",82.8125,115.0625,201.6875,0.4375,0
"99612",153.5,68.75,174.875,1.0625,1.8125
"99613",52.625,11.4375,335.9375,0,0
"99614",0,5.5,391.125,3.375,0
"99615",0,2.5,397.5,0,0
"99616",0,0,400,0,0
"99617",0,0,400,0,0
"99618",0,28.0625,371.9375,0,0
"99619",0,15,385,0,0
"99620",10.25,231.6875,158.0625,0,0
"99621",135.5625,136.6875,106.4375,17.375,3.9375
"99622",161.375,34.5,184.5,19.1875,0.4375
"99623",102.0625,14.75,274.875,8.3125,0
"99624",73.1875,77.3125,243.8125,5.6875,0
"99625",124.8125,47.875,224.625,2.6875,0
"99626",4.125,44,351.875,0,0
"99627",40.625,188.625,170.75,0,0
"99628",147.125,116.375,135.625,0.875,0
"99629",183.875,25.0625,189.0625,2,0
"99630",248,121.5625,30.4375,0,0
"99631",333.875,49.125,16.375,0.625,0
"99632",361.625,16,19.6875,2.6875,0
"99633",337.5,18.375,2.8125,41.3125,0
"99634",301.125,87,11.875,0,0
"99635",292,88.375,18.6875,0.9375,0
"99636",349.3125,42.625,5.9375,2.125,0
"99637",285.875,56,49.0625,9.0625,0
"99638",205.5,126,66.125,2.375,0
"99639",218.5,101.4375,77.0625,3,0
"99640",171.625,57.6875,136.625,34.0625,0
"99641",16.375,47.53125,113.65625,209.4375,13
"99698",111.4375,12.625,70.375,1.1875,204.375
"99699",199.25,23.6875,167.625,5.0625,4.375
"99700",261.0625,15.5,119.9375,3.5,0
"99701",290,8.125,83.625,18.25,0
"99702",332.625,12.625,54.4375,0.3125,0
"99703",178.5,18.0625,203.3125,0.125,0
"99704",103.5,11.75,280.3125,4.4375,0
"99705",83.1875,1.25,315.5625,0,0
"99706",113.5,37.4375,246.8125,2.25,0
"99707",125.625,104.4375,161.125,8.8125,0
"99708",330.75,9.5,53,6.75,0
"99709",327,5.1875,63.5625,3.75,0.5
"99710",321.3125,30.1875,37.5,11,0
"99711",321.25,49.8125,23.625,5.3125,0
"99712",347.625,12.5,37.0625,2.8125,0
"99713",342.75,18.0625,38,1.1875,0
"99714",319.9375,22.9375,46.5625,10.5625,0
"99715",254.375,12.25,105.5,27.875,0
"99716",227.4375,8.8125,103.9375,57,2.8125
"99717",327.25,2.375,45.375,25,0
"99718",306.75,39.6875,38.125,15.4375,0
"99719",308.3125,21.4375,28.5,18.5625,23.1875
"99733",103.5625,42.6875,93.0625,1.3125,159.375
"99734",230.25,96.625,68.5625,4.5625,0
"99735",327.1875,12.875,58.1875,1.75,0
"99736",329.625,24.625,41,4.75,0
"99737",208.6875,67.125,122.3125,1.875,0
"99738",134.5,77.75,186.875,0.875,0
"99739",209.625,67.8125,121.375,1.1875,0
"99740",320.5625,17.5625,61.5625,0,0.3125
"99741",276.25,12.3125,72.3125,16.375,22.75
"99742",317.75,23.3125,52.125,6.6875,0.125
"99743",354,16.6875,25.375,3.9375,0
"99744",265.0625,52.3125,82.625,0,0
"99745",251.8125,73.1875,75,0,0
"99746",122.5625,204.875,72.5625,0,0
"99747",112.375,169.3125,118.3125,0,0
"99748",98.5,109.9375,191.5625,0,0
"99749",200.9375,45.6875,152.625,0.75,0
"99750",153.125,40.4375,204.75,0.9375,0.75
"99751",268.1875,32.125,90,9.6875,0
"99752",216.875,44.75,93.625,44.75,0
"99753",159.3125,36.9375,203.75,0,0
"99754",181.5625,84.5,133.9375,0,0
"99755",259.9375,14.125,123.875,2.0625,0
"99756",51.3125,12.75,335.9375,0,0
"99757",0,43.1875,356.8125,0,0
"99758",0,173.1875,226.8125,0,0
"99759",0,42.0625,357.9375,0,0
"99760",0,50.6875,349.3125,0,0
"99761",2.8125,219.0625,178.125,0,0
"99762",3.5625,19.4375,377,0,0
"99763",1.75,47.875,350.375,0,0
"99764",1.1875,9.375,389.4375,0,0
"99765",0,124.0625,275.9375,0,0
