new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha
"84631",317.125,29.5,51.25,2.125,0
"84632",184.625,57,144.3125,9.25,4.8125
"84633",84.5,64.75,237.125,0.75,12.875
"84634",273.5,8.4375,113.9375,3.375,0.75
"84635",368.4375,24.875,0.625,6.0625,0
"84636",388.5,7.5,0,4,0
"84637",319.1875,67.375,0,13.4375,0
"84638",352.8125,44.3125,0,2.875,0
"84639",298.8125,91,0,10.1875,0
"84640",204.5,31.3125,40.8125,123.375,0
"84641",265.3125,85.1875,0,49.5,0
"84642",372.5625,15.75,0,11.6875,0
"84643",391.25,3.25,0,5.5,0
"84644",142.6875,21.0625,19.25,65.1875,151.8125
"84645",2.5,0,170.1875,13.75,213.5625
"84646",9.1875,0,96.5,12.6875,281.625
"84648",271.9375,60.3125,2.0625,55.25,10.4375
"84649",197.625,153.875,37.875,10.625,0
"84650",313,36.0625,49.75,1.1875,0
"84651",327.0625,11.5625,8.125,37.25,16
"84652",201.25,78.6875,82.0625,7.875,30.125
"84653",193.6875,25.1875,179.3125,1.8125,0
"84654",59.5625,14,326.4375,0,0
"84655",117.25,59.1875,173.0625,1,49.5
"84656",11.1875,29.25,40,46.8125,272.75
"84658",100.5,50.375,108.375,64.25,76.5
"84659",161.125,0,237.25,1.625,0
"84660",105.6875,8.875,285,0.4375,0
"84661",110.5,24.25,262.5625,2.6875,0
"84662",160.8125,19.125,219.3125,0,0.75
"84663",147.3125,125,125.375,1.4375,0.875
"84664",170.875,147.8125,81.3125,0,0
"84665",79.25,17,302.5,1.25,0
"84666",111,138.875,145.1875,2.9375,2
"84667",105.25,160.875,80.6875,11.3125,41.875
"84668",73.375,25.625,40.375,4.5625,256.0625
"84669",92.5,136.375,0.875,83.75,86.5
"84670",292.9375,82.9375,13,8.4375,2.6875
"84671",208.8125,127.5625,60.0625,3.5625,0
"84672",14.1875,207.0625,177.3125,0.8125,0.625
"84673",17.75,86.5,294.5625,1.1875,0
"84674",18.75,104.25,248.75,0,28.25
"84675",0,0.875,399.125,0,0
"84676",0,0,400,0,0
"84677",0,0,386.5,0,13.5
"84678",20.1875,25.25,354.5625,0,0
"84679",45.75,26.25,326.0625,1.875,0.0625
"84680",0,0,387.375,0,12.625
"84681",0,0,382.0625,0,17.9375
"84682",34.3125,22.8125,328.25,14.625,0
"84683",151.6875,183.1875,31.0625,34.0625,0
"84684",252.625,123.6875,2.875,20.8125,0
"84685",266.5625,101.25,0,27.25,4.9375
"84688",144.6875,15.3125,0,49.3125,190.6875
"84689",294.375,31.9375,0,58.625,15.0625
"84690",283.8125,50.3125,1.8125,15,49.0625
"84773",379.75,8.0625,0,3.125,9.0625
"84774",364.3125,29.5625,0.3125,5.8125,0
"84775",366.125,26.5,0,3.75,3.625
"84776",374.75,20.4375,0,4.8125,0
"84777",176.9375,218.375,0,4.6875,0
"84778",217.6875,161.9375,1.125,19.25,0
"84779",290.1875,52.9375,55.3125,1.5625,0
"84780",124.25,7.25,267.8125,0,0.6875
"84781",2.6875,32.5,364.8125,0,0
"84782",12.875,20.1875,366.9375,0,0
"84783",0,32.9375,351.125,0,15.9375
"84784",0,248,117.25,0,34.75
"84785",4.3125,395.25,0,0,0.4375
"84786",0,400,0,0,0
"84787",0,323,77,0,0
"84788",58.1875,272.375,69,0.4375,0
"84789",248.3125,55.4375,94.4375,1.8125,0
"84790",259.375,114.3125,15.9375,9,1.375
"84791",227.625,100.6875,16.4375,1.1875,54.0625
"84792",258.5,110.125,13.8125,0,17.5625
"84793",225.5625,41,106.5,3.6875,23.25
"84794",121.0625,240.9375,24.875,0.0625,13.0625
"84795",32.1875,296.625,36.75,0,34.4375
"84796",12.25,161.5,226.25,0,0
"84797",0,51.8125,348.1875,0,0
"84798",0,43.5625,356.4375,0,0
"84799",0,36.8125,363.1875,0,0
"84800",0,44.125,355.875,0,0
"84801",0,330.0625,69.9375,0,0
"84802",0,275.3125,124.6875,0,0
"84803",0,352.6875,47.3125,0,0
"84804",27.0625,112.6875,260.25,0,0
"84805",304.4375,44,47.8125,3.75,0
"84806",244.4375,27.125,83.6875,42.75,2
"84807",281,6.25,83.25,14.9375,14.5625
"84808",90.75,107.0625,202.1875,0,0
"84809",276.375,2.625,121,0,0
"84810",264.125,29.6875,104.5,1.6875,0
"84811",313.375,12.6875,71.0625,2.875,0
"84812",14.125,189.3125,196.5625,0,0
"84813",46.25,158.1875,195.5625,0,0
"84814",42.5,115.625,241.875,0,0
"84815",0,0.1875,399.8125,0,0
"84816",0,86.75,313.25,0,0
"84817",28.1875,19.0625,352.75,0,0
"84818",287.75,42.0625,67.375,2.8125,0
"84819",330.1875,21.1875,48,0.625,0
"84820",185.875,173.75,39.4375,0.9375,0
"84821",29.0625,120.0625,250.875,0,0
"84822",10.5625,340.375,49.0625,0,0
"84823",0,299.5625,100.4375,0,0
"84824",354.75,14.4375,26.3125,4.5,0
"84825",309,2.875,7.8125,80.3125,0
"84826",77.875,31.9375,0,290.1875,0
"84827",65.0625,73.375,0,261.5625,0
"84828",344.875,28.75,0,26.375,0
"84829",86.1875,127.1875,0,186.625,0
"84830",11.375,6.8125,0,381.8125,0
"84831",6.9375,31,0,360.625,1.4375
"84832",9.6875,10.25,0,380.0625,0
"84833",28.5,19.75,0,351.75,0
"84834",55.6875,33.625,0,310.6875,0
"84835",57.8125,47.4375,0,294.75,0
"84836",265.9375,81.4375,0,52.625,0
"84837",275.125,73.5,11.5,39.875,0
"84838",90.5625,298.4375,9.0625,1.9375,0
"84839",242.6875,124.0625,13.8125,19.4375,0
"84840",21.9375,8.5,369.5625,0,0
"84841",0,25.1875,374.8125,0,0
"84842",6.8125,79.875,313.3125,0,0
"84843",199.375,62.875,115.875,21.875,0
"84844",331.5625,40.9375,23,4.5,0
"84845",159.1875,98,138.625,0,4.1875
"84846",291.25,20.875,85.9375,1.875,0.0625
"84847",366.4375,28.25,0.25,5.0625,0
"84848",293.75,82.8125,20.125,3.3125,0
"84849",233.625,148.25,18.125,0,0
"84850",221.1875,135.5625,40.875,2.375,0
"84851",251.625,101.8125,20.1875,1.5625,24.8125
"84852",1,304.3125,94.6875,0,0
"84853",155.625,238.625,0,4.9375,0.8125
"84854",132.5,140.625,119.25,7.625,0
"84855",0,69,331,0,0
"84856",0,148.5625,251.4375,0,0
"84857",0,0,400,0,0
"84858",0,9.75,387.6875,0,2.5625
"84859",0,32.3125,367.6875,0,0
"84860",5.75,31,363.25,0,0
"84861",48.375,95.625,79.875,0,176.125
"84862",84.1875,72,218.375,1.8125,23.625
"84863",2.4375,1.1875,396.375,0,0
"84864",0,0,396.0625,0,3.9375
"84865",0,71,322.75,0,6.25
"84866",6.5,256.8125,118.4375,0,18.25
"84867",102.1875,71.6875,18.8125,5.125,202.1875
"84868",47.75,19.4375,332.625,0.1875,0
"84869",0,0,395.1875,0,4.8125
"84870",0,0,399.875,0,0.125
"84871",0,0,400,0,0
"84872",0,0,400,0,0
"84873",75.25,77.875,246.875,0,0
"84874",0,47.4375,352.5625,0,0
"84875",0,0,400,0,0
"84876",0,135.0625,264.9375,0,0
"84877",0,292.9375,107.0625,0,0
"84878",21.25,267,4,0,107.75
"84879",57,118.875,49.4375,0,174.6875
"84880",0.0625,107.9375,292,0,0
"84881",0,38.375,361.625,0,0
"84882",0,0,400,0,0
"84883",0,0,400,0,0
"84884",0,0,400,0,0
"84885",0,0,400,0,0
"84886",0,0,400,0,0
"84887",0,0,400,0,0
"84888",0,0,400,0,0
"84889",0,0,400,0,0
"84890",0,2.75,329.9375,0,67.3125
"84891",0,69,208.8125,0,122.1875
"84892",0,76.5625,323.4375,0,0
"84893",0,0,400,0,0
"84894",0,8.875,364.4375,0,26.6875
"84895",0,33.9375,366.0625,0,0
"84896",57.6875,158.25,177.3125,6.75,0
"84897",106,18.25,267.6875,8.0625,0
"84898",0,0,400,0,0
"84899",0,0,400,0,0
"84900",0,0,400,0,0
"84901",0,0,400,0,0
"84902",0,0,400,0,0
"84903",0,0,400,0,0
"84904",0,0,400,0,0
"84905",0,0,400,0,0
"84906",0,0,400,0,0
"84907",0,0,400,0,0
"84908",0,0,400,0,0
"84909",0,0,400,0,0
"84910",0,0,400,0,0
"84911",30.375,77.75,291.875,0,0
"84912",39.125,177.8125,182.375,0.6875,0
"84913",42.6875,47.8125,219.1875,0,90.3125
"84914",45.875,49.375,256.625,0,48.125
"84915",8.1875,50,131.1875,0,210.625
"84916",0.6875,257.875,119.6875,0,21.75
"84917",52.125,238.125,105.875,3.875,0
"84918",208.125,171.5,5.875,0.6875,13.8125
"84919",98.125,234.375,0,4,63.5
"84920",65.1875,325.5625,0,3.3125,5.9375
"84921",99.1875,299.1875,0,1.625,0
"84922",223.9375,144,0,19.875,12.1875
"84924",130.6875,186.3125,0,2.875,80.125
"84925",271.4375,111.1875,0,17.375,0
"84926",328.875,57.375,0,13.75,0
"84927",139.875,260.125,0,0,0
"84928",218.3125,179.6875,0,2,0
"84929",172.8125,175.875,0,51.3125,0
"84930",295.3125,42.3125,0,5.5625,56.8125
"84932",203.4375,16.3125,0,14.375,165.875
"84933",175.6875,167.5625,0,54.625,2.125
"84934",87.3125,270.4375,39.5625,2.6875,0
"84935",0,197.6875,202.3125,0,0
"84936",123.25,187.6875,89.0625,0,0
"84937",153.125,235.25,4.875,3.3125,3.4375
"84938",3.875,168.1875,227.9375,0,0
"84939",0,0,400,0,0
"84940",0,0,400,0,0
"84941",0,0,400,0,0
"84942",0,0,400,0,0
"84943",12.3125,100.5,287.1875,0,0
"84944",89.5,116.875,52.3125,14.5,126.8125
"84946",186.5625,153.3125,9.625,6.1875,44.3125
"84947",19.4375,87.375,293.1875,0,0
"84948",0,54.0625,345.9375,0,0
"84949",0,3.5,366.875,0,29.625
"84950",0,0.75,399.25,0,0
"84951",4.5625,0,394.6875,0,0.75
"84952",174.75,9.4375,215.8125,0,0
"84953",124.3125,9.375,258.0625,0,8.25
"84954",9.9375,297.625,53.3125,0,39.125
"84955",0,372.125,27.875,0,0
"84956",0,364.25,15.6875,0,20.0625
"84957",0,247.25,148.875,0,3.875
"84958",0,104.4375,275.75,0,19.8125
"84959",0,68.4375,331.5625,0,0
"84960",0,1.25,397.75,0,1
"84961",0,0,400,0,0
"84962",0,0,400,0,0
"84963",0,11.3125,305,0,83.6875
"84964",0,0,399.875,0,0.125
"84965",0,0,400,0,0
"84966",0,1.5,398.5,0,0
"84967",3.4375,0.0625,333.9375,0,62.5625
"84968",39.5625,42.75,209.75,0,107.9375
"84969",0,0,393.4375,0,6.5625
"84970",0,0,399.375,0,0.625
"84971",0,96.875,284.5625,0,18.5625
"84972",67.75,0,248.875,0,83.375
"84973",52.25,1.375,311.1875,0,35.1875
"84974",4.8125,0,302.0625,0,93.125
"84975",0,3.5,292,0,104.5
"84976",0,0,354.0625,0,45.9375
"84977",0,0,394.875,0,5.125
"84978",0,2.375,396.3125,0,1.3125
"84979",30.8125,41.9375,323,0,4.25
"85173",347.5,26.5625,9,15.6875,1.25
"85174",184.375,132.0625,0,13.8125,69.75
"85175",271.0625,103,0.9375,3.1875,21.8125
"85176",343.625,26.25,9.875,20.25,0
"85177",293.25,39.5625,2.4375,64.75,0
"85178",161.4375,69.3125,15,154.25,0
"85179",286,81.25,32.0625,0.6875,0
"85180",177.3125,41.3125,181.375,0,0
"85181",0.8125,3,396.1875,0,0
"85182",0,0,400,0,0
"85183",0,0,400,0,0
"85184",0,0,400,0,0
"85185",0,0,400,0,0
"85186",15.3125,5.125,379.5625,0,0
"85187",37.1875,5.8125,357,0,0
"85188",0,49.1875,350.8125,0,0
"85189",8.625,3.25,388.125,0,0
"85190",0,0,400,0,0
"85191",0,0,400,0,0
"85192",0,0,400,0,0
"85193",0,0,400,0,0
"85194",0,0,400,0,0
"85195",0,0,400,0,0
"85196",38.3125,56.25,303.3125,2.125,0
"85197",360.8125,31.8125,2.625,4.75,0
"85198",354,45.5,0,0.5,0
"85199",306.9375,87.0625,0,6,0
"85200",343.625,46.875,0,9.5,0
"85201",380.6875,17.875,0,1.4375,0
"85202",365.875,30.375,0,3.75,0
"85203",340.75,36.5625,0,22.6875,0
"85204",347.3125,21.125,0,31.5625,0
"85205",294.5,96.875,0,8.625,0
"85206",363,32.875,0,4.125,0
"85207",238.3125,159.625,0,2.0625,0
"85208",351.0625,40.4375,0,8.5,0
"85209",287.375,107.6875,0,4.9375,0
"85210",305.125,93.3125,0,1.5625,0
"85211",355.8125,40.125,0,4.0625,0
"85212",342.375,41,0,16.625,0
"85213",359.9375,35.9375,0,4.125,0
"85214",325.8125,67.0625,0,6,1.125
"85215",335.3125,52.9375,0,10.8125,0.9375
"85216",370.9375,22.25,0,6.8125,0
"85217",308.25,85.9375,0,5.8125,0
"85218",309.625,87.375,0,3,0
"85219",328.1875,68.375,0,3.4375,0
"85220",368.3125,31,0,0.6875,0
"85221",380.4375,12.1875,0,7.375,0
"85222",371.4375,25.75,0,2.8125,0
"85223",191.5625,61.3125,145.375,1.75,0
"85246",41.375,22,0,334.6875,1.9375
"85247",62.8125,33.1875,0.1875,303.8125,0
"85248",76.4375,97.5625,0,226,0
"85249",89.875,238.5,0,71.1875,0.4375
"85250",138.5625,247.0625,0,14.375,0
"85251",322.625,60.625,1.5625,15.1875,0
"85252",180.4375,72.1875,141.5,5.875,0
"85253",111.125,23.375,264.6875,0.8125,0
"85254",185.5,130.625,66.5,17.375,0
"85255",198.1875,62.25,0,139.5625,0
"85256",141.25,66.25,0.625,191.875,0
"85257",254.25,94.875,0,50.875,0
"85258",242.875,140.9375,0,16.1875,0
"85259",303.6875,87.5625,0,8.75,0
"85260",286.3125,68.375,0,45.3125,0
"85261",277.125,38.6875,0.9375,83.25,0
"85262",377.3125,17.625,0,5.0625,0
"85263",338.625,41.3125,0,20.0625,0
"85264",212.1875,175.8125,5.5,4.3125,2.1875
"85265",351.5625,42.4375,0.625,5.375,0
"85266",207,124.1875,38.5,15.3125,15
"85267",322.5,72.4375,0.0625,5,0
"85268",366.9375,26.5625,0,6.5,0
"85269",264.1875,122.5,13.3125,0,0
"85270",298.75,61.875,35.6875,3.6875,0
"85271",325.375,60.8125,9.375,4.4375,0
"85272",329.5,28.9375,37.3125,4.25,0
"85273",135.875,72.75,187.5625,3.8125,0
"85274",182.8125,74.25,142.9375,0,0
"85275",330.8125,67.4375,0.125,1.625,0
"85276",348.875,48.3125,0.8125,2,0
"85277",352.75,38.9375,0,7.8125,0.5
"85278",337,61,0,2,0
"85279",331.4375,59.75,2.6875,6.125,0
"85280",361,37.4375,0,1.5625,0
"85281",369.75,27.3125,1.0625,1.875,0
"85282",305.25,75.875,14.25,4.625,0
"85283",165.4375,99.75,132.125,2.6875,0
"85284",215.0625,28.75,156.1875,0,0
"85285",338.4375,30.125,30.6875,0.75,0
"85286",353.875,39.3125,0,6.8125,0
"85287",285.375,95.0625,0.625,18.9375,0
"85288",374.8125,19.3125,0,5.875,0
"85289",333.25,56.5625,0,10.1875,0
"85290",333.3125,40.875,21,4.8125,0
"85291",258.5,116.3125,0,25.1875,0
"85292",339.8125,20.75,0,39.4375,0
"85293",330.1875,36.4375,0,33.375,0
"85294",330.125,24.9375,30.6875,14.25,0
"85295",35.1875,0.5625,363.6875,0.5625,0
"85296",92.3125,0,214.5625,3.125,90
"85298",253,76.3125,2.625,10.875,57.1875
"85299",177.375,62.125,159.8125,0.6875,0
"85300",77.625,22.4375,298.5625,1.375,0
"85301",187.5,42.1875,166,4.3125,0
"85302",159.8125,88.625,150.9375,0.625,0
"85303",260.125,78.8125,61.0625,0,0
"85304",3.375,2.3125,394.3125,0,0
"85305",5.4375,100.125,294.4375,0,0
"85306",73.25,210.375,75.0625,8.1875,33.125
"85308",61.25,157.625,65.125,2.0625,113.9375
"85309",79.5,44.5625,274.4375,1.5,0
"85310",0,0.8125,398.875,0,0.3125
"85311",0,1.625,389.4375,0,8.9375
"85312",23,10.75,366.25,0,0
"85313",87.875,12.25,299.875,0,0
"85314",2.3125,42.8125,354.875,0,0
"85315",26.375,103.8125,264.0625,0,5.75
"85316",14.1875,2.5,380.375,0,2.9375
"85317",86.5,87.4375,226.0625,0,0
"85318",161.125,192.3125,27.6875,8.75,10.125
"85319",56.0625,180.75,69.25,1.5625,92.375
"85320",65.125,302.5625,25.5,0.8125,6
"85321",120.5625,189.9375,89.5,0,0
"85322",65.875,56.25,277.875,0,0
"85323",4,76.5,315.9375,0,3.5625
"85324",19.6875,36.5625,341.0625,0,2.6875
"85325",53.875,190.75,151.75,0.4375,3.1875
"85326",0,0,394.25,0,5.75
"85327",0,0,353.5,0,46.5
"85328",1.75,0.375,397.875,0,0
"85329",0,0,400,0,0
"85330",0.5625,0,399.4375,0,0
"85331",50.625,4,344.4375,0.9375,0
"85332",28.5,113.5,244.5,2,11.5
"85333",99.25,71,159.0625,70.6875,0
"85334",150.8125,8.4375,225.75,12.4375,2.5625
"85335",240.0625,109.8125,40,9.8125,0.3125
"85423",386.375,13,0,0.625,0
"85424",356.4375,35.3125,0.875,7.375,0
"85425",342.75,54.3125,0.375,2.5625,0
"85426",358.125,37.6875,0,4.1875,0
"85427",377.1875,12.4375,0,10.375,0
"85428",228.875,20.75,149.5625,0.8125,0
"85429",18.8125,239.625,141.5625,0,0
"85430",0,260.25,100.5,0,39.25
"85431",14.625,256.3125,129.0625,0,0
"85432",38.375,174.3125,186.8125,0,0.5
"85433",0,174.5,225.5,0,0
"85434",8.0625,169,222.9375,0,0
"85435",2.375,257.9375,127.8125,0,11.875
"85436",0,398.875,1.125,0,0
"85437",18.125,362.9375,0,0.5625,18.375
"85438",224.875,154.5625,0,17.8125,2.75
"85439",337.3125,57.9375,0,4.6875,0.0625
"85440",361.25,15.25,0,20.5,3
"85441",332.6875,49.75,15.625,1.9375,0
"85442",152.875,50.25,196.375,0.5,0
"85443",60.25,4.75,335,0,0
"85444",17.125,9.9375,372.9375,0,0
"85445",46.25,136.875,215.6875,0,1.1875
"85446",0,286.125,113.875,0,0
"85447",0,352.875,46.1875,0,0.9375
"85448",0,214.8125,185.1875,0,0
"85449",0,97.9375,302.0625,0,0
"85450",0,12,388,0,0
"85451",0,150.1875,231.4375,0,18.375
"85452",0,85,291.1875,0,23.8125
"85453",15.9375,170.9375,213.125,0,0
"85454",57.8125,62.0625,280.125,0,0
"85455",53.5,14.1875,331.8125,0.5,0
"85456",324.5,4.625,29.5625,41.3125,0
"85457",350.1875,4.25,33,12.5625,0
"85458",13.5625,17.625,368.8125,0,0
"85459",191.5625,25.875,181.9375,0.625,0
"85460",151.75,114.625,133.625,0,0
"85461",40.3125,44.5,314.4375,0.75,0
"85462",120.1875,4.4375,274.125,1.25,0
"85463",101.875,36.75,260.5625,0.8125,0
"85464",2.6875,0.75,396.5625,0,0
"85465",4.125,0,395.875,0,0
"85466",0,31.9375,368.0625,0,0
"85467",0.5625,201.625,197.8125,0,0
"85468",257.375,28.4375,113.375,0.8125,0
"85469",220.0625,100.875,75.25,3,0.8125
"85470",117.625,136.5,145.875,0,0
"85471",155.75,133.5625,109.75,0.9375,0
"85472",17.9375,295.875,86.1875,0,0
"85473",74.25,278.9375,46.25,0.5625,0
"85474",336.9375,21.5,34.25,7.3125,0
"85475",265.125,34.5625,58.25,42.0625,0
"85476",21.6875,27.875,0.75,349.6875,0
"85477",32.125,21,0,338.6875,8.1875
"85478",370.625,12.1875,0,17.1875,0
"85479",150.375,29.625,0,220,0
"85480",23,28.875,0,344.375,3.75
"85481",39.75,114.375,0,244.375,1.5
"85482",29.5,22.75,0,347.75,0
"85483",90.0625,45,0.0625,262.5,2.375
"85484",109,31.625,0.125,259.25,0
"85485",217.8125,51.625,0,130.5625,0
"85486",338.9375,25.125,0,35.9375,0
"85487",346.875,24.1875,0,28.9375,0
"85488",245.125,63.6875,27.375,63.8125,0
"85489",180.4375,12.8125,175.875,30.875,0
"85490",0,51.5625,348.4375,0,0
"85491",0,59.0625,340.9375,0,0
"85492",86.5625,135.3125,177.75,0.375,0
"85493",190.8125,69.3125,134.375,5.5,0
"85494",13,7,380,0,0
"85495",237.4375,14.4375,148.125,0,0
"85496",261.375,38.1875,90.875,0.0625,9.5
"85497",350.3125,42.125,3.0625,4.5,0
"85498",183.5,35.125,180.3125,1.0625,0
"85499",21.5,8.125,369.25,0,1.125
"85500",362,18.5,15.3125,4.1875,0
"85501",134.5625,218.1875,47.25,0,0
"85502",70.25,315.125,11.875,0.5625,2.1875
"85503",176.3125,138.875,10.0625,71.625,3.125
"85504",8.625,133.875,235.125,22.375,0
"85505",38.25,3.5625,358.1875,0,0
"85506",0,0,397.9375,0,2.0625
"85507",0,0,400,0,0
"85508",0,0,400,0,0
"85509",0,0,400,0,0
"85510",0,17.9375,382.0625,0,0
"85511",45.125,96.875,83.8125,0.625,173.5625
"85512",27.1875,66.3125,251.1875,0,55.3125
"85513",2.625,18.5625,378.8125,0,0
"85514",0,0,400,0,0
"85515",0,0,354.0625,0,45.9375
"85516",0.25,1.8125,397.875,0,0.0625
"85517",24.6875,107.5,75.0625,0,192.75
"85518",118.3125,77.125,196.75,0.875,6.9375
"85519",0,0,400,0,0
"85520",0,0,400,0,0
"85521",0,0,400,0,0
"85522",0,0,400,0,0
"85523",131.8125,53.3125,214.875,0,0
"85524",0.0625,1.0625,398.875,0,0
"85525",0,0,400,0,0
"85526",0,46.75,353.25,0,0
"85527",0,112.75,287.25,0,0
"85528",7.3125,214.125,67.875,0,110.6875
"85529",24.5,118.3125,44.8125,0,212.375
"85530",1.625,39.6875,358.6875,0,0
"85531",0,0,400,0,0
"85532",0,0,400,0,0
"85533",0,1.1875,398.8125,0,0
"85534",0,4.4375,326.9375,0,68.625
"85535",0,0,310.8125,0,89.1875
"85536",0,1.5625,398,0,0.4375
"85537",0,2.4375,397.5625,0,0
"85538",0,5.75,394.25,0,0
"85539",0,9.625,388.9375,1.4375,0
"85540",0,14.4375,385.5625,0,0
"85541",0,141.9375,222.8125,0,35.25
"85542",0,224.375,160.0625,3.125,12.4375
"85543",0,169.8125,230.1875,0,0
"85544",0,236.4375,159.0625,0,4.5
"85545",0,39.625,355.9375,0,4.4375
"85546",177.1875,21.75,192.125,8.9375,0
"85547",107.3125,23,260.375,9.3125,0
"85548",0,0,400,0,0
"85549",0,0,400,0,0
"85550",0,0,392.4375,0,7.5625
"85551",0,0,400,0,0
"85552",0,0,400,0,0
"85553",0,0,400,0,0
"85554",0,0,400,0,0
"85555",0,0,400,0,0
"85556",0,0,400,0,0
"85557",0,0,400,0,0
"85558",0,0,400,0,0
"85559",0,0,400,0,0
"85560",0,0,400,0,0
"85561",0,8.5625,391.4375,0,0
"85562",80.25,81.25,238.5,0,0
"85563",69.1875,56.8125,242.0625,0,31.9375
"85564",40.6875,191.125,113.0625,0,55.125
"85565",0,104.0625,122.5,0,173.4375
"85566",55.875,140.5625,83.5625,0,120
"85567",0,135.125,129.9375,0,134.9375
"85568",112.25,210.25,74.5,3,0
"85569",256.8125,140.5,0,2.6875,0
"85570",205.875,159.0625,0,4.4375,30.625
"85571",178.375,204.9375,0,16.6875,0
"85572",169.625,182.3125,0,23.625,24.4375
"85574",213.4375,95.375,0,27.625,63.5625
"85575",287,101.625,0,11.375,0
"85576",198.5,200.25,0,1.25,0
"85577",210.5,184.0625,0,5.4375,0
"85578",149.375,249.4375,1.1875,0,0
"85579",176.25,220.5,0,3.25,0
"85580",288.3125,109.625,0,2.0625,0
"85581",267.4375,61.25,0,1.875,69.4375
"85583",103.4375,24.0625,0,50.625,221.875
"85584",237.25,144.8125,2.625,7.8125,7.5
"85585",132.5625,259.3125,7.375,0.75,0
"85586",141.1875,258.375,0.4375,0,0
"85587",213.0625,172.25,14.6875,0,0
"85588",20.3125,53.3125,326.375,0,0
"85589",0,49.5,350.5,0,0
"85590",0,27.5625,372.4375,0,0
"85591",0,0,389,0,11
"85592",3.125,35.625,361.1875,0,0.0625
"85593",61.625,265.8125,22.875,1.5,48.1875
"85595",56.375,191.75,73.6875,0,78.1875
"85596",297.5,24.5625,75.9375,2,0
"85597",59.5,0.875,339.625,0,0
"85598",40.0625,0,359.9375,0,0
"85599",6.125,0,393.875,0,0
"85600",0,0,380.3125,0,19.6875
"85601",0,0,378.4375,0,21.5625
"85602",8.3125,13,378.6875,0,0
"85603",15,257.0625,76.8125,0,51.125
"85604",4.375,218,173.0625,0,4.5625
"85605",0,80.5625,319.4375,0,0
"85606",0,112.3125,287.6875,0,0
"85607",8.75,83.6875,307.5625,0,0
"85608",3.0625,0,395.3125,0,1.625
"85609",0,0,400,0,0
"85610",0,0,400,0,0
"85611",0,0,400,0,0
"85612",0,4.5,395.5,0,0
"85613",0,8.3125,352.4375,0,39.25
"85614",0.5,7.8125,273.875,0,117.8125
"85615",1.4375,4.5625,394,0,0
"85616",0,0,400,0,0
"85617",0,0,392.125,0,7.875
"85618",0.4375,35.4375,245.125,0,119
"85619",29.0625,0.8125,343.375,0,26.75
"85620",0,0,398.3125,0,1.6875
"85621",0,0,365.75,0,34.25
"85622",0,0,284.9375,0,115.0625
"85623",0,0,243.0625,0,156.9375
"85624",1.375,4.0625,278.3125,0,116.25
"85625",1.0625,27.75,335.875,0,35.3125
"85626",0,0,373.3125,0,26.6875
"85627",0,0,397.4375,0,2.5625
"85628",0,1,395.0625,0,3.9375
"85629",29.4375,1.3125,347.375,0,21.875
"85630",9.3125,0,387.625,0,3.0625
"85822",174.5,2.5625,39.0625,50.875,133
"85823",351.4375,25.75,12.4375,10.375,0
"85824",381.0625,12.6875,0,5.0625,1.1875
"85825",312.4375,29.3125,25.75,32.5,0
"85826",344.8125,27,5.8125,22.375,0
"85827",334.25,24.0625,0,41.6875,0
"85828",196.375,22.25,124.4375,56.9375,0
"85829",65.125,23.625,311.25,0,0
"85830",6.8125,8.75,384.4375,0,0
"85831",0,4.8125,395.1875,0,0
"85832",0,0,400,0,0
"85833",0,1.375,398.625,0,0
"85834",0,0,400,0,0
"85835",0,0,400,0,0
"85836",101.8125,29.3125,267.3125,1.5625,0
"85837",22.3125,21.375,356.3125,0,0
"85838",18.125,230,151.875,0,0
"85839",126.0625,63.875,207.125,2.9375,0
"85840",0.6875,3.8125,395.5,0,0
"85841",0,249.75,150.25,0,0
"85842",0,173.8125,226.1875,0,0
"85843",13.125,3,383.8125,0.0625,0
"85844",17.125,3,379.875,0,0
"85845",30.5625,23.375,346.0625,0,0
"85846",234.125,74.9375,68.75,22.1875,0
"85847",298.375,86.9375,0,14.6875,0
"85848",329.1875,65.625,0,5.1875,0
"85849",360.375,33.6875,0,4.75,1.1875
"85850",367.375,10.375,0,22.25,0
"85851",367.75,29.875,0,1.5,0.875
"85852",367.625,24.375,0,8,0
"85853",370.0625,26.75,0,3.1875,0
"85854",308.3125,88.1875,0,3.5,0
"85855",375.875,18.125,0,6,0
"85856",306,92.625,0,1.375,0
"85857",291.4375,100.8125,0,7.75,0
"85858",356.8125,37.75,0,5.4375,0
"85859",302.25,96.1875,0,1.5625,0
"85860",292.5625,104.125,0,3.3125,0
"85861",373.8125,22.625,0,3.5625,0
"85862",374.8125,20.25,0,4.9375,0
"85863",361,33.625,0,5.375,0
"85864",312.25,84.75,0,3,0
"85865",317.875,77.8125,0,4.3125,0
"85866",360.125,38.5,0,1.375,0
"85867",377.75,18.6875,0,3.5625,0
"85868",350.4375,31.5625,0,18,0
"85869",347.3125,48.625,0,4.0625,0
"85870",322.8125,60.25,0,0,16.9375
"85871",372,21.75,0,5.625,0.625
"85872",320.9375,75.1875,0,3.875,0
"85873",225.6875,172.1875,0,2.125,0
"85874",93.6875,132.25,4.8125,0.5,168.75
"85896",1.3125,4.375,0,341.125,53.1875
"85897",17.3125,2.0625,0,380.625,0
"85898",106.625,4.0625,25.9375,263.375,0
