"","scenario","total_benefits","total_other_ben","total_rec","total_costs","sr_chg","sr_perc_chg","sr","sr_ha"
"1","local_offset",1018612117.41849,1346349176.99132,-327737059.572821,4375790729.31403,1.69850989997959,0.080609602262445,20.4782608695652,-4.05983118097752
"2","max_bio",-112470129.349219,59265973.8264091,-171736103.175628,4489998503.52616,3.10886689557665,0.132296427585346,26.7992324782872,-3.9872341439848
"3","max_es",305679222.218217,71695930.4556176,233983291.762599,4295283267.86192,1.37083417491416,0.067375642736017,20.352656029085,-4.01963051449227
"4","max_rec_equity_weighted",302012563.899612,70288791.0739029,231723772.825709,4373735271.80423,1.33043829529388,0.0646946465723925,20.3057968087255,-4.01894746965044
"5","min_cost",-301136989.556041,65052737.9570462,-366189727.513087,3579916293.7595,1.80024237527772,0.0781150288956257,23.9915168652797,-4.00672270186506
